Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
14.10,5,7.81,2.02,0,567
13.50,8.60,10.59,1.32,0,568
11.70,6.80,9.14,1.37,0,569
12.50,7.70,9.88,1.33,0,570
11.70,7,9.34,1.19,0,571
12.30,6.50,9.29,1.46,0,572
13.50,8.80,10.13,1.07,0,573
10.80,7.10,8.81,1.09,0,574
14.80,9.30,11.90,1.54,0,575
11.60,6.30,9.84,1.13,0,576
12.80,8,10.10,1.22,0,577
12.60,7.50,10.10,1.39,0,578
14.10,8.10,11.66,1.67,0,579
13.60,8.60,11.24,1.42,0,580
12.90,6.80,9.84,1.60,0,581
10.80,8.60,9.59,0.71,0,582
12.40,7.80,9.86,1.10,0,583
14.10,9.20,10.73,1.40,0,584
12.50,7.90,9.40,1.28,0,585
12.70,7.30,9.90,1.37,0,586
10.90,7,8.95,1.04,0,587
12.60,6.90,9.86,1.50,0,588
11.20,6.20,8.33,1.38,0,589
12.80,7,10.18,1.45,0,590
11.60,6.50,8.76,1.48,0,591
14,8.20,10.69,1.42,0,592
12,6.70,9.58,1.46,0,593
13.30,5.30,9.18,2.01,0,594
12.20,6.80,8.99,1.40,0,595
11.90,5.50,8.44,1.49,0,596
20.70,6.60,9.99,2.80,0,597
10.60,7.50,9.20,0.87,0,598
11.20,7.10,9.24,1.11,0,599
10.90,7,9.47,0.95,0,600
11.60,6.90,9.56,1.38,0,601
13,7.50,9.95,1.43,0,602
11.50,7.90,9.71,0.98,0,603
12.20,8,9.68,1.23,0,604
12.10,6.80,9.21,1.09,0,605
13.60,8.60,10.57,1.33,0,606
11.30,7.70,9.49,1.04,0,607
11.30,5.80,8.94,1.54,0,608
11.30,7.30,8.91,1.20,0,609
13.30,7,10.66,1.41,0,610
12.10,6.30,9.31,1.46,0,611
12.10,8.30,10.18,1.23,0,612
11.10,7.50,9.17,1.05,0,613
12.40,6.90,9.55,1.30,0,614
13.10,8.20,9.83,1.26,0,615
11,6.50,8.17,1.32,0,616
11.20,6.80,8.83,1.07,0,617
11.40,7.40,8.92,1.03,0,618
22.10,7.20,10.89,3.45,0,619
10.50,6.50,8.40,1.03,0,620
10.80,7.30,8.72,1.11,0,621
10.40,7.40,8.57,0.92,0,622
14.70,8.40,10.47,1.78,0,623
13,9.30,10.86,1.07,0,624
10.70,6.10,8.63,1.14,0,625
11.80,7.60,9.97,1.04,0,626
11.40,8,9.29,1.10,0,627
13.80,9.30,11.22,1.16,0,628
10.40,6.80,8.64,1.05,0,629
14.10,7,9.96,1.73,0,630
12,7.90,9.77,1.24,0,631
14.50,9.30,11.32,1.36,0,632
11.60,6.10,9.58,1.33,0,633
12.60,8.40,10.55,1.23,0,634
13,7.30,9.48,1.38,0,635
13.90,8,11.08,1.32,0,636
12,7.70,9.25,1.13,0,637
12.50,7.20,10.01,1.42,0,638
11.30,5.20,8.66,1.56,0,639
13,6.50,9.99,1.68,0,640
10.50,7.10,8.46,0.80,0,641
23.70,8.50,10.69,3.26,0,642
11.30,6.70,8.95,1.22,0,643
13.10,7.60,9.41,1.33,0,644
9.80,6.20,8.42,1.02,0,645
11.10,7.80,9.76,0.96,0,646
10.10,5.70,8.16,1.28,0,647
11,6.40,8.78,1.26,0,648
12.50,5.90,8.91,1.46,0,649
11.90,6.80,9.26,1.26,0,650
10.40,6.40,7.75,1.20,0,651
9.30,6.20,8.15,0.89,0,652
13,6.80,8.87,1.37,0,653
9.90,6.90,8.40,0.81,0,654
11.70,5,8.22,1.63,0,655
12.20,6.30,8.70,1.67,0,656
10.80,5.90,8.34,1.40,0,657
12.20,8.10,10.30,1.19,0,658
12.30,7.40,9.35,1.37,0,659
13,8.30,10.37,1.16,0,660
11.80,8.30,9.43,0.96,0,661
