Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
9.50,6,7.54,0.81,0,708
9.30,6.60,7.93,0.82,0,709
10.60,5.50,7.49,1.25,0,710
9.50,5.40,7.31,1.17,0,711
9.90,5.60,7.48,0.96,0,712
9,5.30,7.11,1.24,0,713
8.70,6.10,7.38,0.79,0,714
8.90,5.70,6.94,0.96,0,715
10.20,6.70,7.87,0.92,0,716
10,6,8.45,1.01,0,717
9.20,6.30,7.31,0.75,0,718
9.20,6.50,7.64,0.67,0,719
10.50,6.20,8.17,1.30,0,720
8.50,5.40,6.96,0.90,0,721
9.50,5.80,7.94,1.01,0,722
9.60,5.60,7.83,1.02,0,723
10.20,7,8.48,0.87,0,724
10.30,5.50,8.28,1.28,0,725
11.10,6.90,9.07,1.35,0,726
11.20,6.80,8.67,1.09,0,727
9.60,6.60,8.03,0.85,0,728
10.60,6.40,8.67,1.16,0,729
11.10,6,8.87,1.11,0,730
10.10,6.70,8.33,0.94,0,731
10,7.10,8.44,0.78,0,732
9.50,6.30,7.94,0.91,0,733
10,6.10,8.10,1.10,0,734
9.80,5.80,7.69,1.04,0,735
9.30,6.50,7.94,0.70,0,736
9.70,6.20,8.10,1,0,737
8.20,5.90,7.27,0.71,0,738
10.20,6.70,8.18,0.86,0,739
10.10,5.60,7.77,1.34,0,740
8.60,4.70,7.07,1.08,0,741
9,5.30,7.48,1.23,0,742
9.80,5.80,7.66,1.03,0,743
9.20,5.40,7.57,0.92,0,744
9.50,6.40,7.62,0.82,0,745
8.60,5.10,6.62,0.80,0,746
9.30,5.70,7.28,0.97,0,747
9,6.40,7.94,0.78,0,748
9.60,5.60,7.79,0.85,0,749
8.90,6.80,7.83,0.60,0,750
9.30,5.50,7.28,1.12,0,751
10.10,6.40,8.08,0.89,0,752
9.70,6.30,8.09,0.94,0,753
9,6.40,7.72,0.63,0,754
8.80,5.90,7.21,0.80,0,755
9.90,5.90,7.69,0.97,0,756
9.30,6.40,7.63,0.72,0,757
9.50,6.30,7.94,0.79,0,758
9.90,6.60,8.11,0.83,0,759
8.80,5.90,7.54,0.74,0,760
9,5.80,7.43,0.81,0,761
8.60,5.40,6.99,0.79,0,762
8.80,5.70,7.35,0.90,0,763
7.30,4.40,5.94,0.76,0,764
8.40,4.70,6.31,0.77,0,765
8.70,5.40,6.56,0.75,0,766
10,4.40,6.85,1.25,0,767
9.10,6.10,7.34,0.87,0,768
8.50,5.20,6.93,0.75,0,769
10.20,7.40,9.03,0.70,0,770
7.90,5.60,6.52,0.61,0,771
7.90,4.50,6.29,0.92,0,772
7.60,4.30,6.36,0.84,0,773
8.40,4.70,6.42,1.04,0,774
10.30,6.20,8.10,1.11,0,775
9.70,7,8.34,0.85,0,776
8.40,4.40,6.70,1.08,0,777
9.90,5.90,7.71,1.17,0,778
8.90,5.80,6.86,0.95,0,779
10.20,5.70,7.30,1.10,0,780
9.20,4.80,6.63,1.13,0,781
8.20,4.80,6.58,0.94,0,782
8.50,4.10,6.48,1.28,0,783
7.60,4.60,5.87,0.83,0,784
8.80,4.70,6.85,0.96,0,785
8.10,5.50,6.76,0.61,0,786
8.80,5.40,7.17,0.83,0,787
8,4.80,6.67,0.95,0,788
8.90,5,6.90,1.12,0,789
10.10,7.10,8.53,0.83,0,790
10.70,6.60,8.52,0.92,0,791
9.90,6.80,8.64,0.81,0,792
10.10,5.40,7.81,1.29,0,793
10.40,7,8.19,0.76,0,794
11.50,6.50,8.44,1.05,0,795
10.10,6.70,8.08,0.88,0,796
11.20,6.90,8.44,1.18,0,797
11,6.40,8.26,1.29,0,798
9.50,5.80,7.53,1.12,0,799
10.40,7.20,8.72,1.10,0,800
9.90,6.70,8.43,1.10,0,801
9.20,6.60,7.91,0.70,0,802
10,6.80,8.48,0.82,0,803
10.90,5.90,8.49,1.20,0,804
9.50,6.50,7.64,0.81,0,805
9.60,7,8.01,0.72,0,806
9.90,6.10,8.11,0.90,0,807
8.90,6.20,7.63,0.68,0,808
9.10,6.10,7.52,0.79,0,809
10.50,5.30,8.08,1.21,0,810
9.80,5.90,7.96,1.17,0,811
10.60,6.20,7.95,1.14,0,812
8.90,5.30,6.92,1.11,0,813
10.40,5.60,8.23,1.25,0,814
9,5.90,7.34,0.80,0,815
12.20,6,8.63,1.38,0,816
10.20,5.90,7.29,1.19,0,817
10.60,7.40,8.68,0.86,0,818
9.70,6.40,8,0.98,0,819
10.40,5.30,7.60,1.15,0,820
9.40,5.90,7.60,1.11,0,821
9.10,5.10,7.11,1,0,822
10.40,6.70,8.38,1.02,0,823
11.90,7.80,9.15,0.98,0,824
9.20,6.70,7.85,0.69,0,825
9.60,5.20,7.10,0.94,0,826
10.90,5.80,7.69,1.21,0,827
8.90,5.70,7.23,0.72,0,828
9.70,5.20,7.25,1.04,0,829
10.60,7.20,8.74,0.92,0,830
9.80,6.50,8.36,0.90,0,831
10.50,6.50,8.43,1.10,0,832
10.80,6.50,8.53,1.22,0,833
8.80,4.40,6.76,1.66,0,834
9.60,7.10,8,0.64,0,835
9.50,5.50,7.19,0.95,0,836
8.50,5.40,7.01,0.94,0,837
10.90,6.60,8.06,1.17,0,838
9.80,6.50,8.05,0.84,0,839
12.20,6.80,8.60,1.18,0,840
8.90,6,7.73,0.87,0,841
10.80,7.40,9.15,0.99,0,842
9,5.80,7.43,0.90,0,843
8.80,5.20,7.24,0.96,0,844
11.30,6.60,8.25,1.21,0,845
9.20,6.40,7.84,0.81,0,846
9.30,5.10,7.50,0.92,0,847
10.80,7.20,8.90,1.10,0,848
10.30,6.70,8.34,1.03,0,849
8.50,5.90,7.35,0.64,0,850
11.80,7.60,9.61,1.12,0,851
9.90,6.80,8.06,0.76,0,852
10.70,7.10,8.59,0.94,0,853
12,6,9.76,1.33,0,854
9.10,5.50,7.38,0.88,0,855
9.40,5.90,7.71,1.06,0,856
8.90,4.70,7.04,0.87,0,857
8.70,5.60,6.92,0.88,0,858
11.60,6.90,8.92,1.19,0,859
8.60,6,7.53,0.79,0,860
11.20,7.40,9.08,1.05,0,861
9.40,6.30,8.13,0.83,0,862
11.50,6.90,9.43,1.18,0,863
10.30,6.60,8.25,0.91,0,864
10.10,7,8.60,0.84,0,865
10.20,6.30,8.72,1,0,866
10.10,6.50,8.19,0.95,0,867
11.80,6.60,9.30,1.55,0,868
9,6.70,7.74,0.68,0,869
11.70,6.60,9.28,1.41,0,870
11,5.60,7.87,1.18,0,871
11,7.10,9.10,1.20,0,872
7.60,4.50,5.75,0.93,0,873
9.70,5.40,6.95,0.98,0,874
7.20,4.50,5.95,0.77,0,875
9.60,5.10,7.38,1.32,0,876
7.70,4.10,5.47,0.75,0,877
8.30,5.20,6.60,1.07,0,878
9.40,4.70,6.10,1.32,0,879
10.50,4.50,7.04,1.49,0,880
7.70,4.40,5.59,0.85,0,881
9,4.50,7.11,1.46,0,882
7.60,3.90,6.15,1.06,0,883
8.10,4.20,5.80,1.20,0,884
9.30,4.60,6.71,1.10,0,885
8.90,3.80,6.31,1.29,0,886
8.90,5.40,6.47,1.05,0,887
7.30,4.40,5.86,0.78,0,888
10,5.20,7.15,1.39,0,889
24.30,4.10,7.29,4.11,0,890
9.40,5.30,7.53,0.92,0,891
11.60,6.20,8.54,1.59,0,892
11.40,6.20,9.12,1.22,0,893
9.60,6.50,7.81,0.88,0,894
13.10,6.90,9.35,1.58,0,895
11.50,7.70,9.77,1.12,0,896
8.50,6.60,7.55,0.60,0,897
11.20,6.10,8.63,1.62,0,898
9.60,5.60,7.92,0.92,0,899
8,5.20,6.80,0.88,0,900
12.10,6.10,8.47,1.63,0,901
9.50,6.70,8.06,0.89,0,902
7.60,3.80,5.49,0.87,0,903
9.20,3.50,5.95,1.52,0,904
8.60,5,6.64,1.13,0,905
10,4.60,6.03,1.29,0,906
10.30,4.90,6.59,1.47,0,907
8.50,4.60,6.55,1.03,0,908
6.40,3.70,5.26,0.71,0,909
8.90,4.60,6.50,1.29,0,910
8.10,5.10,6.40,0.90,0,911
8.10,3.60,5.91,1.30,0,912
10.60,3.90,7.35,1.94,0,913
10,4.20,6.53,1.57,0,914
6.50,3.60,5.12,0.82,0,915
11.70,4.40,6.89,1.66,0,916
7.20,4,5.82,0.95,0,917
6.70,3.70,5.39,0.73,0,918
9.10,4.20,6.65,1.46,0,919
8.70,4.70,5.97,0.98,0,920
6.90,2.40,4.59,1.04,0,921
8.70,4.10,6.25,1.36,0,922
7.20,4.40,5.64,0.81,0,923
7.20,3.80,5.05,0.90,0,924
7.20,3.40,5.42,1.22,0,925
9.10,4,5.85,1.33,0,926
9.40,4.20,6.66,1.47,0,927
7.20,3.40,5.39,1.01,0,928
7.40,4,5.19,0.76,0,929
9.90,6.90,8.25,0.90,0,930
12.90,6.90,9.96,1.77,0,931
11.40,7.40,9.43,1.02,0,932
9.70,6.80,8.33,0.65,0,933
11.10,6.90,8.81,1.22,0,934
9.40,7,8.28,0.69,0,935
9.20,6.80,8.07,0.70,0,936
11.80,6.60,9.38,1.59,0,937
11.10,6.90,9.06,1.09,0,938
10.90,6.60,8.16,1.04,0,939
12.30,7.20,9.24,1.48,0,940
11.20,7.60,9.03,1.12,0,941
10.10,6,8.05,0.98,0,942
12.30,6.10,9.06,1.71,0,943
9.90,6.70,8.28,0.71,0,944
11.30,7.50,9.13,0.92,0,945
9.50,5.10,7.73,1,0,946
12,6.50,9.24,1.59,0,947
9.10,5.90,7.43,0.84,0,948
11.60,6.40,8.68,1.38,0,949
10.10,6.60,8,0.81,0,950
8.90,5.80,7.17,0.79,0,951
12.80,6.60,9.14,1.53,0,952
11.20,5.90,8.02,1.43,0,953
9.50,6.40,8.04,0.87,0,954
12.60,6.70,9.55,1.48,0,955
11.10,6.90,8.79,1.12,0,956
11.40,7.60,9.55,1.04,0,957
9.80,5.80,7.90,1.06,0,958
13.40,8,9.90,1.37,0,959
12.30,6.90,9.32,1.60,0,960
12,7.10,8.91,1.09,0,961
11,7.60,9.29,1.10,0,962
10.80,6.80,8.37,1.12,0,963
9.60,7,8.11,0.77,0,964
9.60,6.90,8.08,0.86,0,965
12.70,7.40,10.37,1.56,0,966
11,7.80,9.05,0.84,0,967
9.70,6.70,8.28,0.80,0,968
10.90,7.70,9.36,1.02,0,969
13.10,6.60,9.39,1.66,0,970
10.60,6.90,8.38,1,0,971
12.10,6.80,9.13,1.50,0,972
11.50,7.20,9.14,1.06,0,973
9.20,6.50,8.03,0.73,0,974
12.40,7.40,9.48,1.53,0,975
10.90,7.40,9.06,0.86,0,976
10.10,6.80,8.19,0.82,0,977
11.40,6,8.31,1.44,0,978
10.30,6.60,8.59,1.09,0,979
10.80,8.30,9.44,0.77,0,980
8.90,6.20,7.53,0.61,0,981
11.80,6,9.33,1.24,0,982
8.60,4.90,7,1,0,983
13.70,5.20,8.91,1.85,0,984
11.20,6.30,8.58,1.35,0,985
9.30,5.90,7.51,0.82,0,986
10.60,6.70,8.30,1.04,0,987
10.20,6.70,8.28,0.95,0,988
11.50,4.90,8.47,1.50,0,989
11.80,5.80,9.11,1.61,0,990
11.80,5.90,9.69,1.59,0,991
13.30,7.40,10.74,1.43,0,992
14.20,7.50,10.65,1.54,0,993
9.40,7.30,8.38,0.61,0,994
11,6.40,8.16,1.34,0,995
12.20,6.60,9.01,1.45,0,996
12.80,7.90,9.71,1.55,0,997
10.50,7.30,9.40,0.85,0,998
13.50,4.50,9.90,2.15,0,999
11.40,6.30,8.99,1.22,0,1000
10.10,6.50,8.22,1.07,0,1001
12,7.50,9.52,1.61,0,1002
11.60,8.40,9.70,0.84,0,1003
12.50,7.90,9.75,1.07,0,1004
9.50,6.10,8.04,0.99,0,1005
12,6.70,9.20,1.83,0,1006
9.10,5.10,7.37,0.93,0,1007
11.40,6.10,8.37,1.62,0,1008
8.50,5.40,7.11,0.94,0,1009
12.70,5.90,8.53,1.84,0,1010
10.70,5.50,8.23,1.44,0,1011
8.70,5.60,6.84,0.81,0,1012
11.50,4.90,7.85,1.66,0,1013
9.10,4.80,7.31,1.07,0,1014
11.80,7.20,9.22,1.13,0,1015
13.10,7.80,10.12,1.72,0,1016
8.90,4.70,7.51,1.11,0,1017
9.40,5,7.50,1.16,0,1018
11.10,6,8.31,1.53,0,1019
9.70,4.80,7.59,1.12,0,1020
11.80,6.50,8.57,1.39,0,1021
10.70,7.30,8.82,0.89,0,1022
9.20,5.60,7.84,0.83,0,1023
12.50,7.40,9.47,1.58,0,1024
9.90,7.40,8.76,0.64,0,1025
10.60,7.80,9.51,0.85,0,1026
13,7.80,10.17,1.68,0,1027
10.80,6.80,8.08,1.07,0,1028
9.40,5.30,7.77,1.10,0,1029
23.80,7.20,9.40,3.50,0,1030
12.10,7.30,9.38,1.22,0,1031
7.80,4.20,6.07,1.11,0,1032
8.10,4.90,6.44,0.76,0,1033
7.30,3.20,5.54,1.04,0,1034
8.50,5.10,6.66,0.78,0,1035
10.10,4.10,7.14,1.62,0,1036
7.60,5.20,6.09,0.68,0,1037
11.70,5.20,7.84,1.87,0,1038
8.50,4.50,6.66,0.97,0,1039
7.70,4.60,6.08,0.78,0,1040
8.90,5.10,7.18,0.96,0,1041
9.80,5.30,7,1.10,0,1042
7.40,4.20,5.57,0.76,0,1043
8.10,3.70,6.28,1.04,0,1044
7.10,4.10,5.22,0.83,0,1045
7.40,3.80,5.63,0.97,0,1046
8.10,5.60,7.02,0.75,0,1047
7.70,3.50,5.59,0.94,0,1048
10.30,5,6.60,1.28,0,1049
7.80,4.30,5.68,0.91,0,1050
9.30,4.20,6.17,1.12,0,1051
7.40,4.70,5.88,0.74,0,1052
8.10,4.10,5.94,1.14,0,1053
7.50,4.90,6.30,0.66,0,1054
10.40,4.70,7.08,1.61,0,1055
7.40,3.10,5.59,1.01,0,1056
8.60,3.80,6.34,1.35,0,1057
8.40,4.50,6.26,0.98,0,1058
7.30,3.80,5.69,0.97,0,1059
8.60,5.20,6.79,1.01,0,1060
7.40,3.50,5.55,1.10,0,1061
8.40,4.10,6.29,1.19,0,1062
11.20,7.40,9.11,0.95,0,1063
12,6.60,8.88,1.30,0,1064
9,6.70,7.52,0.62,0,1065
11.90,7.10,8.98,1.34,0,1066
8.60,6.20,7.63,0.69,0,1067
13.10,6.80,9.16,1.53,0,1068
9.30,6,7.42,0.89,0,1069
11.30,7.30,8.94,1.04,0,1070
9.80,6.70,8.29,0.84,0,1071
10.50,7.20,8.91,0.81,0,1072
9.90,7.20,8.37,0.71,0,1073
9.70,6.10,7.88,0.95,0,1074
11.20,7.70,8.92,1.08,0,1075
11.20,6,8.29,1.46,0,1076
12.10,4.90,7.75,1.68,0,1077
10.50,7.20,8.62,0.88,0,1078
10.50,7.80,9.06,0.87,0,1079
9.90,6.10,7.97,1.02,0,1080
8.60,4.60,7.18,1.08,0,1081
10.20,5.40,7.54,1.43,0,1082
9.60,5.30,7.40,1.04,0,1083
10.10,6.10,7.99,1.17,0,1084
9.90,6.30,8.16,1.03,0,1085
8.80,4.90,6.98,0.91,0,1086
8.80,5.60,7.12,0.87,0,1087
8.40,5.80,7.06,0.78,0,1088
8.50,5.60,7.25,0.90,0,1089
11.20,6.50,8.40,1.07,0,1090
10.20,6.30,8.17,0.90,0,1091
9.70,7.50,8.47,0.54,0,1092
10.90,7,8.53,0.89,0,1093
10.40,5.90,8.57,1.08,0,1094
10.90,5.20,7.80,1.31,0,1095
11.20,6.40,8.88,1.27,0,1096
12.10,7.20,8.81,1.10,0,1097
10.20,7.80,8.66,0.69,0,1098
10.50,4.80,8.02,1.68,0,1099
8.60,5.90,7.30,0.70,0,1100
9.80,5.60,7.05,0.94,0,1101
10.80,5.90,7.83,1.07,0,1102
10.70,5.70,7.55,1.11,0,1103
10.30,5.90,7.57,0.95,0,1104
11.30,6.10,7.95,1.25,0,1105
8.90,5.90,7.27,0.88,0,1106
8.20,5.10,7.35,0.74,0,1107
9.80,5.90,7.56,0.99,0,1108
10.90,6.30,8.06,1.01,0,1109
10.20,6.50,8.60,1.13,0,1110
11.70,6.20,8.31,1.20,0,1111
12.50,5.50,7.96,1.57,0,1112
9.30,5.80,7.70,1,0,1113
9.60,6.60,8.07,0.82,0,1114
10.50,7.90,9.22,0.73,0,1115
10.70,7.10,8.91,0.91,0,1116
10.20,6.80,8.16,0.85,0,1117
9.70,6,7.60,0.85,0,1118
10.90,6.20,8.69,1.48,0,1119
8.60,5.70,7.65,0.92,0,1120
9.50,6.50,7.90,0.83,0,1121
9.60,6.50,7.84,0.88,0,1122
10.20,6,8.22,1.16,0,1123
9.30,6.60,7.70,0.80,0,1124
9.90,5,7.92,1.25,0,1125
9.90,6.10,7.79,0.98,0,1126
8.80,5.90,7.71,0.69,0,1127
10.30,6.50,7.90,0.85,0,1128
8.90,5.40,7.34,1,0,1129
12.70,7.90,10.49,1.32,0,1130
13.30,6.90,10.17,1.58,0,1131
10.50,5.90,7.87,1.18,0,1132
11.30,6.90,8.23,1.15,0,1133
9.70,5.70,7.71,0.88,0,1134
12.20,6,8.71,1.40,0,1135
10.40,7.30,8.58,0.94,0,1136
11.10,8,9.73,0.80,0,1137
10.20,7.70,8.72,0.72,0,1138
11,7.70,9.39,0.98,0,1139
9.20,6.30,8.11,0.81,0,1140
12.80,7.70,9.71,1.33,0,1141
9.90,6.60,7.95,0.80,0,1142
11.70,7.70,9.35,1.07,0,1143
12.30,8.20,10.11,1.20,0,1144
12.10,8.60,10.21,0.88,0,1145
11.20,7.70,9.50,0.94,0,1146
11.40,7.90,9.99,1,0,1147
10.50,6.40,8.45,1.22,0,1148
10.80,8,8.85,0.59,0,1149
11.10,7.20,9.03,1.24,0,1150
10.60,8.40,9.37,0.71,0,1151
12.40,8.10,9.64,0.92,0,1152
11.60,7.50,9.37,0.99,0,1153
10.40,6.50,8.20,0.97,0,1154
11.50,7.40,9.14,1.10,0,1155
9.30,5.90,7.73,0.97,0,1156
10.90,6.30,8.83,1.44,0,1157
11,7.20,9.17,1.11,0,1158
11.80,7,9.47,1.32,0,1159
11.50,7.10,8.75,1.15,0,1160
12.40,6.90,9.68,1.47,0,1161
9.50,6.80,7.94,0.66,0,1162
10.90,7.60,9.29,0.89,0,1163
10.80,7.10,8.56,0.81,0,1164
12.30,7.60,9.61,1.28,0,1165
9,6.30,7.70,0.87,0,1166
9.70,4.40,7.80,1.29,0,1167
10.60,5.60,7.37,1.18,0,1168
9.80,5.30,7.80,1.14,0,1169
9,5.60,7.30,1.02,0,1170
19.60,6.70,9.09,2.81,0,1171
9,6,7.61,0.86,0,1172
10.80,5.80,8.66,1.39,0,1173
9.30,5.80,7.77,0.92,0,1174
11.40,6.30,8.25,1.34,0,1175
9.80,6.40,7.67,0.74,0,1176
10,6,8.06,1.19,0,1177
9.70,6.60,8.23,0.86,0,1178
9.40,6.30,7.60,0.81,0,1179
8.10,6.30,7.16,0.49,0,1180
10.90,5.70,8.54,1.36,0,1181
9.50,5.10,6.85,1.09,0,1182
11,5.80,7.61,1.53,0,1183
8.10,5.40,6.82,0.74,0,1184
11.10,6.80,8.62,1.17,0,1185
10.80,6.80,8.69,1.11,0,1186
11.20,6.90,8.94,1.16,0,1187
9.60,7.10,8.41,0.74,0,1188
11,6.80,8.73,0.96,0,1189
9.90,6.50,7.97,0.92,0,1190
12,6.30,8.88,1.44,0,1191
10.40,6.70,7.97,1.03,0,1192
10.90,6.70,8.77,1.03,0,1193
9.60,6.40,7.96,0.77,0,1194
11.10,7.50,9.43,1.23,0,1195
9.40,6,7.79,0.84,0,1196
10.20,5.70,8.23,1,0,1197
11.50,8.50,9.68,0.80,0,1198
9.80,6.30,7.52,0.77,0,1199
9.50,6.40,8.05,0.93,0,1200
11,7.70,9.25,0.90,0,1201
11.30,7.70,9.51,0.92,0,1202
11.70,7.20,8.75,1.04,0,1203
13.30,6.70,9.17,1.68,0,1204
13,8.30,10.21,1.16,0,1205
9.50,6.70,8.06,0.91,0,1206
13.40,6.90,9.46,1.63,0,1207
9.80,6.50,7.44,0.86,0,1208
8.90,5.50,7.56,1.12,0,1209
12.60,6.90,9,1.34,0,1210
9.90,6.90,8.77,0.80,0,1211
14.30,6.90,9.51,1.86,0,1212
10.30,6.30,8.18,1.24,0,1213
9.20,5.90,7.15,0.77,0,1214
11.50,7.10,8.60,1.08,0,1215
10.10,5.80,7.96,1.19,0,1216
11.80,6.50,8.50,1.17,0,1217
12,6.30,8.53,1.31,0,1218
11.10,5.30,8.27,1.34,0,1219
14.90,6.90,9.18,1.91,0,1220
10.30,5.80,7.75,1.10,0,1221
8.40,5.80,7.04,0.70,0,1222
9.60,6.90,8,0.88,0,1223
9.90,6.20,8.10,1.07,0,1224
11.70,6.50,9.03,1.49,0,1225
10,6.20,7.89,0.99,0,1226
9.40,5.10,6.88,0.98,0,1227
10.80,6.40,8.14,1.03,0,1228
14.10,6.70,8.35,1.59,0,1229
11.20,5.90,8.29,1.60,0,1230
10.20,6.60,7.88,1.06,0,1231
9.30,5.60,7.32,0.86,0,1232
10.20,6.30,8.14,1.27,0,1233
10.10,6.20,8.26,1.30,0,1234
10.90,6.30,8.61,1.40,0,1235
9.90,6.20,8.19,1,0,1236
10,5.30,7.62,1,0,1237
12.70,7,9.11,1.44,0,1238
11.40,7.30,9.49,1.07,0,1239
11.30,7.10,8.74,1.24,0,1240
9.40,6.20,8.01,0.94,0,1241
8.20,5.30,6.78,0.78,0,1242
10.30,6.70,8.33,0.86,0,1243
10.80,6.70,8.89,1.20,0,1244
10.40,6,7.91,1.11,0,1245
10.90,5.60,7.84,1.27,0,1246
11.10,6.80,8.78,1.33,0,1247
12.10,6,9.02,1.77,0,1248
12.90,7.50,9.06,1.32,0,1249
9.80,5.90,7.96,1.09,0,1250
9.70,6,8.18,1.09,0,1251
12.50,6.70,9.24,1.16,0,1252
11.60,6.50,9.52,1.16,0,1253
12.10,6.90,8.90,1.60,0,1254
10.60,5.70,8,1.34,0,1255
11.70,6.90,9.39,1.31,0,1256
13.20,7.70,10.01,1.59,0,1257
12.40,6,8.44,1.51,0,1258
9.80,6.20,7.94,1.18,0,1259
11.70,6.70,8.10,1.14,0,1260
10,6.40,8.23,1.23,0,1261
11.90,6.60,8.85,1.28,0,1262
11.80,5.70,8.28,1.54,0,1263
10.20,7.40,9,0.77,0,1264
9.50,7,8,0.66,0,1265
10.80,4.90,8.47,1.46,0,1266
13.20,8.40,10.70,1.44,0,1267
11.60,7.70,9.38,1.19,0,1268
9.90,7,8.08,0.65,0,1269
13.60,7.60,9.31,1.64,0,1270
13.50,7.90,10.62,1.81,0,1271
11.60,7,9.03,1.26,0,1272
13,7.70,9.36,1.28,0,1273
10.20,6.10,7.53,1.07,0,1274
9.20,6,7.88,0.83,0,1275
12.50,7.40,9.87,1.65,0,1276
11.80,7.70,9.60,1.08,0,1277
10.60,8.30,9.17,0.66,0,1278
10.40,6.40,8.27,0.89,0,1279
10.70,7.20,8.68,1.10,0,1280
11,7.10,8.94,1.10,0,1281
12.10,8.50,10.01,0.87,0,1282
9.90,7.30,8.88,0.71,0,1283
10.20,7.20,8.98,0.83,0,1284
8.70,6.80,7.96,0.46,0,1285
11.20,6.60,9.22,1.16,0,1286
9.90,7,9.01,0.70,0,1287
13.60,8.40,10.16,1.36,0,1288
11,7.50,8.89,0.87,0,1289
10.90,7.20,8.78,0.89,0,1290
11.30,6.90,9.63,0.96,0,1291
10.20,6.40,8.33,0.89,0,1292
11.90,7.60,9.95,1.01,0,1293
10.50,7.70,9.38,0.73,0,1294
11.10,6.90,9.30,1.26,0,1295
9.50,7.30,8.17,0.59,0,1296
10.80,8.30,9.36,0.80,0,1297
12.20,9.50,10.51,0.69,0,1298
11.50,9.20,10.17,0.65,0,1299
12.50,8.20,10.26,1.26,0,1300
13.90,7.90,10.54,1.60,0,1301
11.60,8,9.45,0.98,0,1302
11,7,9.07,1.02,0,1303
11.60,7.90,9.35,0.91,0,1304
17.30,7,10.98,2.13,0,1305
10.60,7.70,9.17,0.82,0,1306
12.30,8.30,10.20,1.25,0,1307
11.40,8.40,9.71,0.86,0,1308
9.10,6.10,7.79,0.84,0,1309
9.70,6.20,7.84,1.01,0,1310
9.20,7,8.06,0.66,0,1311
10.20,5.70,7.89,1.05,0,1312
11.50,7.10,9.47,1.28,0,1313
11.40,8.40,9.83,0.76,0,1314
11,7.90,9.38,0.84,0,1315
13.80,7.70,10.72,1.67,0,1316
12.10,7.70,9.74,1.10,0,1317
11,7.30,8.62,0.97,0,1318
10.10,7.40,9.01,0.63,0,1319
11.70,7.80,9.72,1.14,0,1320
13.10,8.10,10.78,1.32,0,1321
9.70,6.30,7.86,0.95,0,1322
12.30,9.10,10.32,0.82,0,1323
11.70,9.50,10.44,0.65,0,1324
9.40,6.60,8.07,0.78,0,1325
12.60,8.70,10.25,0.91,0,1326
11.30,8.20,9.64,0.86,0,1327
12.90,6.50,8.93,1.67,0,1328
10.40,7.90,9.44,0.71,0,1329
12,9,10.20,0.76,0,1330
12.20,8.90,10.03,0.90,0,1331
13.60,8.10,9.64,1.40,0,1332
10.40,7,8.92,0.99,0,1333
12.40,8.30,9.68,0.97,0,1334
11,8.10,9.29,0.83,0,1335
13,8.30,10.30,1.44,0,1336
9.10,4.90,8.12,0.92,0,1337
12.20,8.60,10.44,0.98,0,1338
13.70,8.40,10.09,1.15,0,1339
13.30,7.50,9.73,1.55,0,1340
10.40,7.30,8.63,0.73,0,1341
12.10,6.10,9.05,1.98,0,1342
10.80,7.30,9.20,0.94,0,1343
13.20,7.20,10.11,1.37,0,1344
9.20,6.40,7.92,0.74,0,1345
13.10,6.80,9.35,1.43,0,1346
11.80,5.30,7.72,1.70,0,1347
32.10,6.80,9.97,5.39,0,1348
11.10,5.60,7.88,1.45,0,1349
13.50,7.50,9.94,1.64,0,1350
10,7.40,8.64,0.63,0,1351
12.70,7.10,9.51,1.49,0,1352
9.50,6.70,8.04,0.92,0,1353
11.30,8.60,9.79,0.79,0,1354
13.10,8.30,10.52,1.27,0,1355
11.80,7.70,9.99,1.05,0,1356
12.90,7.60,10.14,1.52,0,1357
11.10,7.80,9.28,0.87,0,1358
13.20,8.60,10.82,1.31,0,1359
10.50,7.40,8.78,0.75,0,1360
13.80,7.30,10.41,1.86,0,1361
11.80,8.30,9.53,0.93,0,1362
12.50,7.50,9.91,1.43,0,1363
11,8.20,9.43,0.82,0,1364
12.60,8.30,10.36,1.33,0,1365
10.90,7.10,8.78,1.15,0,1366
13.70,8.30,10.55,1.45,0,1367
11,7.70,9.30,1.14,0,1368
13.40,7,9.56,1.55,0,1369
10.20,7.50,8.96,0.83,0,1370
14.90,7.70,10.99,1.84,0,1371
11.60,8.20,9.85,1,0,1372
13.50,8.60,10.94,1.58,0,1373
11.40,8.20,9.79,0.90,0,1374
13.50,9,10.85,1.29,0,1375
14.60,7.70,10.78,1.78,0,1376
11.40,8,9.52,1.08,0,1377
13,8.20,10.13,1.34,0,1378
10.90,7.40,9.24,0.77,0,1379
13.40,6.60,9.52,1.45,0,1380
10.20,5.20,8.33,1.20,0,1381
12.90,6.90,10.26,1.54,0,1382
10,7.40,8.48,0.72,0,1383
11.10,7.60,8.93,0.84,0,1384
13.30,7.40,9.90,1.71,0,1385
10.40,6.20,8.16,1.16,0,1386
13.30,7.80,9.75,1.60,0,1387
11.30,7.20,9.67,1.33,0,1388
13.60,8.70,11.23,1.48,0,1389
12.50,7.60,10.27,1.24,0,1390
14,9,11.69,1.58,0,1391
10,7.10,8.24,0.71,0,1392
13.30,7.30,10.28,1.77,0,1393
9.90,6.60,8.16,0.88,0,1394
14.20,7.80,10.52,1.81,0,1395
13.20,10.20,11.43,0.88,0,1396
12.80,8.90,11.07,1.07,0,1397
12.10,7.70,9.46,1.05,0,1398
11.90,9,10.32,0.91,0,1399
