M,C,d,L,R,T,N
0.5190,16.9580,0.4760,96.9560,1.8860,2025-01-05 19:11:58,0.0
0.5350,16.9270,0.4620,97.16,2.1210,2025-01-05 19:11:58,0.0
0.5130,16.9710,0.4760,97.1970,1.8160,2025-01-05 19:11:58,0.0
0.5140,16.9870,0.4480,97.1410,1.8190,2025-01-05 19:11:58,0.0
0.52,16.9520,0.4340,96.9960,1.9830,2025-01-05 19:11:58,0.0
0.51,16.8920,0.4580,97.1720,1.9480,2025-01-05 19:11:58,0.0
0.5230,17.0650,0.4160,97.0130,1.9590,2025-01-05 19:11:58,0.0
0.5260,17.0150,0.41,97.1190,1.8920,2025-01-05 19:11:58,0.0
0.5110,16.9550,0.4650,96.9880,1.8850,2025-01-05 19:11:58,0.0
0.5460,17.1370,0.6270,97.14,2.0080,2025-01-05 19:11:58,0.0
0.5150,16.8730,0.3850,97.2530,1.9940,2025-01-05 19:11:58,0.0
0.5220,16.98,0.4550,96.9920,2.0090,2025-01-05 19:11:58,0.0
0.52,17.0180,0.3780,96.8320,1.9230,2025-01-05 19:11:58,0.0
0.5150,16.9170,0.4340,96.9360,1.9080,2025-01-05 19:11:58,0.0
0.5280,17.0090,0.4830,97.1540,1.9710,2025-01-05 19:11:58,0.0
0.5190,16.8640,0.4720,97.3650,2.0040,2025-01-05 19:11:58,0.0
0.5180,17.0120,0.5880,97.1470,1.8670,2025-01-05 19:11:58,0.0
0.5050,16.9050,0.41,97.0520,1.9590,2025-01-05 19:11:58,0.0
0.5050,16.9110,0.3570,96.9470,1.8860,2025-01-05 19:11:58,0.0
0.5080,16.9990,0.5150,97.1320,1.9090,2025-01-05 19:11:58,0.0
0.5290,16.9520,0.4380,97.02,2.0540,2025-01-05 21:02:03,1.0
0.5340,16.99,0.3990,97.0480,1.9950,2025-01-05 21:02:03,1.0
0.5350,17.0340,0.3810,96.9070,2.0280,2025-01-05 21:02:03,1.0
0.5340,17.0050,0.3750,96.8170,2.0030,2025-01-05 21:02:03,1.0
0.5320,16.9710,0.3810,97.0740,1.9970,2025-01-05 21:02:03,1.0
0.50,16.9770,0.4170,96.9750,1.7780,2025-01-05 21:02:03,1.0
0.5150,17.0240,0.4650,97.0360,1.9330,2025-01-05 21:02:03,1.0
0.52,16.9770,0.3530,97.0490,1.9640,2025-01-05 21:02:03,1.0
0.5330,17.0650,0.3960,96.8710,1.9830,2025-01-05 21:02:03,1.0
0.5350,16.93,0.49,97.1430,2.10,2025-01-05 21:02:03,1.0
0.5260,17.0810,0.42,96.9240,1.9940,2025-01-05 21:02:03,1.0
0.5220,17.0050,0.5290,96.9220,1.9330,2025-01-05 21:02:03,1.0
0.5040,16.9610,0.4660,97.0930,1.9420,2025-01-05 21:02:03,1.0
0.5530,17.0370,0.3780,97.1410,2.1090,2025-01-05 21:02:03,1.0
0.5460,17.0490,0.4170,96.8720,1.93,2025-01-05 21:02:03,1.0
0.5190,16.9550,0.5770,97.0450,1.9570,2025-01-05 21:02:03,1.0
0.53,16.9930,0.4270,97.0220,1.9610,2025-01-05 21:02:03,1.0
0.5350,17.0810,0.5850,96.81,1.99,2025-01-05 21:02:03,1.0
0.54,17.0870,0.4730,97.0450,2.0430,2025-01-05 21:02:03,1.0
0.5190,16.9610,0.4090,97.1210,2.0390,2025-01-05 21:02:03,1.0
0.5180,16.9110,0.5040,97.0750,1.9390,2025-01-06 11:05:00,2.0
0.5180,16.98,0.4340,96.9950,1.9990,2025-01-06 11:05:00,2.0
0.53,16.9870,0.5780,96.9580,2.0030,2025-01-06 11:05:00,2.0
0.5360,16.9990,0.3850,96.9520,2.0690,2025-01-06 11:05:00,2.0
0.5310,16.9240,0.4410,96.9190,2.0040,2025-01-06 11:05:00,2.0
0.5190,16.9580,0.4550,97.0920,1.8870,2025-01-06 11:05:00,2.0
0.53,16.9270,0.35,97.0570,2.0230,2025-01-06 11:05:00,2.0
0.5270,17.0430,0.3710,96.9480,1.8990,2025-01-06 11:05:00,2.0
0.5310,16.9580,0.3110,97.2720,2.0610,2025-01-06 11:05:00,2.0
0.5250,16.9330,0.4090,97.0250,2.0080,2025-01-06 11:05:00,2.0
0.5260,16.9170,0.3670,96.9780,1.9380,2025-01-06 11:05:00,2.0
0.5310,16.9650,0.3740,96.9870,2.0480,2025-01-06 11:05:00,2.0
0.53,16.9270,0.35,97.0380,1.9650,2025-01-06 11:05:00,2.0
0.5180,16.9870,0.3850,97.0510,2.0060,2025-01-06 11:05:00,2.0
0.5080,16.8860,0.5530,96.8610,1.9460,2025-01-06 11:05:00,2.0
0.5230,17.0020,0.3890,97.13,1.9490,2025-01-06 11:05:00,2.0
0.5270,16.9460,0.3710,97.0660,2.0360,2025-01-06 11:05:00,2.0
0.5160,16.9710,0.3780,97.1340,1.9570,2025-01-06 11:05:00,2.0
0.4990,16.9360,0.3610,96.89,1.81,2025-01-06 11:05:00,2.0
0.54,17.0090,0.4230,96.8950,2.0290,2025-01-06 11:05:00,2.0
0.5290,17.04,0.4580,97.0150,1.8830,2025-01-06 13:00:13,3.0
0.5270,16.9830,0.49,97.2870,1.9630,2025-01-06 13:00:13,3.0
0.5440,17.0090,0.5390,96.9080,2.0250,2025-01-06 13:00:13,3.0
0.53,17.0020,0.4790,96.7770,1.9090,2025-01-06 13:00:13,3.0
0.5440,17.0340,0.4340,96.8510,2.0010,2025-01-06 13:00:13,3.0
0.54,16.9170,0.4760,97.1540,1.9930,2025-01-06 13:00:13,3.0
0.5570,16.9960,0.5010,96.8340,2.06,2025-01-06 13:00:13,3.0
0.5250,16.9830,0.4270,96.9170,1.96,2025-01-06 13:00:13,3.0
0.5130,17.0490,0.5250,96.90,1.8390,2025-01-06 13:00:13,3.0
0.51,16.99,0.4620,96.8820,1.9030,2025-01-06 13:00:13,3.0
0.5140,16.8920,0.4480,96.85,1.9410,2025-01-06 13:00:13,3.0
0.53,17.09,0.5460,96.8110,1.9810,2025-01-06 13:00:13,3.0
0.5240,17.10,0.4480,97.1320,1.8710,2025-01-06 13:00:13,3.0
0.5150,16.9930,0.63,97.0830,2.1150,2025-01-06 13:00:13,3.0
0.5410,16.9930,0.4830,96.8020,2.0730,2025-01-06 13:00:13,3.0
0.5380,17.0370,0.3260,96.9630,1.9630,2025-01-06 13:00:13,3.0
0.5210,16.9390,0.4440,97.1480,1.8620,2025-01-06 13:00:13,3.0
0.5330,16.9210,0.5430,97.0190,1.8830,2025-01-06 13:00:13,3.0
0.5310,16.9650,0.4480,97.2260,1.9750,2025-01-06 13:00:13,3.0
0.5080,16.9390,0.4620,97.0030,1.77,2025-01-06 13:00:13,3.0
0.5180,16.9330,0.4240,97.0460,1.9360,2025-01-06 19:35:26,4.0
0.53,16.9430,0.5010,97.0080,1.9670,2025-01-06 19:35:26,4.0
0.5520,16.8990,0.4270,96.8310,2.0460,2025-01-06 19:35:26,4.0
0.5240,17.0180,0.4170,96.9220,1.9610,2025-01-06 19:35:26,4.0
0.53,17.0310,0.4690,97.1220,2.0390,2025-01-06 19:35:26,4.0
0.5170,17.0050,0.4550,96.9810,1.9370,2025-01-06 19:35:26,4.0
0.5370,17.0210,0.3890,97.1240,2.1260,2025-01-06 19:35:26,4.0
0.5250,16.9490,0.4380,96.77,2.0190,2025-01-06 19:35:26,4.0
0.5290,17.0620,0.35,96.9760,1.9570,2025-01-06 19:35:26,4.0
0.5320,16.9610,0.49,96.8780,1.96,2025-01-06 19:35:26,4.0
0.52,16.9650,0.2660,96.9490,1.8520,2025-01-06 19:35:26,4.0
0.5310,16.9550,0.4550,97.2030,2.0780,2025-01-06 19:35:26,4.0
0.5340,16.9830,0.3610,96.9560,2.06,2025-01-06 19:35:26,4.0
0.5140,17.0310,0.3750,96.9060,1.9370,2025-01-06 19:35:26,4.0
0.5190,17.0020,0.3610,96.7680,1.9410,2025-01-06 19:35:26,4.0
0.5150,16.9110,0.4060,96.9470,1.9430,2025-01-06 19:35:26,4.0
0.5360,17.0650,0.4720,97.2380,2.0370,2025-01-06 19:35:26,4.0
0.52,16.93,0.4830,96.9920,2.0070,2025-01-06 19:35:26,4.0
0.5260,17.1120,0.5460,96.8050,1.99,2025-01-06 19:35:26,4.0
0.5330,16.9390,0.4580,96.9450,2.0850,2025-01-06 19:35:26,4.0
0.5210,16.9610,0.55,97.06,1.9670,2025-01-06 21:05:30,5.0
0.52,16.9520,0.4660,97.0290,1.9570,2025-01-06 21:05:30,5.0
0.54,16.8390,0.2690,97.1230,2.0410,2025-01-06 21:05:30,5.0
0.5370,16.9520,0.3990,96.8610,2.1140,2025-01-06 21:05:30,5.0
0.5220,16.93,0.5570,96.9940,1.9150,2025-01-06 21:05:30,5.0
0.5330,17.1370,0.5350,97.0360,1.9380,2025-01-06 21:05:30,5.0
0.5440,16.9710,0.3150,97.0510,2.10,2025-01-06 21:05:30,5.0
0.5390,16.9080,0.4480,97,1.9880,2025-01-06 21:05:30,5.0
0.5080,16.9020,0.4020,96.92,1.9110,2025-01-06 21:05:30,5.0
0.52,16.8920,0.3670,96.8830,2.1430,2025-01-06 21:05:30,5.0
0.5270,16.9360,0.3990,96.8380,1.9120,2025-01-06 21:05:30,5.0
0.5170,16.8390,0.3710,96.7580,2.0270,2025-01-06 21:05:30,5.0
0.5420,17.0490,0.35,96.84,2.0390,2025-01-06 21:05:30,5.0
0.5190,16.9960,0.5150,96.8970,1.8830,2025-01-06 21:05:30,5.0
0.5410,16.9610,0.4130,96.9690,2.0930,2025-01-06 21:05:30,5.0
0.5430,16.99,0.5460,96.8840,2.0280,2025-01-06 21:05:30,5.0
0.5260,16.98,0.4170,97.1510,2.0210,2025-01-06 21:05:30,5.0
0.5440,16.9710,0.42,97.0880,2.0150,2025-01-06 21:05:30,5.0
0.5310,16.8950,0.2450,97.0380,1.9960,2025-01-06 21:05:30,5.0
0.5060,16.8860,0.3640,97.08,1.8020,2025-01-06 21:05:30,5.0
0.5130,16.9210,0.4510,96.9610,1.8730,2025-01-07 11:08:26,6.0
0.5460,17.0650,0.5320,97.0890,2.1440,2025-01-07 11:08:26,6.0
0.53,16.9390,0.5560,97.11,2.0220,2025-01-07 11:08:26,6.0
0.5180,16.9520,0.3780,97.2070,2.0110,2025-01-07 11:08:26,6.0
0.52,16.9710,0.49,96.8430,2.0340,2025-01-07 11:08:26,6.0
0.5380,17.0210,0.3920,97.2580,2.0170,2025-01-07 11:08:26,6.0
0.5360,17.0560,0.3920,97.0530,1.98,2025-01-07 11:08:26,6.0
0.5210,17.0370,0.3920,97.2340,1.9560,2025-01-07 11:08:26,6.0
0.5330,16.9870,0.3360,96.9020,2.0140,2025-01-07 11:08:26,6.0
0.5110,16.9270,0.4020,96.9970,1.9320,2025-01-07 11:08:26,6.0
0.53,16.9770,0.4090,96.9020,2.0340,2025-01-07 11:08:26,6.0
0.5190,17.0590,0.3540,97.13,1.9550,2025-01-07 11:08:26,6.0
0.5280,16.9710,0.3320,96.8670,1.9850,2025-01-07 11:08:26,6.0
0.5290,17.0310,0.3710,97.1510,1.8150,2025-01-07 11:08:26,6.0
0.5160,16.9830,0.5390,97.0790,1.9470,2025-01-07 11:08:26,6.0
0.5350,16.9390,0.4830,96.9880,1.9590,2025-01-07 11:08:26,6.0
0.5310,17.0090,0.5180,96.84,1.9610,2025-01-07 11:08:26,6.0
0.5140,16.9390,0.5250,97.0790,1.8490,2025-01-07 11:08:26,6.0
0.5280,16.9650,0.2210,96.9150,1.8890,2025-01-07 11:08:26,6.0
0.5240,16.9710,0.4790,96.8230,1.9230,2025-01-07 11:08:26,6.0
0.5250,16.9460,0.41,96.8810,1.8560,2025-01-07 13:03:35,7.0
0.5160,16.9650,0.4170,97.0880,1.9820,2025-01-07 13:03:35,7.0
0.5440,17.1250,0.4230,97.0160,1.9850,2025-01-07 13:03:35,7.0
0.5180,16.9990,0.3920,97.0070,1.9140,2025-01-07 13:03:35,7.0
0.5240,16.9930,0.4760,97.0910,2.0240,2025-01-07 13:03:35,7.0
0.5130,16.9430,0.5530,96.9610,2.0030,2025-01-07 13:03:35,7.0
0.5270,16.9870,0.4970,96.7870,1.94,2025-01-07 13:03:35,7.0
0.5280,17.0530,0.4160,97.1630,2.0160,2025-01-07 13:03:35,7.0
0.5130,16.9050,0.4450,97.09,2.0010,2025-01-07 13:03:35,7.0
0.52,16.9650,0.3010,96.9130,2.0720,2025-01-07 13:03:35,7.0
0.5210,17.0180,0.3570,97.0720,1.88,2025-01-07 13:03:35,7.0
0.5170,16.98,0.4970,97.1230,1.8190,2025-01-07 13:03:35,7.0
0.5290,16.9430,0.4340,96.9550,2.1130,2025-01-07 13:03:35,7.0
0.5130,17.0590,0.5150,97.0150,1.9090,2025-01-07 13:03:35,7.0
0.5290,17.0460,0.4510,96.8330,1.9370,2025-01-07 13:03:35,7.0
0.5170,17.0050,0.3360,97.1550,1.9050,2025-01-07 13:03:35,7.0
0.5320,17.0090,0.4130,96.8830,1.9870,2025-01-07 13:03:35,7.0
0.52,16.9360,0.4730,97.2030,2.0280,2025-01-07 13:03:35,7.0
0.5250,16.9240,0.3850,96.9730,2.0640,2025-01-07 13:03:35,7.0
0.5270,16.9390,0.4170,96.8530,2.0590,2025-01-07 13:03:35,7.0
0.5220,17.0460,0.4790,96.9570,2.0220,2025-01-07 19:13:53,8.0
0.5280,17.0840,0.4650,97.0220,1.8820,2025-01-07 19:13:53,8.0
0.5280,16.9610,0.49,97.0030,1.94,2025-01-07 19:13:53,8.0
0.54,16.9610,0.4480,97.0990,2.0040,2025-01-07 19:13:53,8.0
0.5670,17.10,0.4240,96.9970,1.9220,2025-01-07 19:13:53,8.0
0.5280,16.9110,0.4310,96.9830,1.9490,2025-01-07 19:13:53,8.0
0.5220,17.0930,0.4380,96.9040,1.8760,2025-01-07 19:13:53,8.0
0.5490,17.0240,0.5810,97.0830,1.9870,2025-01-07 19:13:53,8.0
0.5270,17.0180,0.55,96.9230,1.9390,2025-01-07 19:13:53,8.0
0.5190,17.0090,0.4170,96.8760,1.8530,2025-01-07 19:13:53,8.0
0.5210,16.9960,0.4440,96.8820,1.9370,2025-01-07 19:13:53,8.0
0.5480,17.0530,0.5320,96.9110,2.0450,2025-01-07 19:13:53,8.0
0.5370,17.0460,0.3990,96.9960,2.09,2025-01-07 19:13:53,8.0
0.5190,16.9960,0.4060,96.9760,1.9920,2025-01-07 19:13:53,8.0
0.5310,16.7890,0.3960,97.2360,2.12,2025-01-07 19:13:53,8.0
0.5440,17.0560,0.4650,97.1490,2.1610,2025-01-07 19:13:53,8.0
0.5240,17.0090,0.3960,97.0050,1.9280,2025-01-07 19:13:53,8.0
0.54,17.04,0.4310,96.9750,1.9780,2025-01-07 19:13:53,8.0
0.5050,17.0310,0.5710,96.8360,1.7980,2025-01-07 19:13:53,8.0
0.5120,16.9390,0.4520,96.9270,1.9170,2025-01-07 19:13:53,8.0
0.5410,17.0180,0.3960,96.9010,1.9850,2025-01-07 21:08:59,9.0
0.5340,16.9960,0.3850,96.8470,2.0780,2025-01-07 21:08:59,9.0
0.53,17.0020,0.4970,96.7980,1.8960,2025-01-07 21:08:59,9.0
0.5380,17.1310,0.4060,96.9220,2.0710,2025-01-07 21:08:59,9.0
0.5310,17.1090,0.3570,96.9660,1.9370,2025-01-07 21:08:59,9.0
0.5290,17.0310,0.3430,96.8210,1.9620,2025-01-07 21:08:59,9.0
0.54,17.0530,0.4620,96.7380,2.0480,2025-01-07 21:08:59,9.0
0.5170,17.0650,0.4550,97.0760,1.9140,2025-01-07 21:08:59,9.0
0.5260,16.9360,0.4230,97.0280,1.9590,2025-01-07 21:08:59,9.0
0.5430,17.1150,0.4970,107.2910,2.1580,2025-01-07 21:08:59,9.0
0.5360,16.93,0.3640,96.87,1.8550,2025-01-07 21:08:59,9.0
0.5350,17.0340,0.4520,97.0690,1.9770,2025-01-07 21:08:59,9.0
0.53,17.0180,0.4730,96.8360,1.9880,2025-01-07 21:08:59,9.0
0.5180,17.1530,0.5040,96.9850,1.8730,2025-01-07 21:08:59,9.0
0.5070,17.0180,0.5950,97.0030,1.8960,2025-01-07 21:08:59,9.0
0.5380,17.0430,0.4660,96.8730,2.0840,2025-01-07 21:08:59,9.0
0.5320,17.1440,0.4340,96.8140,1.9810,2025-01-07 21:08:59,9.0
0.5120,16.9680,0.4860,96.9220,1.8150,2025-01-07 21:08:59,9.0
0.5260,17.0270,0.3810,96.7920,1.90,2025-01-07 21:08:59,9.0
0.5180,17.0370,0.4970,96.8770,1.9370,2025-01-07 21:08:59,9.0
0.5280,16.9650,0.5460,97.0530,1.9920,2025-01-08 11:17:04,10.0
0.5280,16.9140,0.4660,96.9580,1.9710,2025-01-08 11:17:04,10.0
0.5170,16.8860,0.4310,97.0550,1.8250,2025-01-08 11:17:04,10.0
0.53,16.8110,0.3960,97.01,2.0230,2025-01-08 11:17:04,10.0
0.53,16.9460,0.5850,96.9290,1.9070,2025-01-08 11:17:04,10.0
0.5360,16.9650,0.5990,96.9020,1.9820,2025-01-08 11:17:04,10.0
0.5360,16.9080,0.4970,97.2990,2,2025-01-08 11:17:04,10.0
0.5190,17.0530,0.3250,96.8240,2.0080,2025-01-08 11:17:04,10.0
0.5080,16.9170,0.4410,97.0330,1.9340,2025-01-08 11:17:04,10.0
0.5220,16.9580,0.4240,96.9960,1.8840,2025-01-08 11:17:04,10.0
0.5420,16.98,0.4310,97.0250,2.0790,2025-01-08 11:17:04,10.0
0.52,17.0270,0.4580,96.8170,1.97,2025-01-08 11:17:04,10.0
0.5430,17.0650,0.41,96.93,1.9970,2025-01-08 11:17:04,10.0
0.5310,16.9460,0.3960,96.9640,1.9940,2025-01-08 11:17:04,10.0
0.5650,16.9960,0.3850,96.9010,2.0990,2025-01-08 11:17:04,10.0
0.52,17.0490,0.3890,96.7570,1.8860,2025-01-08 11:17:04,10.0
0.5410,16.98,0.4170,97.0310,2.0560,2025-01-08 11:17:04,10.0
0.51,16.9680,0.4690,96.9890,1.90,2025-01-08 11:17:04,10.0
0.5190,16.9930,0.5460,96.8730,1.9530,2025-01-08 11:17:04,10.0
0.5230,16.8670,0.3430,96.9850,2.0910,2025-01-08 11:17:04,10.0
0.54,16.9460,0.4870,96.7760,1.9720,2025-01-08 13:02:11,11.0
0.5450,17.0750,0.41,96.8650,2.0190,2025-01-08 13:02:11,11.0
0.5340,17.1150,0.4060,97.0260,1.9340,2025-01-08 13:02:11,11.0
0.5320,16.9930,0.5110,96.89,2.0970,2025-01-08 13:02:11,11.0
0.5430,17.1090,0.3530,96.9590,2.0640,2025-01-08 13:02:11,11.0
0.5340,16.98,0.4170,97.0970,1.9520,2025-01-08 13:02:11,11.0
0.5330,16.9770,0.4380,96.8150,1.9960,2025-01-08 13:02:11,11.0
0.5240,17.0020,0.4340,96.9620,1.8250,2025-01-08 13:02:11,11.0
0.5390,16.8610,0.3290,97.3360,2.0290,2025-01-08 13:02:11,11.0
0.5180,16.9870,0.4230,96.9970,2.0040,2025-01-08 13:02:11,11.0
0.5210,17.0150,0.5530,96.8060,1.9840,2025-01-08 13:02:11,11.0
0.5310,17.0530,0.4620,96.77,1.9430,2025-01-08 13:02:11,11.0
0.5160,16.93,0.4940,96.9350,1.9390,2025-01-08 13:02:11,11.0
0.5310,17.09,0.4830,96.8070,1.9320,2025-01-08 13:02:11,11.0
0.5250,17.0590,0.5080,97.0340,2.0480,2025-01-08 13:02:11,11.0
0.55,16.8990,0.4270,96.9380,2.1890,2025-01-08 13:02:11,11.0
0.5240,16.9430,0.4410,96.8530,2.0530,2025-01-08 13:02:11,11.0
0.5050,16.9020,0.4170,97.0880,1.9340,2025-01-08 13:02:11,11.0
0.5110,16.8990,0.56,96.9570,2.0470,2025-01-08 13:02:11,11.0
0.5190,16.98,0.4340,96.9650,1.9710,2025-01-08 13:02:11,11.0
0.5380,17.0430,0.41,96.8910,1.9960,2025-01-08 19:07:30,12.0
0.5150,16.9610,0.4690,97.0460,1.9680,2025-01-08 19:07:30,12.0
0.5350,16.98,0.4760,97.0880,1.9850,2025-01-08 19:07:30,12.0
0.5160,17.09,0.5290,96.9430,1.9130,2025-01-08 19:07:30,12.0
0.5180,17.0370,0.3290,96.9690,1.8480,2025-01-08 19:07:30,12.0
0.5380,17.1530,0.4580,96.8470,1.8680,2025-01-08 19:07:30,12.0
0.5340,16.9870,0.42,97.1090,2.1090,2025-01-08 19:07:30,12.0
0.5510,17.0680,0.3710,97.0960,2.0830,2025-01-08 19:07:30,12.0
0.5110,17.0180,0.4970,96.9890,1.9570,2025-01-08 19:07:30,12.0
0.5420,17.1120,0.5040,96.9440,1.9960,2025-01-08 19:07:30,12.0
0.5450,16.9460,0.4650,97.1170,2.0580,2025-01-08 19:07:30,12.0
0.54,16.9770,0.5670,96.7150,2.1620,2025-01-08 19:07:30,12.0
0.5210,16.9870,0.4480,97.1250,2.0920,2025-01-08 19:07:30,12.0
0.5350,17.0650,0.3750,97,1.8520,2025-01-08 19:07:30,12.0
0.5460,16.9770,0.4940,96.90,2.0870,2025-01-08 19:07:30,12.0
0.5430,17.0780,0.4550,96.8310,1.9860,2025-01-08 19:07:30,12.0
0.53,17.0810,0.4870,97.0710,1.9950,2025-01-08 19:07:30,12.0
0.5260,17.15,0.6680,96.8820,1.8670,2025-01-08 19:07:30,12.0
0.5180,17.0210,0.4650,97.0860,1.88,2025-01-08 19:07:30,12.0
0.5320,17.04,0.4030,97.0670,1.94,2025-01-08 19:07:30,12.0
0.5020,16.9110,0.4520,96.9110,1.8280,2025-01-08 21:07:33,13.0
0.5240,17.0270,0.4690,97.0880,1.9670,2025-01-08 21:07:33,13.0
0.5360,17.0530,0.5250,97.1280,1.9410,2025-01-08 21:07:33,13.0
0.5420,16.99,0.4170,96.8990,2.0460,2025-01-08 21:07:33,13.0
0.5190,17.0020,0.5840,97.0740,1.9920,2025-01-08 21:07:33,13.0
0.5430,16.9490,0.4380,96.9690,2.0420,2025-01-08 21:07:33,13.0
0.53,16.9990,0.3740,96.9660,1.9590,2025-01-08 21:07:33,13.0
0.5330,17.0810,0.4060,96.9470,1.9650,2025-01-08 21:07:33,13.0
0.5150,16.9170,0.3740,96.8330,1.9030,2025-01-08 21:07:33,13.0
0.5250,16.9460,0.3920,97.2180,2.0010,2025-01-08 21:07:33,13.0
0.5280,17.0490,0.4760,97.0450,2.0610,2025-01-08 21:07:33,13.0
0.5270,16.8730,0.4480,97.0970,1.9450,2025-01-08 21:07:33,13.0
0.52,16.9550,0.4410,96.8830,1.8870,2025-01-08 21:07:33,13.0
0.5080,17.0150,0.3990,96.9170,1.8840,2025-01-08 21:07:33,13.0
0.5420,17.0530,0.3290,97.0180,1.9360,2025-01-08 21:07:33,13.0
0.5320,16.9390,0.4790,96.9730,2.0720,2025-01-08 21:07:33,13.0
0.5330,16.9390,0.5710,97.0130,2.0640,2025-01-08 21:07:33,13.0
0.51,16.9610,0.5070,97.0570,1.8860,2025-01-08 21:07:33,13.0
0.5260,16.9870,0.34,96.8470,1.9880,2025-01-08 21:07:33,13.0
0.5370,17.0460,0.5740,96.85,2.0390,2025-01-08 21:07:33,13.0
0.5360,16.99,0.5110,96.8890,1.9870,2025-01-09 11:40:10,14.0
0.5210,16.8450,0.3960,96.97,1.9750,2025-01-09 11:40:10,14.0
0.53,16.9390,0.3780,96.9930,1.93,2025-01-09 11:40:10,14.0
0.51,16.8990,0.4230,97.0180,1.9830,2025-01-09 11:40:10,14.0
0.5190,16.8450,0.50,97.2240,1.9820,2025-01-09 11:40:10,14.0
0.5330,16.9520,0.4450,96.8530,1.9250,2025-01-09 11:40:10,14.0
0.4980,16.8950,0.4760,97.1050,1.84,2025-01-09 11:40:10,14.0
0.5370,17.0370,0.3110,97.0590,1.9970,2025-01-09 11:40:10,14.0
0.5350,16.9050,0.3780,97.0940,1.9770,2025-01-09 11:40:10,14.0
0.5210,16.8610,0.3540,97.0070,1.9970,2025-01-09 11:40:10,14.0
0.5380,16.9360,0.4230,96.9720,2.0670,2025-01-09 11:40:10,14.0
0.5160,16.9170,0.4480,96.8110,1.9130,2025-01-09 11:40:10,14.0
0.5470,17.0680,0.4730,96.9990,2.0170,2025-01-09 11:40:10,14.0
0.5120,16.8550,0.3570,97.0590,1.9120,2025-01-09 11:40:10,14.0
0.5480,16.93,0.5040,96.9940,2.01,2025-01-09 11:40:10,14.0
0.5240,16.9930,0.4730,96.8630,2.0570,2025-01-09 11:40:10,14.0
0.5380,16.9740,0.3610,97.0330,2.0550,2025-01-09 11:40:10,14.0
0.5190,16.8230,0.3810,97.0260,1.9860,2025-01-09 11:40:10,14.0
0.5310,16.9330,0.3080,97.0150,2.0010,2025-01-09 11:40:10,14.0
0.5390,16.9430,0.3990,96.9070,2.1110,2025-01-09 11:40:10,14.0
0.5620,17.0240,0.5040,97.0110,2.1330,2025-01-09 13:00:16,15.0
0.5340,16.99,0.49,97.1170,2.0840,2025-01-09 13:00:16,15.0
0.5260,17.0310,0.6270,96.9570,2.0510,2025-01-09 13:00:16,15.0
0.5220,16.9740,0.4440,97.4960,1.9090,2025-01-09 13:00:16,15.0
0.55,16.8920,0.3360,97.5410,2.15,2025-01-09 13:00:16,15.0
0.53,16.9740,0.5250,97.1090,1.9780,2025-01-09 13:00:16,15.0
0.4940,16.9170,0.5880,97.0590,1.8370,2025-01-09 13:00:16,15.0
0.55,17.0270,0.3810,96.8780,2.0370,2025-01-09 13:00:16,15.0
0.5290,17.0840,0.5220,96.92,2.0390,2025-01-09 13:00:16,15.0
0.5230,16.9990,0.3290,96.9250,2.0110,2025-01-09 13:00:16,15.0
0.5240,16.9430,0.4230,96.9670,1.94,2025-01-09 13:00:16,15.0
0.5330,16.9430,0.3850,96.8330,1.9970,2025-01-09 13:00:16,15.0
0.5050,16.8890,0.5250,96.9790,1.9960,2025-01-09 13:00:16,15.0
0.5450,16.9210,0.3640,96.9410,2.1170,2025-01-09 13:00:16,15.0
0.5290,16.9830,0.3710,97.0310,2.1020,2025-01-09 13:00:16,15.0
0.5430,16.93,0.4130,96.9030,2.0990,2025-01-09 13:00:16,15.0
0.52,16.9710,0.5040,97.1940,1.9380,2025-01-09 13:00:16,15.0
0.5450,17.0430,0.4650,96.8770,2.0630,2025-01-09 13:00:16,15.0
0.5070,17.0810,0.5080,97.0930,1.9250,2025-01-09 13:00:16,15.0
0.5170,16.9650,0.4020,96.99,1.9530,2025-01-09 13:00:16,15.0
0.5570,17.2440,0.4020,96.8240,2.2380,2025-01-09 19:05:27,16.0
0.5230,16.9550,0.5210,96.9390,2.0410,2025-01-09 19:05:27,16.0
0.5270,16.9520,0.4340,96.9470,2.1050,2025-01-09 19:05:27,16.0
0.54,16.9870,0.4380,97.0810,2.0240,2025-01-09 19:05:27,16.0
0.5230,16.9210,0.5460,97.14,2.0490,2025-01-09 19:05:27,16.0
0.5150,17.0090,0.4550,96.8410,1.9970,2025-01-09 19:05:27,16.0
0.53,16.9580,0.4440,96.9480,2.0580,2025-01-09 19:05:27,16.0
0.54,17.0090,0.49,97.0360,2.0920,2025-01-09 19:05:27,16.0
0.5260,16.9870,0.3460,96.87,2,2025-01-09 19:05:27,16.0
0.5330,16.9960,0.5350,96.8270,2.06,2025-01-09 19:05:27,16.0
0.5480,17.0530,0.3850,97.0450,2.1320,2025-01-09 19:05:27,16.0
0.5240,16.8920,0.4760,96.8750,2.0420,2025-01-09 19:05:27,16.0
0.54,17.0090,0.3250,97.1340,2.1540,2025-01-09 19:05:27,16.0
0.5310,16.9990,0.6830,97.0110,1.9930,2025-01-09 19:05:27,16.0
0.5410,17.0650,0.4230,96.9560,2.1250,2025-01-09 19:05:27,16.0
0.53,16.9520,0.5180,97.05,2.02,2025-01-09 19:05:27,16.0
0.55,16.9390,0.4480,96.8820,2.1910,2025-01-09 19:05:27,16.0
