M,C,d,L,R,T,N
1.0490,24.3830,0.3730,84.0490,0.9260,2025-01-06 19:19:56,70.0
1.0130,24.3860,0.4280,83.8940,0.8490,2025-01-06 19:19:56,70.0
1.0390,24.2880,0.4770,83.97,0.8540,2025-01-06 19:19:56,70.0
1.0020,24.4280,0.5690,83.9930,0.91,2025-01-06 19:19:56,70.0
1.0250,24.2610,0.3590,84.0120,0.90,2025-01-06 19:19:56,70.0
1.0030,24.3120,0.6440,84.0260,0.8490,2025-01-06 19:19:56,70.0
1.0180,24.3130,0.69,84.2870,1.0180,2025-01-06 19:19:56,70.0
1.0310,24.35,0.6520,84.0180,0.9150,2025-01-06 19:19:56,70.0
1.0170,24.2540,0.3640,84.0550,0.9130,2025-01-06 19:19:56,70.0
1.0110,24.3320,0.4050,83.8040,0.86,2025-01-06 19:24:58,71.0
1.0350,24.2880,0.4090,84.2160,0.8810,2025-01-06 19:24:58,71.0
1.0540,24.2820,0.4070,84.1270,0.9140,2025-01-06 19:24:58,71.0
1.0310,24.2940,0.26,83.8840,0.9180,2025-01-06 19:24:58,71.0
1.0390,24.39,0.5040,83.6990,0.8920,2025-01-06 19:24:58,71.0
1.0340,24.31,0.4080,84.0130,0.8940,2025-01-06 19:24:58,71.0
1.0410,24.3670,0.5210,84.2150,0.9320,2025-01-06 19:24:58,71.0
1.0330,24.2030,0.4450,83.8830,0.9240,2025-01-06 19:24:58,71.0
1.0470,24.34,0.5540,83.8780,0.8790,2025-01-06 19:24:58,71.0
1.0460,24.3370,0.6180,84.0290,0.9080,2025-01-06 19:24:58,71.0
1.0230,24.2760,0.3960,83.8820,0.9170,2025-01-06 19:24:58,71.0
1.0710,24.2960,0.53,84.0670,0.8940,2025-01-06 19:24:58,71.0
1.0010,24.3060,0.67,83.9020,0.8540,2025-01-06 19:24:58,71.0
1.0190,24.3230,0.42,83.90,0.9290,2025-01-06 19:24:58,71.0
1.0350,24.2910,0.5430,83.9370,0.9230,2025-01-06 19:24:58,71.0
1.0060,24.2240,0.3880,84.0450,0.8830,2025-01-06 19:24:58,71.0
1.0230,24.2750,0.2480,83.9880,0.8610,2025-01-06 19:24:58,71.0
1.0540,24.3090,0.3750,83.8860,0.9170,2025-01-06 19:24:58,71.0
1.0220,24.2770,0.4260,84.0630,0.9040,2025-01-06 19:24:58,71.0
1.0310,24.2230,0.2810,84.3410,0.9560,2025-01-06 19:24:58,71.0
1.0270,24.2390,0.5950,84.2020,0.9980,2025-01-06 19:30:00,72.0
1.0510,24.3420,0.3620,83.6210,0.9220,2025-01-06 19:30:00,72.0
1.0460,24.3610,0.31,83.7850,0.9040,2025-01-06 19:30:00,72.0
1.0420,24.3250,0.3080,84.0790,0.9690,2025-01-06 19:30:00,72.0
1.0120,24.34,0.8470,84.18,0.9480,2025-01-06 19:30:00,72.0
1.0360,24.2930,0.1990,83.6920,0.8980,2025-01-06 19:30:00,72.0
1.0070,24.3460,0.21,83.98,0.8570,2025-01-06 19:30:00,72.0
1.0660,24.3630,0.2770,84.1870,0.9770,2025-01-06 19:30:00,72.0
1.0590,24.3240,0.5530,83.69,0.9330,2025-01-06 19:30:00,72.0
1.0080,24.3450,0.6750,83.7960,0.9320,2025-01-06 19:30:00,72.0
1.0080,24.2440,0.5380,83.7970,0.8760,2025-01-06 19:30:00,72.0
1.0250,24.2610,0.6360,83.8010,0.8880,2025-01-06 19:30:00,72.0
1.0150,24.37,0.5050,84.0570,0.9090,2025-01-06 19:30:00,72.0
1.0540,24.4280,0.6340,84.6880,0.9250,2025-01-06 19:30:00,72.0
1.05,24.2750,0.6360,83.65,0.9370,2025-01-06 19:30:00,72.0
1.0150,24.2590,0.33,83.8820,0.8780,2025-01-06 19:30:00,72.0
1.0350,24.2770,0.3920,83.6580,0.94,2025-01-06 19:30:00,72.0
1.0290,24.37,0.3640,83.99,0.9550,2025-01-06 19:30:00,72.0
1.06,24.2980,0.6780,84.0790,0.9740,2025-01-06 19:30:00,72.0
1.0080,24.3090,0.3850,84.0130,0.9540,2025-01-06 19:30:00,72.0
1.0530,24.2250,0.25,84.2010,0.9140,2025-01-06 19:40:03,73.0
1.0230,24.3350,0.3790,84.1560,0.8690,2025-01-06 19:40:03,73.0
1.0460,24.2850,0.2410,84.1640,0.8690,2025-01-06 19:40:03,73.0
1.0460,24.3290,0.4720,84.2270,0.89,2025-01-06 19:40:03,73.0
1.0230,24.1670,0.4760,84.1520,0.8760,2025-01-06 19:40:03,73.0
0.9910,24.2410,0.5260,84.0420,0.8740,2025-01-06 19:40:03,73.0
1.0440,24.3730,0.2830,83.8960,0.9150,2025-01-06 19:40:03,73.0
1.0250,24.2840,0.3370,84.2920,0.9030,2025-01-06 19:40:03,73.0
1.0130,24.2510,0.2810,83.9890,0.8790,2025-01-06 19:40:03,73.0
1.0380,24.1710,0.6270,84.3030,0.9120,2025-01-06 19:40:03,73.0
1.0520,24.2990,0.3040,83.8490,0.9520,2025-01-06 19:40:03,73.0
0.9970,24.2520,0.22,84.1080,0.9310,2025-01-06 19:40:03,73.0
1.0390,24.2860,0.6190,84.2540,0.9240,2025-01-06 19:40:03,73.0
1.0580,24.2860,0.3120,83.9070,0.9310,2025-01-06 19:40:03,73.0
1.0660,24.3720,0.37,83.8870,0.9510,2025-01-06 19:40:03,73.0
1.0360,24.3610,0.4450,84.0020,0.9060,2025-01-06 19:40:03,73.0
0.9960,24.2650,0.3170,84.0490,0.87,2025-01-06 19:40:03,73.0
1.0760,24.2850,0.70,84.0980,0.92,2025-01-06 19:40:03,73.0
1.02,24.2740,0.4350,83.8930,0.8740,2025-01-06 19:40:03,73.0
1.0650,24.4330,0.6050,83.9090,0.9960,2025-01-06 19:40:03,73.0
1.02,24.2830,0.6220,83.8950,0.8350,2025-01-06 20:45:09,74.0
1.0340,24.2790,0.2810,83.6940,0.8820,2025-01-06 20:45:09,74.0
1.0360,24.3830,0.6010,83.8010,0.9480,2025-01-06 20:45:09,74.0
0.9940,24.1810,0.72,83.9710,0.8690,2025-01-06 20:45:09,74.0
0.9950,24.3030,0.3130,83.9890,0.8290,2025-01-06 20:45:09,74.0
0.9870,24.2470,0.4090,83.9340,0.8920,2025-01-06 20:45:09,74.0
1.0250,24.3130,0.53,83.9150,0.8760,2025-01-06 20:45:09,74.0
1.0120,24.2990,0.5020,83.88,0.9260,2025-01-06 20:45:09,74.0
1.0050,24.2570,0.6550,83.8680,0.8950,2025-01-06 20:45:09,74.0
1.04,24.2940,0.5480,84.0190,0.9370,2025-01-06 20:45:09,74.0
1.0180,24.3380,0.5740,83.7320,0.96,2025-01-06 20:45:09,74.0
1.0330,24.2710,0.4540,84.2330,0.9250,2025-01-06 20:45:09,74.0
1.0190,24.2530,0.3810,83.7920,0.8920,2025-01-06 20:45:09,74.0
1.0220,24.3870,0.5460,83.9440,0.8860,2025-01-06 20:45:09,74.0
1.0190,24.2730,0.8030,83.9920,0.8510,2025-01-06 20:45:09,74.0
1.0260,24.2730,0.3250,83.9150,0.92,2025-01-06 20:45:09,74.0
1.0410,24.3720,0.3590,83.87,0.8430,2025-01-06 20:45:09,74.0
1.0060,24.31,0.3640,83.8830,0.9040,2025-01-06 20:45:09,74.0
1.0210,24.3560,0.50,84.1010,0.8320,2025-01-06 20:45:09,74.0
1.0140,24.2440,0.5240,84.0240,0.9330,2025-01-06 20:45:09,74.0
1.0540,24.2480,0.3830,83.6090,0.9250,2025-01-06 20:55:13,75.0
1,24.3110,0.2550,83.9070,0.9250,2025-01-06 20:55:13,75.0
1.0760,24.4130,0.5870,83.8910,0.9890,2025-01-06 20:55:13,75.0
1.0280,24.2030,0.7220,83.9980,1.0040,2025-01-06 20:55:13,75.0
1.0580,24.2850,0.2570,83.8710,0.8910,2025-01-06 20:55:13,75.0
1.0620,24.4040,0.6360,83.8030,0.94,2025-01-06 20:55:13,75.0
1.0260,24.28,0.3990,83.9510,0.91,2025-01-06 20:55:13,75.0
1.0120,24.2810,0.3140,83.4340,0.8620,2025-01-06 20:55:13,75.0
1.0230,24.3310,0.3670,83.8360,0.8780,2025-01-06 20:55:13,75.0
1.01,24.2590,0.3240,83.94,0.9370,2025-01-06 20:55:13,75.0
1.0410,24.3420,0.4130,84.0060,0.9620,2025-01-06 20:55:13,75.0
1.0090,24.1710,0.4420,84.0530,0.9190,2025-01-06 20:55:13,75.0
1.0460,24.3360,0.2110,83.6640,0.9190,2025-01-06 20:55:13,75.0
1.06,24.2370,0.3720,84,0.9690,2025-01-06 20:55:13,75.0
1.03,24.2920,0.5410,83.6690,0.89,2025-01-06 20:55:13,75.0
1.0260,24.3990,0.3830,83.5020,0.8810,2025-01-06 20:55:13,75.0
1.0090,24.3060,0.4170,83.8850,0.9060,2025-01-06 20:55:13,75.0
1.0240,24.2250,0.4670,84.2280,0.9380,2025-01-06 20:55:13,75.0
1.0090,24.3450,0.2010,83.6310,0.9380,2025-01-06 20:55:13,75.0
1.0240,24.30,0.6370,83.7420,0.9360,2025-01-06 20:55:13,75.0
1.0340,24.3260,0.4270,84.03,0.9230,2025-01-06 21:10:16,76.0
1.0280,24.3390,0.2860,84.1340,0.8910,2025-01-06 21:10:16,76.0
1.0350,24.28,0.3690,83.9980,0.9340,2025-01-06 21:10:16,76.0
1.0260,24.38,0.1570,83.7970,0.9080,2025-01-06 21:10:16,76.0
1.0130,24.2650,0.76,83.8540,0.94,2025-01-06 21:10:16,76.0
1.0150,24.3460,0.5460,83.8240,0.9010,2025-01-06 21:10:16,76.0
1.0510,24.3610,0.3130,84.1690,0.94,2025-01-06 21:10:16,76.0
1.04,24.4010,0.1880,83.7410,0.9370,2025-01-06 21:10:16,76.0
0.9970,24.2530,0.2640,84.0310,0.8990,2025-01-06 21:10:16,76.0
1.03,24.2930,0.4380,84.0020,0.8890,2025-01-06 21:10:16,76.0
1.0420,24.3170,0.4550,84.0210,0.8970,2025-01-06 21:10:16,76.0
1.0490,24.3740,0.2920,83.8920,0.8870,2025-01-06 21:10:16,76.0
1.0350,24.3050,0.4240,83.93,0.8850,2025-01-06 21:10:16,76.0
1.0470,24.2810,0.1890,84.05,0.9070,2025-01-06 21:10:16,76.0
1.0320,24.1930,0.2240,84.0050,0.9280,2025-01-06 21:10:16,76.0
1.0260,24.3220,0.4010,84.0350,0.9130,2025-01-06 21:10:16,76.0
1.0240,24.2910,0.3630,83.8970,0.9770,2025-01-06 21:10:16,76.0
1.0510,24.3830,0.3850,83.9280,0.8990,2025-01-06 21:10:16,76.0
1.0370,24.3670,0.4370,84.0390,0.9890,2025-01-06 21:10:16,76.0
1.0230,24.3380,0.4910,83.9850,0.9710,2025-01-06 21:10:16,76.0
1.0330,24.2980,0.5340,83.6320,0.9080,2025-01-07 11:02:31,77.0
1.0550,24.3130,0.1340,84.02,0.8950,2025-01-07 11:02:31,77.0
1.0050,24.3460,0.6240,83.7290,0.9030,2025-01-07 11:02:31,77.0
1.0510,24.3260,0.3570,84.1950,0.9010,2025-01-07 11:02:31,77.0
1.0280,24.2690,0.4420,83.8040,0.92,2025-01-07 11:02:31,77.0
1.0160,24.2140,0.34,83.5770,0.9180,2025-01-07 11:02:31,77.0
1.02,24.1690,0.49,83.9730,0.9110,2025-01-07 11:02:31,77.0
1.0270,24.26,0.3990,83.9370,0.90,2025-01-07 11:02:31,77.0
1.0540,24.3330,0.3030,83.6870,1.0040,2025-01-07 11:02:31,77.0
1.0460,24.2170,0.3910,84.0610,0.9620,2025-01-07 11:02:31,77.0
1.0270,24.2160,0.5840,83.6310,0.9040,2025-01-07 11:02:31,77.0
1.0250,24.3560,0.3110,84.0290,0.9210,2025-01-07 11:02:31,77.0
1.0350,24.33,0.4350,83.5280,0.9220,2025-01-07 11:02:31,77.0
1.0450,24.2610,0.3120,83.9740,0.9390,2025-01-07 11:02:31,77.0
1.0750,24.25,0.4150,83.9090,0.8540,2025-01-07 11:02:31,77.0
1.0610,24.1380,0.6780,83.7850,1.0090,2025-01-07 11:02:31,77.0
1.0120,24.2580,0.4090,83.86,0.90,2025-01-07 11:02:31,77.0
1.0420,24.2780,0.22,84.0620,0.9140,2025-01-07 11:02:31,77.0
1.0110,24.20,0.3630,83.6890,0.9140,2025-01-07 11:02:31,77.0
1.05,24.2150,0.5020,83.5970,0.9960,2025-01-07 11:02:31,77.0
1.0470,24.38,0.4320,84,0.8910,2025-01-07 11:01:32,78.0
1.0080,24.2910,0.5450,84.03,0.90,2025-01-07 11:01:32,78.0
1.0470,24.2690,0.53,84.08,0.95,2025-01-07 11:01:32,78.0
1.0190,24.3640,0.2740,84.19,0.8960,2025-01-07 11:01:32,78.0
1.0190,24.3110,0.3920,84.05,0.8520,2025-01-07 11:01:32,78.0
1.0120,24.3230,0.3970,83.83,0.9320,2025-01-07 11:01:32,78.0
1.0280,24.3490,0.3440,84.07,0.8670,2025-01-07 11:01:32,78.0
1.0420,24.3270,0.3570,84.22,0.9520,2025-01-07 11:01:32,78.0
1.0340,24.3060,0.7430,83.94,0.9540,2025-01-07 11:01:32,78.0
1.0680,24.3590,0.4570,83.91,0.8890,2025-01-07 11:01:32,78.0
1.01,24.3510,0.5750,84.01,0.9130,2025-01-07 11:01:32,78.0
1.0370,24.3250,0.6250,84.12,0.9230,2025-01-07 11:01:32,78.0
1.0240,24.3250,0.5750,83.96,0.8650,2025-01-07 11:01:32,78.0
1.0250,24.3170,0.1710,84.16,0.9640,2025-01-07 11:01:32,78.0
1.0150,24.3040,0.8740,84.07,0.8960,2025-01-07 11:01:32,78.0
1.0150,24.3870,0.4470,84.04,0.9340,2025-01-07 11:01:32,78.0
1.0390,24.2940,0.4220,84,0.9330,2025-01-07 11:01:32,78.0
1.0040,24.2890,0.6630,84.02,0.9240,2025-01-07 11:01:32,78.0
0.9990,24.2570,0.51,84.02,0.92,2025-01-07 11:01:32,78.0
1.06,24.2750,0.4550,83.89,0.9440,2025-01-07 11:01:32,78.0
1.0390,24.3290,0.3620,84.20,0.9930,2025-01-07 11:06:33,79.0
1.0440,24.3780,0.3690,83.75,0.9750,2025-01-07 11:06:33,79.0
1.0110,24.28,0.4250,83.89,1.0180,2025-01-07 11:06:33,79.0
1.0050,24.2190,0.5020,84.16,0.9770,2025-01-07 11:06:33,79.0
1.0360,24.3440,0.4390,83.92,1.0030,2025-01-07 11:06:33,79.0
1.0630,24.3170,0.9140,83.98,1,2025-01-07 11:06:33,79.0
1.0570,24.4050,0.3670,83.66,0.95,2025-01-07 11:06:33,79.0
1.0450,24.3180,0.3770,83.95,1.0080,2025-01-07 11:06:33,79.0
1.0210,24.4260,0.2740,83.77,0.9910,2025-01-07 11:06:33,79.0
1.0180,24.36,0.5370,83.95,0.9690,2025-01-07 11:06:33,79.0
1.0430,24.3080,0.4620,84.13,1.0150,2025-01-07 11:06:33,79.0
1.0210,24.3680,0.4350,83.96,0.9650,2025-01-07 11:06:33,79.0
1.0640,24.3070,0.2130,84.24,1.0120,2025-01-07 11:06:33,79.0
1.0210,24.4170,0.44,83.57,0.9640,2025-01-07 11:06:33,79.0
1.0440,24.3030,0.3970,84.10,0.9980,2025-01-07 11:06:33,79.0
1.0120,24.3310,0.5250,83.84,0.9410,2025-01-07 11:06:33,79.0
1.0410,24.35,0.4820,83.81,0.9850,2025-01-07 11:06:33,79.0
1.0260,24.3080,0.7740,83.81,0.9860,2025-01-07 11:06:33,79.0
1.0070,24.3030,0.3690,83.96,0.9620,2025-01-07 11:06:33,79.0
1.0420,24.3810,0.55,84.06,0.9530,2025-01-07 11:06:33,79.0
1.05,24.26,0.3470,84.54,0.8940,2025-01-07 11:22:37,80.0
1.0540,24.3460,0.3460,84.1740,0.91,2025-01-07 11:22:37,80.0
1.0040,24.1960,0.3260,83.8450,0.9220,2025-01-07 11:22:37,80.0
1.0320,24.2520,0.3780,84.0280,0.8980,2025-01-07 11:22:37,80.0
0.9980,24.1450,0.6080,83.8710,0.8880,2025-01-07 11:22:37,80.0
1.0220,24.2680,0.3130,84.08,0.8990,2025-01-07 11:22:37,80.0
1.0220,24.3080,0.30,84.3210,0.8850,2025-01-07 11:22:37,80.0
1.0040,24.3640,0.3630,83.8230,0.9190,2025-01-07 11:22:37,80.0
1.0250,24.2940,0.3220,84.5670,0.9180,2025-01-07 11:22:37,80.0
1.0110,24.3440,0.3620,84.0590,0.89,2025-01-07 11:22:37,80.0
0.9870,24.3260,0.8280,84.0410,0.8670,2025-01-07 11:22:37,80.0
1.0150,24.2730,0.2970,84.1740,0.8760,2025-01-07 11:22:37,80.0
1.0220,24.2670,0.7230,83.8790,0.9480,2025-01-07 11:22:37,80.0
1.0350,24.2560,0.3770,84.2670,0.9220,2025-01-07 11:22:37,80.0
1.0380,24.2080,0.3770,84.11,0.9290,2025-01-07 11:22:37,80.0
1.02,24.2760,0.3990,84.0460,0.93,2025-01-07 11:22:37,80.0
1.0660,24.3780,0.2850,83.9740,0.9320,2025-01-07 11:22:37,80.0
1.0230,24.2080,0.3790,84.1290,0.92,2025-01-07 11:22:37,80.0
1.0480,24.2880,0.2690,84.0330,0.9550,2025-01-07 11:22:37,80.0
1.0280,24.1930,0.5130,83.8340,0.9460,2025-01-07 11:22:37,80.0
1.0170,24.11,0.5110,83.8490,0.8960,2025-01-07 12:47:42,81.0
1.0510,24.2280,0.3710,83.6440,0.9190,2025-01-07 12:47:42,81.0
1.0280,24.20,0.2530,83.76,0.9280,2025-01-07 12:47:42,81.0
1.0430,24.2260,0.3840,83.5820,0.9190,2025-01-07 12:47:42,81.0
1.0350,24.2030,0.3170,83.9810,0.8990,2025-01-07 12:47:42,81.0
1.0620,24.2960,0.3240,84.0170,0.9530,2025-01-07 12:47:42,81.0
1.0530,24.3440,0.4040,83.7590,0.9380,2025-01-07 12:47:42,81.0
1.07,24.2870,0.24,83.6980,0.9650,2025-01-07 12:47:42,81.0
1.01,24.2620,0.3910,83.9680,0.9380,2025-01-07 12:47:42,81.0
1.0410,24.1750,0.4190,83.70,0.8870,2025-01-07 12:47:42,81.0
1.0120,24.3630,0.2680,83.5690,0.8920,2025-01-07 12:47:42,81.0
1.0470,24.2590,0.3790,83.8810,0.9320,2025-01-07 12:47:42,81.0
1.0520,24.2850,0.3840,84.0160,0.9460,2025-01-07 12:47:42,81.0
1.0350,24.1950,0.3440,83.6520,0.9370,2025-01-07 12:47:42,81.0
1.0280,24.30,0.2630,83.4970,0.9360,2025-01-07 12:47:42,81.0
1.0460,24.19,0.4210,83.99,0.9120,2025-01-07 12:47:42,81.0
1.0480,24.2390,0.4810,83.8940,0.8890,2025-01-07 12:47:42,81.0
1.0290,24.27,0.34,83.69,0.9320,2025-01-07 12:47:42,81.0
1.0680,24.2770,0.6490,83.8980,0.9030,2025-01-07 12:47:42,81.0
1.0530,24.2620,0.2560,83.7160,0.8630,2025-01-07 12:47:42,81.0
1.0450,24.3390,0.6930,84.07,0.8910,2025-01-07 12:46:41,82.0
0.9910,24.3280,0.5150,83.70,0.8920,2025-01-07 12:46:41,82.0
1.0030,24.3230,0.5350,83.92,0.9450,2025-01-07 12:46:41,82.0
1.0370,24.2970,0.3470,83.91,0.9210,2025-01-07 12:46:41,82.0
1.0230,24.2870,0.52,84.04,0.9080,2025-01-07 12:46:41,82.0
1,24.3150,0.4670,83.93,0.9680,2025-01-07 12:46:41,82.0
1.06,24.3020,0.5050,83.98,0.91,2025-01-07 12:46:41,82.0
1.0110,24.4550,0.5480,83.99,0.9440,2025-01-07 12:46:41,82.0
1.0340,24.3520,0.6130,84,0.94,2025-01-07 12:46:41,82.0
0.9870,24.26,0.63,84.03,0.9590,2025-01-07 12:46:41,82.0
1.01,24.3120,0.3990,83.93,0.8930,2025-01-07 12:46:41,82.0
1.0280,24.2720,0.6050,84.05,0.9090,2025-01-07 12:46:41,82.0
1.02,24.3270,0.6860,83.88,0.9530,2025-01-07 12:46:41,82.0
1.0090,24.2810,0.59,83.94,0.8420,2025-01-07 12:46:41,82.0
1.0430,24.3710,0.45,83.82,0.94,2025-01-07 12:46:41,82.0
1.0210,24.3150,0.7860,83.91,0.9340,2025-01-07 12:46:41,82.0
0.9970,24.3230,0.8490,83.89,0.9440,2025-01-07 12:46:41,82.0
1.0540,24.3380,0.7710,83.90,0.9490,2025-01-07 12:46:41,82.0
1.02,24.2920,0.61,83.89,0.9340,2025-01-07 12:46:41,82.0
1.0250,24.2950,0.4220,83.88,0.9060,2025-01-07 12:46:41,82.0
1.0160,24.3220,0.3940,84.09,0.9560,2025-01-07 12:51:42,83.0
1.0440,24.2430,0.4290,84.03,0.9440,2025-01-07 12:51:42,83.0
1.0290,24.39,0.52,83.88,0.99,2025-01-07 12:51:42,83.0
1.0640,24.2550,0.2890,84.04,1.0250,2025-01-07 12:51:42,83.0
1.0410,24.3760,0.4140,83.71,1.0060,2025-01-07 12:51:42,83.0
1.0430,24.26,0.2560,83.66,0.9310,2025-01-07 12:51:42,83.0
1.0520,24.2450,0.3140,84.25,0.9820,2025-01-07 12:51:42,83.0
1.0390,24.2520,0.5450,84.24,0.9980,2025-01-07 12:51:42,83.0
1.0120,24.2940,0.2180,84.07,0.9450,2025-01-07 12:51:42,83.0
0.9960,24.2990,0.7380,84,0.9630,2025-01-07 12:51:42,83.0
1.0310,24.3390,0.4550,83.98,0.9660,2025-01-07 12:51:42,83.0
1.0380,24.3570,0.3160,83.88,0.96,2025-01-07 12:51:42,83.0
1.0030,24.3850,0.2340,83.83,0.9310,2025-01-07 12:51:42,83.0
1.02,24.2870,0.9620,84.08,1.0050,2025-01-07 12:51:42,83.0
1.0250,24.3210,0.3260,83.98,0.9790,2025-01-07 12:51:42,83.0
1.0410,24.33,0.3590,83.94,0.9760,2025-01-07 12:51:42,83.0
1.0580,24.2230,0.3490,84.16,1.0120,2025-01-07 12:51:42,83.0
1.0550,24.3170,0.3670,83.97,0.9660,2025-01-07 12:51:42,83.0
1.0010,24.4050,0.2910,83.85,0.8960,2025-01-07 12:51:42,83.0
1.0240,24.3410,0.4950,83.65,0.9770,2025-01-07 12:51:42,83.0
1.0550,24.3390,0.5920,83.9780,0.8980,2025-01-07 13:02:48,84.0
1.0250,24.2550,0.4110,83.9960,0.9190,2025-01-07 13:02:48,84.0
1.0410,24.36,0.2940,83.9820,0.9330,2025-01-07 13:02:48,84.0
1.0180,24.3590,0.2040,84.2290,0.9570,2025-01-07 13:02:48,84.0
1.0580,24.3640,0.6090,84.3250,0.9320,2025-01-07 13:02:48,84.0
1.0170,24.3460,0.3210,83.9660,0.9240,2025-01-07 13:02:48,84.0
1.0240,24.4740,0.3810,84.1220,0.9470,2025-01-07 13:02:48,84.0
1.0080,24.3210,0.2480,83.9040,0.9220,2025-01-07 13:02:48,84.0
1.0350,24.3090,0.5280,83.9850,0.9030,2025-01-07 13:02:48,84.0
1.0420,24.3260,0.5380,83.8940,0.8770,2025-01-07 13:02:48,84.0
1.0420,24.34,0.4660,84.1070,0.9190,2025-01-07 13:02:48,84.0
1.0380,24.38,0.70,83.8820,0.9470,2025-01-07 13:02:48,84.0
1.0210,24.2940,0.4190,84.1060,0.9310,2025-01-07 13:02:48,84.0
1.0430,24.3540,0.3790,83.8890,0.9510,2025-01-07 13:02:48,84.0
1.0040,24.2970,0.3190,83.9510,0.90,2025-01-07 13:02:48,84.0
1.0290,24.3220,0.45,83.9210,0.9010,2025-01-07 13:02:48,84.0
1.0430,24.2670,0.4260,84.1660,0.9290,2025-01-07 13:02:48,84.0
1.0370,24.41,0.3580,83.66,0.9360,2025-01-07 13:02:48,84.0
1.0140,24.2450,0.7160,84.0020,0.9040,2025-01-07 13:02:48,84.0
1.0250,24.29,0.38,83.8880,0.9190,2025-01-07 13:02:48,84.0
1.01,24.3110,0.3640,83.6250,0.8830,2025-01-07 19:13:06,85.0
1.0290,24.3310,0.37,83.9540,0.9280,2025-01-07 19:13:06,85.0
1.0440,24.2160,0.3470,83.9890,0.9130,2025-01-07 19:13:06,85.0
1.0350,24.2610,0.3190,83.9850,0.8520,2025-01-07 19:13:06,85.0
1.0190,24.2080,0.3250,83.9970,0.9710,2025-01-07 19:13:06,85.0
1.0360,24.2680,0.2780,83.9880,0.9630,2025-01-07 19:13:06,85.0
1.06,24.3210,0.6350,83.8180,0.97,2025-01-07 19:13:06,85.0
1.0050,24.2810,0.3230,84.1290,0.9340,2025-01-07 19:13:06,85.0
1.0450,24.2680,0.38,84.0330,0.9640,2025-01-07 19:13:06,85.0
1.06,24.2570,0.3340,84.1490,1.01,2025-01-07 19:13:06,85.0
1.0020,24.2420,0.3680,83.8640,0.9140,2025-01-07 19:13:06,85.0
1.0230,24.2990,0.6310,83.8870,0.8760,2025-01-07 19:13:06,85.0
0.9970,24.3890,0.3850,83.9480,0.8680,2025-01-07 19:13:06,85.0
1.0390,24.2520,0.3080,83.6860,0.9070,2025-01-07 19:13:06,85.0
1.0280,24.2590,0.4950,84.0970,0.9430,2025-01-07 19:13:06,85.0
1.0540,24.3340,0.28,84.1210,0.9670,2025-01-07 19:13:06,85.0
1.0560,24.3610,0.2690,83.9160,0.9410,2025-01-07 19:13:06,85.0
1.0190,24.2580,0.3810,83.9950,0.9140,2025-01-07 19:13:06,85.0
1.0570,24.1880,0.3350,83.8150,0.9430,2025-01-07 19:13:06,85.0
1.0520,24.2660,0.3510,83.7120,0.9380,2025-01-07 19:13:06,85.0
1.0380,24.3130,0.3850,84.0360,0.9270,2025-01-07 19:28:12,86.0
1.1010,24.2910,0.3920,84.0470,0.9410,2025-01-07 19:28:12,86.0
1.0270,24.3720,0.3990,84.2230,0.9280,2025-01-07 19:28:12,86.0
1.0350,24.2860,0.3230,83.9730,0.88,2025-01-07 19:28:12,86.0
1.0120,24.1520,0.36,83.8190,0.9490,2025-01-07 19:28:12,86.0
1.0160,24.26,0.82,84.0490,0.9110,2025-01-07 19:28:12,86.0
1.0110,24.3030,0.3520,84.0230,0.8940,2025-01-07 19:28:12,86.0
1.0340,24.3160,0.2450,84.11,0.9170,2025-01-07 19:28:12,86.0
1.0220,24.2660,0.57,84.0540,0.8730,2025-01-07 19:28:12,86.0
0.9960,24.2830,0.3490,84.0310,0.9310,2025-01-07 19:28:12,86.0
1.0290,24.2640,0.3260,84.0710,0.9240,2025-01-07 19:28:12,86.0
0.9950,24.3120,0.4010,83.8930,0.8820,2025-01-07 19:28:12,86.0
1.0120,24.2450,0.4050,84.1820,0.8870,2025-01-07 19:28:12,86.0
1.0180,24.4040,0.4550,83.9850,0.9690,2025-01-07 19:28:12,86.0
1.0190,24.2050,0.3970,84.1250,0.8940,2025-01-07 19:28:12,86.0
1.0550,24.4270,0.5120,84.0810,0.9450,2025-01-07 19:28:12,86.0
1.0060,24.2960,0.4710,83.8640,0.9170,2025-01-07 19:28:12,86.0
1.0150,24.2450,0.3150,83.8930,0.9310,2025-01-07 19:28:12,86.0
1.0560,24.3050,0.2920,83.9940,0.9110,2025-01-07 19:28:12,86.0
1.0080,24.2190,0.6090,83.9690,0.9140,2025-01-07 19:28:12,86.0
1.0280,24.2990,0.3890,84.1850,0.9290,2025-01-07 19:48:17,87.0
1.0360,24.3940,0.36,84.2670,0.9490,2025-01-07 19:48:17,87.0
1.0370,24.2950,0.3930,84.2020,0.8920,2025-01-07 19:48:17,87.0
1.0070,24.2770,0.4790,83.7440,0.8860,2025-01-07 19:48:17,87.0
1.0290,24.3030,0.37,83.9320,0.8950,2025-01-07 19:48:17,87.0
1.0540,24.1670,0.3710,84.2120,0.9440,2025-01-07 19:48:17,87.0
1.0640,24.2960,0.3660,83.6090,0.9150,2025-01-07 19:48:17,87.0
1.0320,24.4050,0.5250,83.8810,0.9050,2025-01-07 19:48:17,87.0
1.0620,24.3430,0.6020,84.1450,0.9940,2025-01-07 19:48:17,87.0
1.0520,24.33,0.3960,83.7120,0.8920,2025-01-07 19:48:17,87.0
