M,C,d,L,R,T,N
0.7410,19.9430,0.3570,89.1770,1.1470,2025-03-05 11:31:03,54.0
0.7280,20.0180,0.4170,89.1790,1.1140,2025-03-05 11:31:03,54.0
0.73,20.1090,0.5150,89.0350,1.0750,2025-03-05 11:31:03,54.0
0.7010,19.9810,0.5950,88.6650,1.0390,2025-03-05 11:31:03,54.0
0.7220,20.0030,0.6650,88.9430,1.0910,2025-03-05 11:31:03,54.0
0.7130,20.0430,0.3530,88.7150,1.0390,2025-03-05 11:31:03,54.0
0.7180,19.9810,0.3750,88.8940,1.1350,2025-03-05 11:31:03,54.0
0.7050,20.0120,0.4760,89.0550,1.0730,2025-03-05 11:31:03,54.0
0.7230,19.9770,0.4510,89.1850,1.0960,2025-03-05 11:31:03,54.0
0.6780,19.9960,0.4790,88.5630,0.98,2025-03-05 11:31:03,54.0
0.7280,19.9240,0.4690,88.9990,1.13,2025-03-05 11:31:03,54.0
0.6830,20.0250,0.5250,88.5640,1.0530,2025-03-05 11:31:03,54.0
0.74,20.0430,0.5430,88.9640,1.2030,2025-03-05 12:56:05,55.0
0.6990,20.0720,0.62,88.4810,1.0080,2025-03-05 12:56:05,55.0
0.7210,20.0460,0.4310,88.8750,1.12,2025-03-05 12:56:05,55.0
0.7380,20.0560,0.3290,89.3450,1.0950,2025-03-05 12:56:05,55.0
0.7090,20.0720,0.49,88.7410,1.1140,2025-03-05 12:56:05,55.0
0.7350,20.0560,0.3990,89.0230,1.1030,2025-03-05 12:56:05,55.0
0.7010,20.0680,0.5710,88.7210,1.0980,2025-03-05 12:56:05,55.0
0.6850,19.99,0.4760,88.5910,1.0130,2025-03-05 12:56:05,55.0
0.6850,20.0180,0.62,88.6040,1.0250,2025-03-05 12:56:05,55.0
0.7310,20.04,0.3250,89.3520,1.1630,2025-03-05 12:56:05,55.0
0.7120,20.0210,0.3250,89.02,1.1480,2025-03-05 12:56:05,55.0
0.7290,20.0680,0.4480,88.8660,1.0470,2025-03-05 12:56:05,55.0
0.6840,20.0090,0.3850,88.8780,1.0350,2025-03-05 12:56:05,55.0
0.7290,20.0340,0.35,89.4170,1.1810,2025-03-05 12:56:05,55.0
0.6970,19.9520,0.7770,88.7670,1.0750,2025-03-05 12:56:05,55.0
0.7310,20.0430,0.3710,89.1370,1.1220,2025-03-05 12:56:05,55.0
0.7220,20.0870,0.5010,89.0930,1.1020,2025-03-05 12:56:05,55.0
0.6950,19.9810,0.5390,88.8190,1.0820,2025-03-05 12:56:05,55.0
0.7310,20.0340,0.4970,88.7350,1.0930,2025-03-05 12:56:05,55.0
0.7310,19.9550,0.4620,89.3180,1.0850,2025-03-05 12:56:05,55.0
0.6980,20.0250,0.5630,88.9910,1.05,2025-03-05 19:16:19,56.0
0.7150,20.1190,0.55,88.5450,1.1150,2025-03-05 19:16:19,56.0
0.7080,20.0250,0.5390,88.9020,1.1340,2025-03-05 19:16:19,56.0
0.7220,20.0280,0.4060,88.9570,1.13,2025-03-05 19:16:19,56.0
0.6980,19.9330,0.7280,88.4230,1.0940,2025-03-05 19:16:19,56.0
0.7130,19.9430,0.5320,88.8260,1.13,2025-03-05 19:16:19,56.0
0.7210,20.0180,0.4790,88.7040,1.0680,2025-03-05 19:16:19,56.0
0.72,20.0620,0.5210,89.1640,1.0650,2025-03-05 19:16:19,56.0
0.7130,19.9770,0.4940,88.8960,1.0630,2025-03-05 19:16:19,56.0
0.7250,20.1160,0.4870,89.0310,1.1580,2025-03-05 19:16:19,56.0
0.6850,20.0280,0.4520,88.7810,1.0490,2025-03-05 19:16:19,56.0
0.7410,20.0720,0.4310,89.07,1.1120,2025-03-05 19:16:19,56.0
0.7310,20.1120,0.42,88.9630,1.1520,2025-03-05 19:16:19,56.0
0.7160,20.1090,0.42,89.0160,1.1270,2025-03-05 19:16:19,56.0
0.7260,20.1060,0.2420,89.1850,1.1440,2025-03-05 19:16:19,56.0
0.7430,20.0590,0.4550,89.0580,1.1840,2025-03-05 19:16:19,56.0
0.7390,20.0720,0.5460,88.9130,1.1480,2025-03-05 19:16:19,56.0
0.7230,20.0720,0.3250,88.8620,1.1380,2025-03-05 19:16:19,56.0
0.7430,20.0750,0.5110,89.0890,1.1720,2025-03-05 19:16:19,56.0
0.7170,20.0810,0.62,89.1330,1.1210,2025-03-05 19:16:19,56.0
0.7180,20.1030,0.3050,89.2730,1.0480,2025-03-05 21:31:29,57.0
0.7010,19.9960,0.3290,88.9690,1.0920,2025-03-05 21:31:29,57.0
0.68,20.09,0.5180,88.4640,1.0370,2025-03-05 21:31:29,57.0
0.7410,20.1060,0.4660,89.2270,1.1530,2025-03-05 21:31:29,57.0
0.7250,20.0340,0.3960,88.7960,1.0530,2025-03-05 21:31:29,57.0
0.7140,20.0720,0.5250,88.8490,1.0920,2025-03-05 21:31:29,57.0
0.7180,20.0310,0.4410,88.6320,1.0910,2025-03-05 21:31:29,57.0
0.7140,20.0340,0.49,88.9860,1.0250,2025-03-05 21:31:29,57.0
0.7040,20.0370,0.4480,88.60,1.0510,2025-03-05 21:31:29,57.0
0.70,20.0680,0.5110,88.84,1.0290,2025-03-05 21:31:29,57.0
0.7150,20.0150,0.4870,88.7250,1.0510,2025-03-05 21:31:29,57.0
0.6950,20.0750,0.3810,88.6220,1.0790,2025-03-05 21:31:29,57.0
0.7070,20.0780,0.5390,89.1650,0.0170,2025-03-05 21:31:29,57.0
0.6810,20.0840,0.4060,88.3220,0.9970,2025-03-05 21:31:29,57.0
0.7270,20.0250,0.3220,88.8510,1.1020,2025-03-05 21:31:29,57.0
0.7340,20.0340,0.43,89.40,1.0780,2025-03-05 21:31:29,57.0
0.6970,20.0530,0.4790,88.4240,1.0060,2025-03-05 21:31:29,57.0
0.6970,20.0430,0.5110,89.0360,1.1180,2025-03-05 21:31:29,57.0
0.7050,20.0970,0.5210,88.7690,1.1180,2025-03-05 21:31:29,57.0
0.7240,20.1190,0.3740,89.0320,1.1210,2025-03-05 21:31:29,57.0
0.7070,20.0460,0.5980,88.5890,1.0430,2025-03-06 13:35:30,58.0
0.74,20.04,0.2940,88.9880,1.14,2025-03-06 13:35:30,58.0
0.6930,20.0340,0.5670,88.6620,1.0550,2025-03-06 13:35:30,58.0
0.7320,20.0840,0.2870,88.9920,0.0160,2025-03-06 13:35:30,58.0
0.7220,20.04,0.55,88.9660,1.2040,2025-03-06 13:35:30,58.0
0.7530,20.1030,0.3850,89.1460,1.18,2025-03-06 13:35:30,58.0
0.7170,20.0810,0.6690,89.1050,1.1080,2025-03-06 13:35:30,58.0
0.7170,20.0620,0.4550,89.0690,1.1360,2025-03-06 13:35:30,58.0
0.6860,19.8860,0.4310,88.7520,1.0310,2025-03-06 13:35:30,58.0
0.6870,19.9960,0.3890,88.5720,1.0660,2025-03-06 13:35:30,58.0
0.7180,20.05,0.4380,89.0250,1.1090,2025-03-06 13:35:30,58.0
0.70,19.99,0.4730,89.0310,1.0720,2025-03-06 13:35:30,58.0
0.6980,20.0460,0.5390,88.3720,1.0490,2025-03-06 13:35:30,58.0
0.68,19.9740,0.3880,88.7820,1.0480,2025-03-06 13:35:30,58.0
0.74,20.0940,0.5180,89.0240,1.14,2025-03-06 13:35:30,58.0
0.7020,19.9710,0.4860,88.9210,1.0650,2025-03-06 13:35:30,58.0
0.7020,19.9050,0.5290,88.87,1.1060,2025-03-06 13:35:30,58.0
0.74,20.1630,0.4830,89.0670,1.2020,2025-03-06 13:35:30,58.0
0.6950,20.0370,0.4480,89.19,1.0490,2025-03-06 13:35:30,58.0
0.6830,19.9020,0.4230,88.5680,1.0390,2025-03-06 13:35:30,58.0
0.6960,20.0250,0.4690,88.6530,1.02,2025-03-06 14:45:32,59.0
0.6960,19.9680,0.3850,88.9750,0.9790,2025-03-06 14:45:32,59.0
0.7460,20.0560,0.3960,88.9580,1.1720,2025-03-06 14:45:32,59.0
0.7260,20.0840,0.3820,88.9770,1.1310,2025-03-06 14:45:32,59.0
0.7120,19.9460,0.5570,88.5060,1.1190,2025-03-06 14:45:32,59.0
0.7290,20.0180,0.3430,89.0870,1.1830,2025-03-06 14:45:32,59.0
0.7090,20.0560,0.5150,88.5870,1.0840,2025-03-06 14:45:32,59.0
0.75,20.0720,0.4090,89.1490,1.1710,2025-03-06 14:45:32,59.0
0.74,20.0810,0.5010,89.1560,1.1380,2025-03-06 14:45:32,59.0
0.7020,20.0780,0.5390,88.3130,1.0730,2025-03-06 14:45:32,59.0
0.6990,20.04,0.3880,88.9920,1.0790,2025-03-06 14:45:32,59.0
0.6980,20.05,0.3640,88.6770,1.0690,2025-03-06 14:45:32,59.0
0.7370,20.0120,0.3850,89.1630,1.1550,2025-03-06 14:45:32,59.0
0.7060,19.9680,0.3540,89.0310,1.0850,2025-03-06 14:45:32,59.0
0.7460,19.9990,0.4940,89.0910,1.1060,2025-03-06 14:45:32,59.0
0.6950,19.9710,0.6130,88.5140,1.0740,2025-03-06 14:45:32,59.0
0.6880,20.0340,0.3850,88.5030,1.0510,2025-03-06 14:45:32,59.0
0.75,20.0780,0.4030,89.2270,1.1890,2025-03-06 14:45:32,59.0
0.7320,20.1190,0.2380,88.9640,1.1560,2025-03-06 14:45:32,59.0
0.6990,20.0370,0.5360,88.5540,1.0710,2025-03-06 14:45:32,59.0
0.7420,20.1340,0.4940,89.0930,1.1720,2025-03-06 19:40:41,60.0
0.7060,19.9930,0.2870,88.6220,1.0840,2025-03-06 19:40:41,60.0
0.7490,20.0530,0.4650,89.2660,1.0760,2025-03-06 19:40:41,60.0
0.7470,20.0840,0.5180,89.1950,1.1360,2025-03-06 19:40:41,60.0
0.7340,20.1060,0.3080,89.0340,1.16,2025-03-06 19:40:41,60.0
0.7080,20.1090,0.3810,88.5530,1.1120,2025-03-06 19:40:41,60.0
0.6850,20.0680,0.3330,88.6160,1.0540,2025-03-06 19:40:41,60.0
0.7020,20.0310,0.50,88.8060,1.0410,2025-03-06 19:40:41,60.0
0.7460,20.0530,0.4940,89.2510,1.1470,2025-03-06 19:40:41,60.0
0.7250,20.0680,0.4860,89.0370,1.1270,2025-03-06 19:40:41,60.0
0.7280,20.1190,0.3320,89.0070,1.1170,2025-03-06 19:40:41,60.0
0.7180,20.0650,0.3710,88.9940,1.0460,2025-03-06 19:40:41,60.0
0.7580,20.0720,0.5070,88.87,1.1610,2025-03-06 19:40:41,60.0
0.70,20.05,0.5740,88.9670,1.1010,2025-03-06 19:40:41,60.0
0.7170,20.1030,0.5530,89.2970,1.1150,2025-03-06 19:40:41,60.0
0.7480,20.04,0.4130,89.0510,1.2470,2025-03-06 19:40:41,60.0
0.7360,20.0750,0.41,88.9690,1.1770,2025-03-06 19:40:41,60.0
0.6980,20.0940,0.5040,88.7680,1.1160,2025-03-06 19:40:41,60.0
0.7160,20.05,0.3850,88.8220,1.06,2025-03-06 19:40:41,60.0
0.7450,20.0280,0.3610,88.9230,1.2610,2025-03-06 19:40:41,60.0
0.6740,19.9840,0.5390,88.81,1.0260,2025-03-06 21:45:53,61.0
0.6940,20.0430,0.4550,88.7050,1.0250,2025-03-06 21:45:53,61.0
0.7530,20.0970,0.4310,89.1860,1.1680,2025-03-06 21:45:53,61.0
0.7250,19.9330,0.5460,89.0210,1.1150,2025-03-06 21:45:53,61.0
0.7380,20.0840,0.4690,89.1120,1.09,2025-03-06 21:45:53,61.0
0.7020,19.8710,0.5320,88.5780,1.0680,2025-03-06 21:45:53,61.0
0.6960,20.0750,0.5080,88.6490,1.0570,2025-03-06 21:45:53,61.0
0.6860,19.9240,0.3610,88.7730,1.04,2025-03-06 21:45:53,61.0
0.7170,19.9840,0.4130,88.8480,1.1010,2025-03-06 21:45:53,61.0
0.7410,19.9370,0.6120,89.1060,1.1660,2025-03-06 21:45:53,61.0
0.6960,19.9960,0.4860,88.8250,1.0220,2025-03-06 21:45:53,61.0
0.6970,19.9520,0.4550,88.6620,1.0560,2025-03-06 21:45:53,61.0
0.6930,19.9110,0.4870,88.8520,1,2025-03-06 21:45:53,61.0
0.7330,20.0250,0.4720,89.3110,1.1350,2025-03-06 21:45:53,61.0
0.7150,19.9490,0.4480,88.7870,1.0190,2025-03-06 21:45:53,61.0
0.6950,19.9960,0.3680,88.9440,0.9450,2025-03-06 21:45:53,61.0
0.6960,19.9930,0.4340,88.6730,1.05,2025-03-06 21:45:53,61.0
0.7070,20.04,0.7390,88.9470,1.0990,2025-03-06 21:45:53,61.0
0.6860,19.8640,0.3850,88.8050,1.0160,2025-03-06 21:45:53,61.0
0.7090,19.94,0.3750,88.8870,1.0630,2025-03-06 21:45:53,61.0
0.7390,20.1660,0.5290,88.9320,1.0930,2025-03-07 11:05:52,62.0
0.7250,20.1630,0.4650,88.9630,1.1020,2025-03-07 11:05:52,62.0
0.73,20.0430,0.28,89.1250,1.1380,2025-03-07 11:05:52,62.0
0.6730,19.9810,0.4270,88.9720,1.0150,2025-03-07 11:05:52,62.0
0.7130,19.9020,0.4620,88.9040,1.06,2025-03-07 11:05:52,62.0
0.7360,20.1030,0.5710,89.02,1.0790,2025-03-07 11:05:52,62.0
0.69,20.0430,0.6480,88.99,0.9730,2025-03-07 11:05:52,62.0
0.7140,19.9840,0.5210,88.6670,0.9990,2025-03-07 11:05:52,62.0
0.6740,19.9110,0.4550,88.6650,1.0210,2025-03-07 11:05:52,62.0
0.7130,19.9370,0.4160,88.6080,0.9910,2025-03-07 11:05:52,62.0
0.7050,19.9870,0.5640,88.5230,1.0510,2025-03-07 11:05:52,62.0
0.7370,20.04,0.5630,88.9370,1.2090,2025-03-07 11:05:52,62.0
0.7420,20.0090,0.5810,89.1120,1.0990,2025-03-07 11:05:52,62.0
0.72,20.1250,0.2980,89.0040,1.1510,2025-03-07 11:05:52,62.0
0.6960,19.9240,0.3610,88.8650,1.1110,2025-03-07 11:05:52,62.0
0.6980,19.9930,0.3150,89.0560,0.0180,2025-03-07 11:05:52,62.0
0.7660,20.0120,0.5420,89.2810,1.22,2025-03-07 11:05:52,62.0
0.6910,20.0460,0.5350,88.5660,1.0160,2025-03-07 11:05:52,62.0
0.7340,20.0430,0.3540,89.2610,1.1340,2025-03-07 11:05:52,62.0
0.7040,19.9840,0.4690,88.8480,1.0720,2025-03-07 11:05:52,62.0
0.7270,20.1190,0.3610,89.0240,1.1160,2025-03-07 21:31:16,63.0
0.7060,20.0150,0.5150,88.68,1.06,2025-03-07 21:31:16,63.0
0.6880,20.0150,0.5950,88.9040,0.9760,2025-03-07 21:31:16,63.0
0.6830,19.9870,0.3610,88.7330,1.0350,2025-03-07 21:31:16,63.0
0.6980,19.9960,0.3610,88.80,1.0590,2025-03-07 21:31:16,63.0
0.6940,19.9740,0.3540,88.7410,1.0070,2025-03-07 21:31:16,63.0
0.6940,19.9620,0.3890,88.7530,0.9880,2025-03-07 21:31:16,63.0
0.7140,20.1030,0.5710,88.9060,1.0530,2025-03-07 21:31:16,63.0
0.7210,20.0970,0.3680,88.97,1.1390,2025-03-07 21:31:16,63.0
0.6880,20.0250,0.2690,88.6290,1.0210,2025-03-07 21:31:16,63.0
0.6890,20.0780,0.5180,89.0790,0.9740,2025-03-07 21:31:16,63.0
0.7140,20.0590,0.4510,89.1480,1.0630,2025-03-07 21:31:16,63.0
0.74,20.1410,0.3640,88.9410,1.0950,2025-03-07 21:31:16,63.0
0.7010,20.0840,0.4060,89.1450,1.0040,2025-03-07 21:31:16,63.0
0.7580,20.1880,0.4310,88.9120,1.25,2025-03-07 21:31:16,63.0
0.7250,20.1410,0.5210,89.1260,1.0880,2025-03-07 21:31:16,63.0
0.6790,19.9680,0.5770,88.3890,1.0120,2025-03-07 21:31:16,63.0
0.7030,20.0810,0.4550,88.6760,1.0590,2025-03-07 21:31:16,63.0
0.6910,20.0180,0.3920,88.6220,1.0380,2025-03-07 21:31:16,63.0
0.6860,19.9740,0.3920,88.4840,1.0170,2025-03-07 21:31:16,63.0
0.6810,20.0590,0.3710,88.9030,0.9550,2025-03-10 12:50:02,64.0
0.6740,19.94,0.5220,89.1490,0.9570,2025-03-10 12:50:02,64.0
0.6810,20.0650,0.4580,88.9230,1.0840,2025-03-10 12:50:02,64.0
0.6630,19.9330,0.5150,89.0420,1.0060,2025-03-10 12:50:02,64.0
0.70,19.9150,0.3960,88.7550,1.0760,2025-03-10 12:50:02,64.0
0.7060,20.1910,0.3610,88.9420,1.0710,2025-03-10 12:50:02,64.0
0.6840,20.0030,0.3430,88.8880,0.9260,2025-03-10 12:50:02,64.0
0.6660,19.9330,0.4620,88.7210,0.99,2025-03-10 12:50:02,64.0
0.7110,20.0180,0.4940,88.8220,1.0710,2025-03-10 12:50:02,64.0
0.7170,20.0310,0.6720,88.6690,1.06,2025-03-10 12:50:02,64.0
0.6630,19.9550,0.3810,88.72,1.0040,2025-03-10 12:50:02,64.0
0.73,20.1250,0.56,89.2250,1.1170,2025-03-10 12:50:02,64.0
0.7360,20.1090,0.3850,88.9720,1.1270,2025-03-10 12:50:02,64.0
0.7020,19.9960,0.3530,88.5750,1.0590,2025-03-10 12:50:02,64.0
0.6740,20.0090,0.4690,89.0740,0.9460,2025-03-10 12:50:02,64.0
0.6960,20.0090,0.3740,88.9790,1.0320,2025-03-10 12:50:02,64.0
0.7350,20.1660,0.4790,89.0870,1.2060,2025-03-10 12:50:02,64.0
0.7130,20.0970,0.4090,89.1740,1.1350,2025-03-10 12:50:02,64.0
0.67,20.0030,0.4130,88.68,0.9980,2025-03-10 12:50:02,64.0
0.7190,20.10,0.5980,89.1370,1.11,2025-03-10 12:50:02,64.0
0.6690,19.9520,0.3180,89.3120,0.9640,2025-03-10 13:30:05,65.0
0.7310,20.1820,0.6370,89.1810,1.13,2025-03-10 13:30:05,65.0
0.7260,20.0870,0.4410,89.3470,1.0970,2025-03-10 13:30:05,65.0
0.6550,19.9370,0.4760,88.8090,0.9620,2025-03-10 13:30:05,65.0
0.7340,20.0870,0.42,88.8580,1.1240,2025-03-10 13:30:05,65.0
0.7060,20.0280,0.4760,88.8570,1.0460,2025-03-10 13:30:05,65.0
0.6780,19.9810,0.3640,88.9250,0.9550,2025-03-10 13:30:05,65.0
0.7220,20.15,0.56,89.1070,1.0710,2025-03-10 13:30:05,65.0
0.7240,20.0650,0.4970,89.0310,1.0780,2025-03-10 13:30:05,65.0
0.7280,20.0780,0.5710,88.9970,1.1710,2025-03-10 13:30:05,65.0
0.6920,20.0340,0.3010,88.7090,1.0280,2025-03-10 13:30:05,65.0
0.7010,20.0870,0.6120,89.1620,1.0760,2025-03-10 13:30:05,65.0
0.6860,20.0370,0.4690,88.80,0.9930,2025-03-10 13:30:05,65.0
0.73,20.0430,0.5080,89.0330,1.1040,2025-03-10 13:30:05,65.0
0.7180,20.1280,0.5210,89.3190,1.1120,2025-03-10 13:30:05,65.0
0.6840,19.9990,0.4130,88.7580,1.02,2025-03-10 13:30:05,65.0
0.6850,19.9650,0.6650,88.9050,1.1060,2025-03-10 13:30:05,65.0
0.7460,20.0840,0.4230,89.2610,1.1690,2025-03-10 13:30:05,65.0
0.7250,20.1310,0.4090,89.0060,1.1260,2025-03-10 13:30:05,65.0
0.7180,20.0590,0.4720,89.3540,1.10,2025-03-10 13:30:05,65.0
0.7420,20.0310,0.3530,89.2750,1.21,2025-03-10 19:45:16,66.0
0.7070,19.9870,0.5950,88.8860,1.1050,2025-03-10 19:45:16,66.0
0.7290,19.99,0.2450,89.2350,1.1080,2025-03-10 19:45:16,66.0
0.7190,19.9490,0.3250,88.9090,1.0870,2025-03-10 19:45:16,66.0
0.7090,19.9110,0.4620,88.8770,1.1320,2025-03-10 19:45:16,66.0
0.7020,19.9370,0.5670,88.73,1.1030,2025-03-10 19:45:16,66.0
0.6980,19.9590,0.3260,88.8760,1.0680,2025-03-10 19:45:16,66.0
0.7180,19.9520,0.3540,88.6570,1.1160,2025-03-10 19:45:16,66.0
0.7430,20.0180,0.3820,89.3020,1.2330,2025-03-10 19:45:16,66.0
0.7140,19.9740,0.3990,89.0520,1.1170,2025-03-10 19:45:16,66.0
0.7440,20.0150,0.2520,89.29,1.18,2025-03-10 19:45:16,66.0
0.7310,20.0060,0.4270,89.0060,1.1230,2025-03-10 19:45:16,66.0
0.70,19.9870,0.5530,88.7420,1.0610,2025-03-10 19:45:16,66.0
0.7550,20.0060,0.5290,89.45,1.1590,2025-03-10 19:45:16,66.0
0.7270,19.9270,0.4170,88.7030,1.0860,2025-03-10 19:45:16,66.0
0.7020,19.9840,0.5350,88.9160,1.0580,2025-03-10 19:45:16,66.0
0.7350,20.0090,0.42,89.0670,1.1440,2025-03-10 19:45:16,66.0
0.6880,19.9620,0.3880,88.9660,1.11,2025-03-10 19:45:16,66.0
0.6920,19.9740,0.35,88.4330,1.1370,2025-03-10 19:45:16,66.0
0.7250,20.05,0.3290,88.9490,1.1820,2025-03-10 19:45:16,66.0
0.7350,19.99,0.3190,89.1480,1.2110,2025-03-11 11:07:18,67.0
0.7260,20.0060,0.4620,88.7950,1.0740,2025-03-11 11:07:18,67.0
0.7190,20.0460,0.56,89.3370,1.1540,2025-03-11 11:07:18,67.0
0.7180,19.9460,0.2660,88.6920,1.1010,2025-03-11 11:07:18,67.0
0.7280,20.0590,0.5770,89.4430,1.0860,2025-03-11 11:07:18,67.0
0.7370,19.9550,0.5250,88.6740,1.1150,2025-03-11 11:07:18,67.0
0.7090,19.9960,0.28,88.9190,1.0460,2025-03-11 11:07:18,67.0
0.7130,19.9840,0.3540,88.8650,1.0210,2025-03-11 11:07:18,67.0
0.7310,20.0560,0.3780,89.2750,1.2240,2025-03-11 11:07:18,67.0
0.7180,19.9430,0.4440,88.6270,1.0810,2025-03-11 11:07:18,67.0
0.7090,20.05,0.4060,88.5540,1.0520,2025-03-11 11:07:18,67.0
0.74,20.0940,0.3050,89.3680,1.1520,2025-03-11 11:07:18,67.0
0.7380,20.05,0.4870,89.1630,1.1710,2025-03-11 11:07:18,67.0
0.7320,19.99,0.6050,89.0840,1.1330,2025-03-11 11:07:18,67.0
0.7310,20.0530,0.42,89.4740,1.13,2025-03-11 11:07:18,67.0
0.7530,20.1410,0.5150,89.3650,1.2480,2025-03-11 11:07:18,67.0
0.71,19.9490,0.3710,88.5250,1.1320,2025-03-11 11:07:18,67.0
0.7220,19.9590,0.4580,88.7130,1.0570,2025-03-11 11:07:18,67.0
0.72,19.9810,0.3610,89.1830,1.1440,2025-03-11 11:07:18,67.0
0.7240,20.0530,0.4830,89.44,1.0720,2025-03-11 11:07:18,67.0
0.7080,19.9490,0.6120,89.1140,1.1020,2025-03-11 19:42:33,68.0
0.7070,20.0650,0.4130,88.8280,1.0430,2025-03-11 19:42:33,68.0
0.7360,20.1630,0.3360,89.0920,1.1620,2025-03-11 19:42:33,68.0
0.6950,19.9520,0.55,88.6240,1.0280,2025-03-11 19:42:33,68.0
0.7570,20.1560,0.4690,89.3850,1.18,2025-03-11 19:42:33,68.0
0.7030,20.0250,0.3150,88.3570,1.0940,2025-03-11 19:42:33,68.0
0.7220,19.9590,0.6160,89.05,1.1190,2025-03-11 19:42:33,68.0
0.7390,20.09,0.4440,89.0870,1.1850,2025-03-11 19:42:33,68.0
0.6920,20.0090,0.4130,88.6560,1.0580,2025-03-11 19:42:33,68.0
0.7430,20.0970,0.4660,89.32,1.1720,2025-03-11 19:42:33,68.0
0.6990,19.9930,0.3080,88.6790,1.0150,2025-03-11 19:42:33,68.0
0.7040,19.9240,0.5150,89.0260,1.0330,2025-03-11 19:42:33,68.0
0.6760,19.9490,0.4440,88.5130,1.0530,2025-03-11 19:42:33,68.0
0.6910,19.93,0.4480,88.9460,1.0320,2025-03-11 19:42:33,68.0
0.72,20.0310,0.5110,89.0440,1.1120,2025-03-11 19:42:33,68.0
0.7360,20.16,0.3530,89.1720,1.1450,2025-03-11 19:42:33,68.0
0.7260,19.99,0.5350,89.0280,1.1210,2025-03-11 19:42:33,68.0
0.7460,20.09,0.5180,89.32,1.1740,2025-03-11 19:42:33,68.0
0.7380,20.1820,0.42,89.3440,1.16,2025-03-11 19:42:33,68.0
0.73,20.1060,0.5080,89.2280,1.1680,2025-03-11 19:42:33,68.0
0.6930,19.9680,0.4310,88.8030,1.0860,2025-03-12 11:11:12,69.0
0.70,19.8610,0.2480,88.6850,1.1150,2025-03-12 11:11:12,69.0
0.7080,19.8860,0.4170,88.8380,1.0650,2025-03-12 11:11:12,69.0
0.6970,19.9050,0.4270,88.9590,1.0860,2025-03-12 11:11:12,69.0
0.7120,20.0430,0.2760,88.3780,1.0910,2025-03-12 11:11:12,69.0
0.7190,19.88,0.5770,89.0990,1.11,2025-03-12 11:11:12,69.0
0.7010,20.0280,0.4440,89.1640,1.08,2025-03-12 11:11:12,69.0
0.6840,19.9150,0.4690,88.64,1.0210,2025-03-12 11:11:12,69.0
0.6960,19.8770,0.34,89.1180,1.1010,2025-03-12 11:11:12,69.0
0.6970,20.0560,0.4130,89.0180,1.1060,2025-03-12 11:11:12,69.0
0.7030,19.9240,0.4690,89.30,1.01,2025-03-12 11:11:12,69.0
0.74,19.9620,0.2410,88.8290,1.0450,2025-03-12 11:11:12,69.0
0.7240,20.10,0.3010,89.2630,1.1580,2025-03-12 11:11:12,69.0
0.74,20.0650,0.4730,89.24,1.1690,2025-03-12 11:11:12,69.0
0.6870,19.8140,0.62,88.6310,1.0560,2025-03-12 11:11:12,69.0
0.7330,19.9810,0.6370,89.21,1.0880,2025-03-12 11:11:12,69.0
0.7420,19.99,0.4940,89.0530,1.2130,2025-03-12 11:11:12,69.0
0.6850,19.9050,0.4410,88.7760,1.0470,2025-03-12 11:11:12,69.0
0.7010,20.0250,0.5320,89.2320,1.1680,2025-03-12 11:11:12,69.0
0.6980,19.9770,0.5320,88.72,1.0790,2025-03-12 11:11:12,69.0
0.7460,20.0180,0.3810,89.1480,1.0860,2025-03-12 21:31:36,70.0
0.6980,20.0680,0.3990,88.9820,0.9950,2025-03-12 21:31:36,70.0
0.6680,19.9590,0.3750,88.8650,0.9860,2025-03-12 21:31:36,70.0
0.7040,19.9840,0.5710,89.1780,1.0620,2025-03-12 21:31:36,70.0
0.71,20.0370,0.4230,89.1220,0.9730,2025-03-12 21:31:36,70.0
0.71,19.9840,0.4940,88.7430,1.0460,2025-03-12 21:31:36,70.0
0.7120,19.9840,0.4520,89.20,1.0670,2025-03-12 21:31:36,70.0
0.71,19.9990,0.3960,88.8670,1.0990,2025-03-12 21:31:36,70.0
0.70,20.0720,0.4620,88.5640,1.0090,2025-03-12 21:31:36,70.0
0.7110,19.99,0.2730,89.2780,1.1260,2025-03-12 21:31:36,70.0
0.7160,19.9020,0.4340,89.2040,1.0940,2025-03-12 21:31:36,70.0
0.7020,20.0310,0.4860,88.9880,1.0420,2025-03-12 21:31:36,70.0
0.6840,20.0430,0.4760,88.4860,1.01,2025-03-12 21:31:36,70.0
0.7120,19.9650,0.4440,89.0130,1.0880,2025-03-12 21:31:36,70.0
0.7210,20.0650,0.5080,89.1040,1.0790,2025-03-12 21:31:36,70.0
0.6840,19.94,0.3680,88.51,1.0510,2025-03-12 21:31:36,70.0
0.71,19.9680,0.4550,88.8950,1.0260,2025-03-12 21:31:36,70.0
0.6950,20.0210,0.3960,88.7170,0.9750,2025-03-12 21:31:36,70.0
0.6830,19.9680,0.55,88.86,0.9720,2025-03-12 21:31:36,70.0
0.6870,19.9770,0.4170,88.8390,0.9420,2025-03-12 21:31:36,70.0
0.72,20.04,0.4450,89.3490,1.08,2025-03-13 11:29:22,71.0
0.6850,20.0150,0.6330,88.8920,1.02,2025-03-13 11:29:22,71.0
0.7130,19.9960,0.3780,88.6270,1.0550,2025-03-13 11:29:22,71.0
0.7380,20.04,0.4240,88.9990,1.0820,2025-03-13 11:29:22,71.0
0.7460,19.9990,0.3570,89.2110,1.15,2025-03-13 11:29:22,71.0
