M,C,d,L,R,T,N
0.9990,24.2460,0.7930,83.8170,1.0460,2025-01-02 11:56:18,0.0
1.0020,24.1310,0.4860,84.0250,1.1340,2025-01-02 11:56:18,0.0
0.99,24.2810,0.6060,84.2220,1.0440,2025-01-02 11:56:18,0.0
0.97,24.2850,0.6690,84.0670,0.9340,2025-01-02 11:56:18,0.0
0.9770,24.3170,0.4750,83.9950,1.0890,2025-01-02 11:56:18,0.0
0.9440,24.1350,0.4570,83.9140,1.0480,2025-01-02 11:56:18,0.0
1,24.2740,0.6440,84.14,0.9710,2025-01-02 11:56:18,0.0
0.9560,24.19,1.0460,84.0010,1.1230,2025-01-02 11:56:18,0.0
1.0120,24.3050,0.3490,84.1870,1.0880,2025-01-02 11:56:18,0.0
0.9890,24.3110,0.8160,83.83,1.0190,2025-01-02 11:56:18,0.0
1.0090,24.27,0.3650,84.1710,1.1060,2025-01-02 11:56:18,0.0
1.0170,24.3290,0.4810,84.1590,1.0930,2025-01-02 11:56:18,0.0
1.0090,24.2880,0.5580,84.0690,1.1320,2025-01-02 11:56:18,0.0
1.02,24.3660,0.3560,84.1320,1.0750,2025-01-02 11:56:18,0.0
0.9970,24.2680,0.4940,84.03,1.0510,2025-01-02 11:56:18,0.0
1.0330,24.4150,0.3710,83.9760,1.0950,2025-01-02 11:56:18,0.0
0.9640,24.35,0.6790,84.0450,1.0740,2025-01-02 11:56:18,0.0
0.9890,24.3820,0.7880,84.22,1.0370,2025-01-02 11:56:18,0.0
0.9860,24.3980,0.5480,84.0440,0.9930,2025-01-02 11:56:18,0.0
0.9910,24.2090,0.5080,84.0960,1.1250,2025-01-02 11:56:18,0.0
0.9560,24.3070,1.14,84.19,0.9670,2025-01-02 13:01:00,1.0
1.0090,24.3280,0.6330,84.06,1.0830,2025-01-02 13:01:00,1.0
0.9790,24.3070,0.5120,83.92,1.1130,2025-01-02 13:01:00,1.0
0.9880,24.3390,0.5850,83.97,1.0290,2025-01-02 13:01:00,1.0
0.9760,24.2280,0.4470,84.14,0.9790,2025-01-02 13:01:00,1.0
0.9660,24.2680,0.9120,84.11,1.0060,2025-01-02 13:01:00,1.0
0.9660,24.3010,0.8860,83.90,1.0350,2025-01-02 13:01:00,1.0
0.9730,24.3480,0.6680,84.10,1.0140,2025-01-02 13:01:00,1.0
0.9740,24.2890,0.5350,83.98,1.03,2025-01-02 13:01:00,1.0
0.9870,24.3560,0.50,84.21,1.0980,2025-01-02 13:01:00,1.0
0.9920,24.3590,0.4220,83.89,1.0470,2025-01-02 13:01:00,1.0
0.9860,24.3740,0.4570,84.24,1.1030,2025-01-02 13:01:00,1.0
1.0020,24.3740,0.4520,84.28,1.0520,2025-01-02 13:01:00,1.0
0.9690,24.37,1.0880,83.96,1.0730,2025-01-02 13:01:00,1.0
0.97,24.3280,0.57,84.05,1.11,2025-01-02 13:01:00,1.0
0.9790,24.3190,0.52,83.98,1.0140,2025-01-02 13:01:00,1.0
0.9640,24.2560,0.6030,83.97,1.0080,2025-01-02 13:01:00,1.0
0.9980,24.3650,0.4550,84.18,0.9990,2025-01-02 13:01:00,1.0
1.0160,24.4120,0.4390,84.25,1.0250,2025-01-02 13:01:00,1.0
0.9760,24.2860,0.5070,83.84,1.0550,2025-01-02 13:01:00,1.0
0.9920,24.3320,0.6550,83.92,1.0390,2025-01-02 19:26:09,2.0
0.9830,24.3280,0.8940,84.24,1.0680,2025-01-02 19:26:09,2.0
0.96,24.3120,0.6710,83.96,1.08,2025-01-02 19:26:09,2.0
1.0060,24.2790,0.7310,84.01,1.1370,2025-01-02 19:26:09,2.0
0.9970,24.3320,0.60,84.19,1.0980,2025-01-02 19:26:09,2.0
1.0070,24.4180,0.4750,84.06,1.0160,2025-01-02 19:26:09,2.0
0.9630,24.3440,0.4870,83.95,1.1120,2025-01-02 19:26:09,2.0
0.9890,24.3210,0.5220,83.98,1.05,2025-01-02 19:26:09,2.0
0.9990,24.2450,0.61,83.91,1.1490,2025-01-02 19:26:09,2.0
1.0170,24.3470,0.7010,84,1.0610,2025-01-02 19:26:09,2.0
0.9950,24.3050,0.5580,83.89,1.1460,2025-01-02 19:26:09,2.0
0.9680,24.3120,0.9120,83.87,1.1190,2025-01-02 19:26:09,2.0
0.9910,24.3010,0.4070,84.06,1.1110,2025-01-02 19:26:09,2.0
1.0190,24.2880,0.58,83.98,1.0750,2025-01-02 19:26:09,2.0
1.0310,24.3960,0.5370,84.11,1.1120,2025-01-02 19:26:09,2.0
0.9820,24.3140,0.57,84.31,1.0340,2025-01-02 19:26:09,2.0
0.9710,24.2570,0.60,84.06,1.0920,2025-01-02 19:26:09,2.0
0.9990,24.3030,0.6330,84.11,1.13,2025-01-02 19:26:09,2.0
0.9720,24.3070,0.63,83.88,1.0590,2025-01-02 19:26:09,2.0
1.0040,24.4030,0.6180,84.17,1.1040,2025-01-02 19:26:09,2.0
0.9920,24.4640,0.6080,83.8050,1.1050,2025-01-02 21:02:06,3.0
0.9570,24.2320,1.1380,83.8820,1.0180,2025-01-02 21:02:06,3.0
0.99,24.2990,0.5550,84.0740,1.0780,2025-01-02 21:02:06,3.0
0.9880,24.4010,0.5710,84.2610,1.1550,2025-01-02 21:02:06,3.0
1.0070,24.3530,0.6290,84.31,1.1090,2025-01-02 21:02:06,3.0
1.0020,24.3010,0.3380,83.8040,1.0710,2025-01-02 21:02:06,3.0
0.9720,24.35,0.7510,84.46,1.0610,2025-01-02 21:02:06,3.0
1.0070,24.3880,0.35,84.19,1.1530,2025-01-02 21:02:06,3.0
0.9980,24.3150,0.5540,83.99,1.0320,2025-01-02 21:02:06,3.0
0.9690,24.3140,0.7150,83.9270,1.0070,2025-01-02 21:02:06,3.0
1.0160,24.3980,0.8470,84.1940,1.10,2025-01-02 21:02:06,3.0
0.9960,24.4040,0.4320,83.9260,1.10,2025-01-02 21:02:06,3.0
1.0080,24.4250,0.5230,84.1720,1.0760,2025-01-02 21:02:06,3.0
0.9890,24.3630,0.6550,84.1960,1.1160,2025-01-02 21:02:06,3.0
1.0020,24.3420,0.5220,83.8870,1.1210,2025-01-02 21:02:06,3.0
0.9920,24.3120,0.6440,84.2440,1.07,2025-01-02 21:02:06,3.0
1.0290,24.4690,0.4490,83.9930,1.1550,2025-01-02 21:02:06,3.0
1.0110,24.43,0.59,84.13,1.0860,2025-01-02 21:02:06,3.0
0.9890,24.36,0.48,84.1480,1.1170,2025-01-02 21:02:06,3.0
1,24.3930,0.5540,84.0580,1.1830,2025-01-02 21:02:06,3.0
0.9820,24.35,0.4350,84.20,1.1020,2025-01-03 11:30:01,4.0
0.9440,24.2390,1.3060,84.07,1.0150,2025-01-03 11:30:01,4.0
0.9640,24.3610,0.56,83.91,1.0520,2025-01-03 11:30:01,4.0
1.0050,24.3870,0.5020,84.04,1.15,2025-01-03 11:30:01,4.0
0.9490,24.2850,0.4570,84.06,1.0240,2025-01-03 11:30:01,4.0
0.9590,24.3750,0.7730,84.13,0.9650,2025-01-03 11:30:01,4.0
1.0070,24.3560,0.6080,84,1.0630,2025-01-03 11:30:01,4.0
0.9930,24.4160,0.47,84.22,1.1230,2025-01-03 11:30:01,4.0
0.9830,24.3990,0.6430,83.86,1.0980,2025-01-03 11:30:01,4.0
0.9760,24.4350,0.6080,84.02,1.1040,2025-01-03 11:30:01,4.0
0.9690,24.4650,0.56,84.06,1.06,2025-01-03 11:30:01,4.0
0.9930,24.3320,0.50,84.10,1.0890,2025-01-03 11:30:01,4.0
0.9860,24.4350,0.5150,83.85,1.1330,2025-01-03 11:30:01,4.0
0.9940,24.4040,0.60,84.03,1.0340,2025-01-03 11:30:01,4.0
0.9780,24.3820,0.4070,84.10,1.0750,2025-01-03 11:30:01,4.0
0.9880,24.3450,0.5550,84.02,1.0990,2025-01-03 11:30:01,4.0
0.9680,24.3450,0.4920,83.88,1.0640,2025-01-03 11:30:01,4.0
1.0030,24.4710,0.7180,84.06,1.1320,2025-01-03 11:30:01,4.0
0.9960,24.3530,0.9820,84.11,1.0460,2025-01-03 11:30:01,4.0
0.9720,24.3370,0.9820,83.94,1.1160,2025-01-03 11:30:01,4.0
1.0050,24.3990,0.4850,83.86,1.1280,2025-01-03 13:00:09,5.0
0.9760,24.3290,0.8410,84.09,1.0990,2025-01-03 13:00:09,5.0
0.9930,24.3350,0.5450,84.12,1.0960,2025-01-03 13:00:09,5.0
0.9720,24.34,0.4970,84.03,0.9810,2025-01-03 13:00:09,5.0
0.9550,24.3470,0.5280,83.88,0.9860,2025-01-03 13:00:09,5.0
0.9860,24.4150,0.4950,83.97,1.0250,2025-01-03 13:00:09,5.0
0.9830,24.3460,0.6930,84.16,1.0990,2025-01-03 13:00:09,5.0
0.9640,24.2780,0.6830,83.73,1.08,2025-01-03 13:00:09,5.0
1,24.3880,0.5750,83.99,1.0860,2025-01-03 13:00:09,5.0
1.0160,24.3210,0.60,84.08,1.0810,2025-01-03 13:00:09,5.0
0.9590,24.2740,0.8490,83.94,1.0190,2025-01-03 13:00:09,5.0
0.9810,24.3770,0.9640,84.11,1.0510,2025-01-03 13:00:09,5.0
0.9760,24.3450,0.6630,83.87,1.0870,2025-01-03 13:00:09,5.0
1.01,24.3520,0.6230,84.04,1.0620,2025-01-03 13:00:09,5.0
1.0110,24.3820,0.6760,84.06,1.0780,2025-01-03 13:00:09,5.0
0.9680,24.3330,0.5070,84.05,1.0860,2025-01-03 13:00:09,5.0
1.0370,24.41,0.4650,84.11,1.1410,2025-01-03 13:00:09,5.0
0.98,24.3440,0.6880,83.91,1.0930,2025-01-03 13:00:09,5.0
0.9930,24.3780,0.44,83.88,1.0630,2025-01-03 13:00:09,5.0
0.9950,24.3220,0.3840,83.86,1.1830,2025-01-03 13:00:09,5.0
1.0130,24.3470,0.9190,84.18,1.0430,2025-01-03 19:35:20,6.0
0.9950,24.3090,1.01,83.79,1.1150,2025-01-03 19:35:20,6.0
0.9770,24.25,0.4270,83.97,1.0340,2025-01-03 19:35:20,6.0
0.9850,24.3070,0.6760,84.23,1.0270,2025-01-03 19:35:20,6.0
0.9880,24.3190,0.5630,83.80,1.0680,2025-01-03 19:35:20,6.0
1.0010,24.3570,0.4420,84.19,1.1380,2025-01-03 19:35:20,6.0
0.9910,24.3080,0.5580,84.12,1.03,2025-01-03 19:35:20,6.0
0.98,24.3490,0.6550,83.84,1.0790,2025-01-03 19:35:20,6.0
1.0250,24.3230,0.6230,84.15,1.0690,2025-01-03 19:35:20,6.0
0.9570,24.3060,0.5250,83.97,1.0110,2025-01-03 19:35:20,6.0
0.9840,24.35,0.6580,83.92,1.1560,2025-01-03 19:35:20,6.0
0.9950,24.3280,0.5420,84.25,1.0720,2025-01-03 19:35:20,6.0
0.9660,24.3630,0.7480,83.98,1.0690,2025-01-03 19:35:20,6.0
0.9540,24.2290,0.8770,83.84,0.9410,2025-01-03 19:35:20,6.0
1.0050,24.3620,0.5980,84.05,1.1050,2025-01-03 19:35:20,6.0
0.9580,24.3450,0.3290,83.84,1.0840,2025-01-03 19:35:20,6.0
1.0160,24.4040,0.4850,84.41,1.0460,2025-01-03 19:35:20,6.0
1.0220,24.3490,0.4670,84.11,1.1330,2025-01-03 19:35:20,6.0
1.0270,24.3120,0.4620,84.04,1.1250,2025-01-03 19:35:20,6.0
0.9680,24.2970,0.6560,84.03,1.1020,2025-01-03 19:35:20,6.0
1.0140,24.3220,0.9790,84.32,1.1140,2025-01-03 21:15:26,7.0
0.9830,24.3250,0.6680,83.95,1.1160,2025-01-03 21:15:26,7.0
0.9490,24.2710,0.6780,84.11,1.0490,2025-01-03 21:15:26,7.0
1.0220,24.4670,0.57,84.50,1.1890,2025-01-03 21:15:26,7.0
0.9890,24.3620,0.5350,84.23,0.99,2025-01-03 21:15:26,7.0
1.0170,24.3470,0.6380,84.19,1.0820,2025-01-03 21:15:26,7.0
0.9610,24.3410,0.5550,84.03,1.0890,2025-01-03 21:15:26,7.0
0.9520,24.24,0.6680,84.09,1.0330,2025-01-03 21:15:26,7.0
0.9480,24.3390,0.99,84.03,1.12,2025-01-03 21:15:26,7.0
0.9670,24.3650,0.4170,84.19,1.1310,2025-01-03 21:15:26,7.0
0.9610,24.3340,0.4390,83.95,1.0230,2025-01-03 21:15:26,7.0
0.9840,24.40,0.5430,84.23,1.0660,2025-01-03 21:15:26,7.0
0.97,24.4430,0.5320,83.87,1.1210,2025-01-03 21:15:26,7.0
0.9740,24.2750,0.5730,84,1.0980,2025-01-03 21:15:26,7.0
0.9840,24.3390,0.6860,83.88,1.0530,2025-01-03 21:15:26,7.0
1.0130,24.3370,0.5950,84.54,0.9930,2025-01-03 21:15:26,7.0
0.9950,24.3260,0.60,84.15,1.1380,2025-01-03 21:15:26,7.0
0.9950,24.3890,0.6450,84.16,1.1160,2025-01-03 21:15:26,7.0
0.9930,24.3550,0.4040,84.35,1.1160,2025-01-03 21:15:26,7.0
0.9840,24.3720,0.6380,84.11,1.06,2025-01-03 21:15:26,7.0
0.9710,24.2940,0.64,83.91,1.15,2025-01-04 11:42:19,8.0
0.9720,24.3440,0.4070,83.92,1.1240,2025-01-04 11:42:19,8.0
0.9720,24.2540,0.4070,83.96,1.1510,2025-01-04 11:42:19,8.0
0.9910,24.3120,0.5830,83.99,1.1470,2025-01-04 11:42:19,8.0
1.0250,24.31,0.4520,84.53,1.1860,2025-01-04 11:42:19,8.0
0.9930,24.3610,0.5630,84.26,1.1390,2025-01-04 11:42:19,8.0
0.9410,24.2830,0.5250,83.91,1.0680,2025-01-04 11:42:19,8.0
0.9640,24.3260,0.4520,84.03,1.1460,2025-01-04 11:42:19,8.0
0.9720,24.3430,0.3210,84.18,1.0820,2025-01-04 11:42:19,8.0
0.9830,24.3540,0.57,83.91,1.1540,2025-01-04 11:42:19,8.0
0.9570,24.2960,0.6280,84.03,1.1070,2025-01-04 11:42:19,8.0
0.96,24.3170,0.9070,83.82,1.1030,2025-01-04 11:42:19,8.0
0.9730,24.3340,0.54,84.01,1.1260,2025-01-04 11:42:19,8.0
0.9760,24.3140,0.5650,83.73,1.12,2025-01-04 11:42:19,8.0
0.9460,24.2770,0.52,84.01,1.1510,2025-01-04 11:42:19,8.0
0.9630,24.2350,0.4190,84.09,1.10,2025-01-04 11:42:19,8.0
0.9730,24.3450,0.4220,83.95,1.1440,2025-01-04 11:42:19,8.0
0.9410,24.2710,0.6050,84.01,1.0710,2025-01-04 11:42:19,8.0
0.9270,24.3030,0.7840,83.93,1.0630,2025-01-04 11:42:19,8.0
0.9880,24.3450,0.4140,84.25,1.1220,2025-01-04 11:42:19,8.0
0.9550,24.2940,0.7460,83.91,1.0310,2025-01-04 13:07:29,9.0
0.9990,24.3610,0.1960,84.12,1.1590,2025-01-04 13:07:29,9.0
1.0010,24.2990,0.5730,84.58,1.2020,2025-01-04 13:07:29,9.0
0.9780,24.3530,0.50,83.98,1.0580,2025-01-04 13:07:29,9.0
0.9810,24.2890,0.6330,84,1.1280,2025-01-04 13:07:29,9.0
0.9760,24.3030,1.0050,84.20,1.1340,2025-01-04 13:07:29,9.0
1.0110,24.2960,0.53,84.36,1.1170,2025-01-04 13:07:29,9.0
0.9990,24.3110,0.4820,84.02,1.1390,2025-01-04 13:07:29,9.0
0.9430,24.31,0.49,83.85,1.1370,2025-01-04 13:07:29,9.0
1.0040,24.3120,0.3440,84.06,1.1540,2025-01-04 13:07:29,9.0
0.9740,24.33,0.5150,83.87,1.0760,2025-01-04 13:07:29,9.0
0.9370,24.2910,0.8410,84.22,0.9940,2025-01-04 13:07:29,9.0
0.9940,24.3650,0.5320,84.19,1.06,2025-01-04 13:07:29,9.0
0.9810,24.26,0.4870,83.85,1.1330,2025-01-04 13:07:29,9.0
0.9650,24.2520,0.5070,83.97,1.12,2025-01-04 13:07:29,9.0
0.9760,24.2920,0.6130,83.84,1.18,2025-01-04 13:07:29,9.0
0.9750,24.3510,0.7030,83.76,1.0620,2025-01-04 13:07:29,9.0
1.0270,24.39,0.3970,84.05,1.1450,2025-01-04 13:07:29,9.0
0.9660,24.2420,0.6910,83.97,1.0680,2025-01-04 13:07:29,9.0
0.9790,24.4090,0.6450,84.05,1.1790,2025-01-04 13:07:29,9.0
0.9750,24.3870,0.3890,83.91,1.0230,2025-01-05 08:43:33,10.0
1.0240,24.4310,0.7740,84.05,1.1640,2025-01-05 08:43:33,10.0
0.9850,24.3680,0.58,84.06,1.1410,2025-01-05 08:43:33,10.0
0.9630,24.2460,0.8490,84.08,1.0710,2025-01-05 08:43:33,10.0
0.9960,24.41,0.5420,83.99,1.1380,2025-01-05 08:43:33,10.0
0.9940,24.3610,0.6350,83.99,1.0740,2025-01-05 08:43:33,10.0
1.0190,24.3830,0.4570,84.40,1.1020,2025-01-05 08:43:33,10.0
0.9790,24.4350,0.5350,83.79,1.1210,2025-01-05 08:43:33,10.0
0.9750,24.3840,0.5950,84.06,1.13,2025-01-05 08:43:33,10.0
0.9710,24.3240,0.6910,84.18,1.0480,2025-01-05 08:43:33,10.0
0.9450,24.2670,0.60,84.18,1.0180,2025-01-05 08:43:33,10.0
0.9540,24.3550,0.6730,84.01,1.0490,2025-01-05 08:43:33,10.0
1.0220,24.3950,0.5020,84.20,1.1970,2025-01-05 08:43:33,10.0
0.9880,24.3780,1.16,84.27,1.1810,2025-01-05 08:43:33,10.0
1.0090,24.4150,0.6280,84.17,1.1880,2025-01-05 08:43:33,10.0
0.9840,24.4330,0.47,84.06,1.1460,2025-01-05 08:43:33,10.0
0.95,24.3490,0.4390,84.03,1.0470,2025-01-05 08:43:33,10.0
0.9970,24.3120,0.4870,84.06,1.0630,2025-01-05 08:43:33,10.0
0.9540,24.3220,0.6510,84.01,1.0040,2025-01-05 08:43:33,10.0
0.9270,24.3330,0.5750,84.09,1.0370,2025-01-05 08:43:33,10.0
0.96,24.2570,0.3890,84.14,1.0650,2025-01-05 08:43:30,11.0
0.9790,24.3290,0.9640,84.06,1.0640,2025-01-05 08:43:30,11.0
0.9830,24.2520,0.6480,84.10,1.0570,2025-01-05 08:43:30,11.0
0.9780,24.3440,0.6230,84.02,1.0780,2025-01-05 08:43:30,11.0
0.98,24.2620,0.55,84.19,1.1840,2025-01-05 08:43:30,11.0
0.9790,24.3110,0.5480,84,1.1160,2025-01-05 08:43:30,11.0
1.0230,24.3620,0.6780,84.04,1.15,2025-01-05 08:43:30,11.0
0.9610,24.3580,0.53,84.08,1.0870,2025-01-05 08:43:30,11.0
0.9460,24.2150,0.8560,84.29,0.9550,2025-01-05 08:43:30,11.0
1.0110,24.3570,0.50,84.03,1.13,2025-01-05 08:43:30,11.0
0.9640,24.3390,0.5730,84.40,1.0240,2025-01-05 08:43:30,11.0
0.9540,24.2850,0.3870,84.10,1.1640,2025-01-05 08:43:30,11.0
0.99,24.3410,0.7690,84.01,1.1070,2025-01-05 08:43:30,11.0
1.0370,24.3140,0.3870,83.99,1.17,2025-01-05 08:43:30,11.0
0.94,24.2880,0.7010,84.19,1.0280,2025-01-05 08:43:30,11.0
0.9890,24.3190,0.50,83.92,1.1360,2025-01-05 08:43:30,11.0
0.9810,24.3170,0.61,84,1.1170,2025-01-05 08:43:30,11.0
0.9510,24.28,0.8660,84.08,0.9840,2025-01-05 08:43:30,11.0
1.0010,24.3960,0.6250,84.37,1.0950,2025-01-05 08:43:30,11.0
0.9540,24.2920,0.9420,83.93,1.10,2025-01-05 08:43:30,11.0
0.9750,24.2740,0.4950,83.98,1.0820,2025-01-05 13:42:22,12.0
0.9470,24.27,0.5850,84.11,1.0410,2025-01-05 13:42:22,12.0
0.97,24.2760,0.4190,83.93,1.0540,2025-01-05 13:42:22,12.0
0.97,24.2460,0.7480,83.91,1.1470,2025-01-05 13:42:22,12.0
0.9710,24.3170,0.6660,83.96,1.0640,2025-01-05 13:42:22,12.0
0.9820,24.2310,0.58,83.83,1.1250,2025-01-05 13:42:22,12.0
0.9470,24.2990,1.0450,83.69,1.0870,2025-01-05 13:42:22,12.0
1.0090,24.3690,0.5120,84.14,1.1210,2025-01-05 13:42:22,12.0
0.9930,24.2240,0.7860,84.06,1.1530,2025-01-05 13:42:22,12.0
0.9980,24.2890,0.4870,84.24,1.0870,2025-01-05 13:42:22,12.0
0.9690,24.3260,0.6880,83.97,1.1310,2025-01-05 13:42:22,12.0
0.9430,24.2780,0.4570,83.85,1.0150,2025-01-05 13:42:22,12.0
0.9680,24.2680,0.6050,83.94,1.1280,2025-01-05 13:42:22,12.0
1.0010,24.3290,0.8190,84.19,1.0870,2025-01-05 13:42:22,12.0
0.9750,24.3450,0.3040,83.68,1.0770,2025-01-05 13:42:22,12.0
0.9730,24.3610,0.4970,84.24,1.0830,2025-01-05 13:42:22,12.0
0.9580,24.2370,0.5550,84.11,1.1340,2025-01-05 13:42:22,12.0
0.9740,24.2920,0.6450,83.99,1.09,2025-01-05 13:42:22,12.0
0.99,24.4040,0.9190,84.02,1.0770,2025-01-05 13:42:22,12.0
0.9750,24.32,0.4320,84,1.0990,2025-01-05 13:42:22,12.0
0.9310,24.2170,0.5370,84.04,1.0130,2025-01-05 13:42:18,13.0
0.9860,24.3610,0.4870,84.32,1.1050,2025-01-05 13:42:18,13.0
0.9940,24.3410,0.5050,84.06,1.1040,2025-01-05 13:42:18,13.0
0.9640,24.2740,0.8790,84.22,1.1510,2025-01-05 13:42:18,13.0
1.0160,24.2960,0.8510,84.26,1.1250,2025-01-05 13:42:18,13.0
1.0090,24.34,0.5550,84.08,1.1590,2025-01-05 13:42:18,13.0
1,24.3180,0.4120,84.18,1.1670,2025-01-05 13:42:18,13.0
0.9970,24.2830,0.9290,84.61,1.0380,2025-01-05 13:42:18,13.0
0.9620,24.1910,0.59,84,1.0870,2025-01-05 13:42:18,13.0
0.9670,24.2790,0.56,83.83,1.0720,2025-01-05 13:42:18,13.0
0.9770,24.3040,0.6810,83.94,1.0360,2025-01-05 13:42:18,13.0
1.01,24.4010,0.3160,84.07,1.1820,2025-01-05 13:42:18,13.0
0.9650,24.3340,0.53,83.93,1.0750,2025-01-05 13:42:18,13.0
0.9530,24.2970,0.7760,84.07,1.0580,2025-01-05 13:42:18,13.0
0.9270,24.1670,0.5730,83.84,1.0520,2025-01-05 13:42:18,13.0
0.9820,24.33,0.3970,84.11,1.1170,2025-01-05 13:42:18,13.0
0.9790,24.2610,0.4520,83.89,1.1510,2025-01-05 13:42:18,13.0
1.0180,24.3540,0.5150,84.12,1.1780,2025-01-05 13:42:18,13.0
0.9830,24.3150,0.6430,84,1.1450,2025-01-05 13:42:18,13.0
0.9930,24.3060,0.45,84.05,1.1230,2025-01-05 13:42:18,13.0
0.9690,24.31,0.4520,83.87,1.0290,2025-01-05 19:51:55,14.0
0.9550,24.2880,0.4620,83.89,1.0560,2025-01-05 19:51:55,14.0
0.94,24.2570,0.3970,83.88,1.0790,2025-01-05 19:51:55,14.0
0.9610,24.2910,1.0930,83.77,1.1420,2025-01-05 19:51:55,14.0
0.9980,24.3190,0.7640,83.99,1.1550,2025-01-05 19:51:55,14.0
1.0020,24.33,0.5250,84,1.0960,2025-01-05 19:51:55,14.0
1.02,24.32,0.5630,84,1.0910,2025-01-05 19:51:55,14.0
1.0040,24.1590,0.4370,84.23,1.1590,2025-01-05 19:51:55,14.0
0.9550,24.1940,0.8340,84.04,1.09,2025-01-05 19:51:55,14.0
0.9490,24.1860,0.7180,84.07,1.0420,2025-01-05 19:51:55,14.0
0.9550,24.2840,0.4770,84.04,1.09,2025-01-05 19:51:55,14.0
0.9850,24.3410,0.5850,84.16,1.0920,2025-01-05 19:51:55,14.0
0.9870,24.3320,0.8060,84.17,1.0680,2025-01-05 19:51:55,14.0
0.9980,24.2870,0.59,84.01,1.1340,2025-01-05 19:51:55,14.0
0.9860,24.3320,0.5020,84.04,1.1330,2025-01-05 19:51:55,14.0
0.9580,24.1820,0.5830,83.95,1.0480,2025-01-05 19:51:55,14.0
0.9660,24.3160,0.6830,83.89,1.1060,2025-01-05 19:51:55,14.0
0.99,24.3270,0.5270,83.93,1.1090,2025-01-05 19:51:55,14.0
0.9860,24.2550,0.9770,83.79,1.0120,2025-01-05 19:51:55,14.0
0.9670,24.1280,0.4620,83.95,1.13,2025-01-05 19:51:55,14.0
0.9930,24.2970,0.7690,83.87,1.10,2025-01-05 21:17:02,15.0
0.9630,24.3050,0.4070,83.85,1.0320,2025-01-05 21:17:02,15.0
0.9780,24.3620,0.7410,84,1.15,2025-01-05 21:17:02,15.0
1.0230,24.3060,0.51,83.95,1.0910,2025-01-05 21:17:02,15.0
0.9720,24.3140,0.4650,83.85,1.1190,2025-01-05 21:17:02,15.0
1.03,24.5170,0.4370,84.18,1.2050,2025-01-05 21:17:02,15.0
0.9970,24.3040,0.9770,84.17,1.1680,2025-01-05 21:17:02,15.0
0.9670,24.3220,0.4570,84.04,1.0890,2025-01-05 21:17:02,15.0
0.9790,24.3620,0.5730,84.07,1.2160,2025-01-05 21:17:02,15.0
0.9830,24.3120,0.5830,84.11,1.0870,2025-01-05 21:17:02,15.0
0.9710,24.0890,0.5430,83.95,1.1760,2025-01-05 21:17:02,15.0
0.9490,24.2110,0.7380,83.87,1.0550,2025-01-05 21:17:02,15.0
1.0050,24.3980,0.4090,84.20,1.1670,2025-01-05 21:17:02,15.0
0.97,24.28,0.6960,84.08,1.1370,2025-01-05 21:17:02,15.0
0.9710,24.2420,0.9690,83.98,1.1240,2025-01-05 21:17:02,15.0
0.9650,24.3420,0.3890,84.15,1.1220,2025-01-05 21:17:02,15.0
1.0120,24.3880,0.5070,83.91,1.1950,2025-01-05 21:17:02,15.0
0.9470,24.3040,0.5250,83.99,1.1410,2025-01-05 21:17:02,15.0
0.9930,24.3260,0.6930,83.90,1.1140,2025-01-05 21:17:02,15.0
0.9970,24.3240,0.4240,84.16,1.09,2025-01-05 21:17:02,15.0
0.9540,24.2970,0.6880,83.92,1.0610,2025-01-06 11:28:56,16.0
0.9810,24.3370,1.2380,84.17,1.0670,2025-01-06 11:28:56,16.0
0.9650,24.3670,0.4920,83.74,1.1280,2025-01-06 11:28:56,16.0
0.97,24.2850,0.4850,83.87,1.0590,2025-01-06 11:28:56,16.0
0.96,24.2520,0.7380,84.02,1.0750,2025-01-06 11:28:56,16.0
0.9680,24.3650,0.5980,83.98,0.9870,2025-01-06 11:28:56,16.0
0.9350,24.2630,0.4750,83.85,0.9450,2025-01-06 11:28:56,16.0
0.9750,24.4590,0.46,84.09,1.0150,2025-01-06 11:28:56,16.0
0.9860,24.27,0.52,83.94,1.0550,2025-01-06 11:28:56,16.0
0.9880,24.3340,0.5780,83.93,1.1240,2025-01-06 11:28:56,16.0
1.0090,24.3730,0.6980,83.98,1.1010,2025-01-06 11:28:56,16.0
0.9830,24.3120,0.5680,84.03,1.07,2025-01-06 11:28:56,16.0
0.9950,24.3920,0.4920,84.24,1.0910,2025-01-06 11:28:56,16.0
0.9910,24.3770,0.61,83.80,1.1490,2025-01-06 11:28:56,16.0
0.9860,24.3510,0.6450,84.15,1.1010,2025-01-06 11:28:56,16.0
0.9930,24.3850,0.58,84,1.0820,2025-01-06 11:28:56,16.0
0.9560,24.2590,0.5630,84.09,1.0460,2025-01-06 11:28:56,16.0
0.9480,24.1870,1.2830,84.30,1.05,2025-01-06 11:28:56,16.0
1.0060,24.4150,0.8140,84.18,1.1480,2025-01-06 11:28:56,16.0
0.9740,24.2850,0.5050,83.95,1.0590,2025-01-06 11:28:56,16.0
0.9850,24.3320,0.47,83.98,1.1450,2025-01-06 13:09:07,17.0
0.9990,24.2830,0.4970,84.10,1.0610,2025-01-06 13:09:07,17.0
0.9610,24.2170,0.5070,83.93,1.0750,2025-01-06 13:09:07,17.0
1.0430,24.3390,0.5330,84,1.11,2025-01-06 13:09:07,17.0
