M,C,d,L,R,T,N
0.968,24.086,0.656,84.03,1.057,2025-02-17 19:20:27,279.0
0.971,24.245,0.465,84.154,1.098,2025-02-17 19:20:27,279.0
0.955,24.369,0.674,84.068,1.074,2025-02-17 19:20:27,279.0
0.974,24.351,0.377,83.933,1.098,2025-02-17 19:20:27,279.0
0.987,24.321,0.578,83.863,1.164,2025-02-17 19:20:27,279.0
0.978,24.325,0.559,83.956,1.116,2025-02-17 19:20:27,279.0
0.933,24.171,0.336,83.916,1.041,2025-02-17 19:20:27,279.0
1.01,24.322,0.521,84.258,1.151,2025-02-17 19:20:27,279.0
0.957,24.164,0.599,83.892,1.056,2025-02-17 19:20:27,279.0
0.979,24.34,0.21,84.068,1.088,2025-02-17 19:20:27,279.0
0.94,24.273,0.655,83.912,1.034,2025-02-17 19:20:27,279.0
1.001,24.336,0.525,84.417,1.129,2025-02-17 19:20:27,279.0
0.99,24.18,0.52,84.109,1.145,2025-02-17 19:20:27,279.0
0.963,24.298,0.196,84.197,0.98,2025-02-17 19:25:29,280.0
0.955,24.356,0.555,83.843,1.038,2025-02-17 19:25:29,280.0
0.98,24.336,0.473,84.025,1.096,2025-02-17 19:25:29,280.0
0.994,24.356,0.362,84.009,1.076,2025-02-17 19:25:29,280.0
0.953,24.296,0.479,84.003,1.093,2025-02-17 19:25:29,280.0
0.999,24.3,0.339,84.034,1.134,2025-02-17 19:25:29,280.0
0.964,24.173,0.425,83.966,1.075,2025-02-17 19:25:29,280.0
0.981,24.301,0.653,83.718,1.151,2025-02-17 19:25:29,280.0
0.989,24.2,0.41,84.058,1.1,2025-02-17 19:25:29,280.0
0.983,24.388,0.428,84.218,1.109,2025-02-17 19:25:29,280.0
0.976,24.372,0.571,84.118,1.126,2025-02-17 19:25:29,280.0
0.965,24.246,0.546,83.7,1.014,2025-02-17 19:25:29,280.0
0.959,24.348,0.56,83.971,1.084,2025-02-17 19:25:29,280.0
0.973,24.371,0.649,83.85,1.049,2025-02-17 19:25:29,280.0
0.988,24.333,0.393,84.236,1.14,2025-02-17 19:25:29,280.0
0.977,24.382,0.531,83.829,1.103,2025-02-17 19:25:29,280.0
0.986,24.398,0.522,84.094,1.099,2025-02-17 19:25:29,280.0
0.968,24.238,0.416,83.846,1.144,2025-02-17 19:25:29,280.0
0.991,24.395,0.379,83.863,1.115,2025-02-17 19:25:29,280.0
0.981,24.279,0.353,83.718,1.128,2025-02-17 19:25:29,280.0
0.984,24.276,0.514,84.032,1.115,2025-02-17 21:20:41,281.0
0.994,24.182,0.343,83.706,1.071,2025-02-17 21:20:41,281.0
0.955,24.196,0.571,84.074,1.069,2025-02-17 21:20:41,281.0
1.016,24.282,0.575,83.823,1.135,2025-02-17 21:20:41,281.0
0.967,24.22,0.41,83.596,1.16,2025-02-17 21:20:41,281.0
0.956,24.267,0.243,83.873,1.1,2025-02-17 21:20:41,281.0
0.989,24.233,0.359,84.019,1.097,2025-02-17 21:20:41,281.0
0.93,24.244,0.331,83.659,1.101,2025-02-17 21:20:41,281.0
0.985,24.3,0.531,84.045,1.237,2025-02-17 21:20:41,281.0
0.989,24.311,0.531,84.197,1.146,2025-02-17 21:20:41,281.0
1.022,24.317,0.35,84.028,1.121,2025-02-17 21:20:41,281.0
0.953,24.201,0.645,83.766,1.068,2025-02-17 21:20:41,281.0
0.938,24.153,0.427,83.722,1.076,2025-02-17 21:20:41,281.0
1.002,24.229,0.427,84.224,1.133,2025-02-17 21:20:41,281.0
1.009,24.295,0.662,83.987,1.16,2025-02-17 21:20:41,281.0
0.944,24.271,0.509,83.706,1.105,2025-02-17 21:20:41,281.0
0.971,24.339,0.421,83.84,1.146,2025-02-17 21:20:41,281.0
0.97,24.224,0.872,83.926,1.181,2025-02-17 21:20:41,281.0
0.952,24.164,0.641,83.925,1.082,2025-02-17 21:20:41,281.0
0.986,24.253,0.505,83.906,1.211,2025-02-17 21:20:41,281.0
0.935,24.345,0.31,84.121,1.048,2025-02-17 21:25:43,282.0
0.987,24.372,0.496,83.706,1.106,2025-02-17 21:25:43,282.0
1.004,24.321,0.491,83.635,1.232,2025-02-17 21:25:43,282.0
0.983,24.335,0.271,83.679,1.061,2025-02-17 21:25:43,282.0
0.957,24.362,0.4,84.121,1.104,2025-02-17 21:25:43,282.0
0.96,24.385,0.419,83.723,1.056,2025-02-17 21:25:43,282.0
0.968,24.372,0.385,83.859,1.07,2025-02-17 21:25:43,282.0
0.981,24.243,0.504,84.425,1.114,2025-02-17 21:25:43,282.0
0.983,24.253,0.504,83.94,1.065,2025-02-17 21:25:43,282.0
0.946,24.343,0.253,83.875,1.025,2025-02-17 21:25:43,282.0
0.951,24.382,0.846,84.082,1.122,2025-02-17 21:25:43,282.0
0.978,24.243,0.546,84.159,1.106,2025-02-17 21:25:43,282.0
0.968,24.309,0.451,84.002,1.195,2025-02-17 21:25:43,282.0
0.978,24.25,0.353,83.708,1.06,2025-02-17 21:25:43,282.0
0.978,24.328,0.391,84.156,1.149,2025-02-17 21:25:43,282.0
0.97,24.306,0.577,83.826,1.021,2025-02-17 21:25:43,282.0
0.98,24.31,0.432,83.879,1.059,2025-02-17 21:25:43,282.0
1.0,24.372,0.424,84.036,1.09,2025-02-17 21:25:43,282.0
1.013,24.41,0.418,83.985,1.141,2025-02-18 10:52:00,283.0
0.971,24.368,0.559,84.112,1.099,2025-02-18 10:52:00,283.0
0.985,24.26,0.535,84.384,1.168,2025-02-18 10:52:00,283.0
0.99,24.17,0.617,83.989,1.14,2025-02-18 10:52:00,283.0
0.994,24.379,0.552,83.964,1.08,2025-02-18 10:52:00,283.0
0.975,24.367,0.353,84.022,1.113,2025-02-18 10:52:00,283.0
0.97,24.352,0.387,83.998,1.087,2025-02-18 10:52:00,283.0
0.976,24.376,0.658,84.155,1.097,2025-02-18 10:52:00,283.0
1.008,24.39,0.392,84.005,1.108,2025-02-18 10:52:00,283.0
0.982,24.326,0.499,83.988,1.103,2025-02-18 10:52:00,283.0
0.996,24.324,0.428,83.628,1.149,2025-02-18 10:52:00,283.0
0.987,24.237,0.691,83.756,1.167,2025-02-18 10:52:00,283.0
0.988,24.346,0.552,83.924,1.167,2025-02-18 10:52:00,283.0
0.95,24.105,0.499,84.054,1.033,2025-02-18 10:52:00,283.0
0.966,24.319,0.403,83.872,1.093,2025-02-18 10:52:00,283.0
0.997,24.378,0.662,84.282,1.16,2025-02-18 10:52:00,283.0
1.023,24.275,0.527,84.371,1.161,2025-02-18 10:52:00,283.0
0.977,24.315,0.376,84.223,1.089,2025-02-18 10:57:02,284.0
0.976,24.306,0.564,84.172,1.061,2025-02-18 10:57:02,284.0
0.942,24.234,0.422,83.865,1.102,2025-02-18 10:57:02,284.0
0.972,24.249,0.195,83.75,1.035,2025-02-18 10:57:02,284.0
0.966,24.318,0.42,84.097,1.067,2025-02-18 10:57:02,284.0
1.016,24.256,0.385,83.672,1.123,2025-02-18 10:57:02,284.0
0.971,24.34,0.645,84.048,1.108,2025-02-18 10:57:02,284.0
0.962,24.204,0.5,84.362,1.029,2025-02-18 10:57:02,284.0
0.966,24.291,0.414,84.16,1.117,2025-02-18 10:57:02,284.0
1.004,24.298,0.412,84.332,1.162,2025-02-18 10:57:02,284.0
0.985,24.314,0.295,83.839,1.115,2025-02-18 10:57:02,284.0
0.995,24.346,0.434,84.281,1.115,2025-02-18 10:57:02,284.0
0.974,24.268,0.746,84.061,1.09,2025-02-18 10:57:02,284.0
0.948,24.258,0.37,83.812,1.054,2025-02-18 10:57:02,284.0
0.937,24.224,0.383,83.955,0.985,2025-02-18 10:57:02,284.0
0.989,24.26,0.548,83.693,1.105,2025-02-18 10:57:02,284.0
0.996,24.29,0.41,84.184,1.094,2025-02-18 10:57:02,284.0
1.002,24.303,0.437,83.9,1.111,2025-02-18 10:57:02,284.0
0.99,24.277,0.567,84.006,0.996,2025-02-18 10:57:02,284.0
0.965,24.263,0.343,83.869,1.133,2025-02-18 10:57:02,284.0
0.961,24.371,0.856,84.26,1.051,2025-02-18 13:07:13,285.0
0.994,24.334,0.537,84.098,1.127,2025-02-18 13:07:13,285.0
0.975,24.31,0.351,84.002,1.115,2025-02-18 13:07:13,285.0
0.982,24.227,0.639,84.332,1.094,2025-02-18 13:07:13,285.0
1.0,24.383,0.621,84.217,1.12,2025-02-18 13:07:13,285.0
0.974,24.332,0.438,84.088,1.1,2025-02-18 13:07:13,285.0
1.002,24.407,0.566,84.261,1.163,2025-02-18 13:07:13,285.0
0.97,24.297,0.355,83.535,1.103,2025-02-18 13:07:13,285.0
0.991,24.299,0.581,84.4,1.069,2025-02-18 13:07:13,285.0
0.945,24.175,0.548,83.543,1.107,2025-02-18 13:07:13,285.0
0.981,24.267,0.408,83.76,1.056,2025-02-18 13:07:13,285.0
0.999,24.268,0.46,83.834,1.101,2025-02-18 13:07:13,285.0
0.951,24.3,0.549,84.254,1.105,2025-02-18 13:07:13,285.0
0.983,24.231,0.434,84.029,1.081,2025-02-18 13:07:13,285.0
0.994,24.252,0.424,84.062,1.129,2025-02-18 13:07:13,285.0
0.973,24.387,0.476,83.844,1.138,2025-02-18 13:07:13,285.0
0.972,24.328,0.583,83.926,1.128,2025-02-18 13:07:13,285.0
0.983,24.297,0.605,83.97,1.118,2025-02-18 13:12:15,286.0
0.991,24.286,0.415,84.161,1.095,2025-02-18 13:12:15,286.0
0.974,24.273,0.473,84.052,1.078,2025-02-18 13:12:15,286.0
0.994,24.23,0.596,84.204,1.151,2025-02-18 13:12:15,286.0
0.98,24.183,0.57,84.168,1.101,2025-02-18 13:12:15,286.0
0.962,24.263,0.412,84.077,1.051,2025-02-18 13:12:15,286.0
0.984,24.304,0.431,83.911,1.114,2025-02-18 13:12:15,286.0
0.987,24.301,0.407,83.758,1.173,2025-02-18 13:12:15,286.0
0.984,24.283,0.336,83.797,1.061,2025-02-18 13:12:15,286.0
0.983,24.363,0.313,83.879,1.063,2025-02-18 13:12:15,286.0
0.955,24.301,0.627,84.03,1.094,2025-02-18 13:12:15,286.0
0.967,24.288,0.24,83.977,1.074,2025-02-18 13:12:15,286.0
0.969,24.266,0.438,83.935,1.045,2025-02-18 13:12:15,286.0
0.968,24.203,0.337,83.882,1.069,2025-02-18 13:12:15,286.0
0.947,24.246,0.242,84.073,1.082,2025-02-18 13:12:15,286.0
0.967,24.247,0.519,83.874,1.105,2025-02-18 13:12:15,286.0
0.962,24.198,0.64,83.979,1.059,2025-02-18 13:12:15,286.0
0.997,24.341,0.403,84.006,1.091,2025-02-18 13:12:15,286.0
0.976,24.174,0.79,84.209,1.174,2025-02-18 13:12:15,286.0
0.949,24.18,0.566,83.806,1.082,2025-02-18 19:27:34,287.0
0.97,24.145,0.822,83.906,1.126,2025-02-18 19:27:34,287.0
0.989,24.369,0.559,83.931,1.121,2025-02-18 19:27:34,287.0
1.015,24.2,0.519,84.229,1.091,2025-02-18 19:27:34,287.0
0.961,24.199,0.707,84.084,1.165,2025-02-18 19:27:34,287.0
0.996,24.347,0.713,83.752,1.115,2025-02-18 19:27:34,287.0
0.992,24.353,0.473,83.855,1.191,2025-02-18 19:27:34,287.0
0.973,24.146,0.515,83.996,1.073,2025-02-18 19:27:34,287.0
0.955,24.11,0.578,84.093,1.046,2025-02-18 19:27:34,287.0
1.022,24.387,0.363,83.911,1.144,2025-02-18 19:27:34,287.0
0.972,24.268,0.615,83.994,1.091,2025-02-18 19:27:34,287.0
1.003,24.289,0.608,84.082,1.118,2025-02-18 19:27:34,287.0
0.948,24.235,0.414,83.671,1.032,2025-02-18 19:27:34,287.0
0.943,24.22,0.483,84.187,1.108,2025-02-18 19:27:34,287.0
1.004,24.255,0.431,83.922,1.098,2025-02-18 19:27:34,287.0
0.996,24.285,0.459,84.014,1.118,2025-02-18 19:27:34,287.0
0.989,24.23,0.564,83.894,1.142,2025-02-18 19:27:34,287.0
0.981,24.308,0.514,83.782,1.164,2025-02-18 19:27:34,287.0
0.993,24.244,0.406,84.062,1.162,2025-02-18 19:32:35,288.0
0.957,24.212,0.608,83.968,1.105,2025-02-18 19:32:35,288.0
0.971,24.348,0.627,83.958,1.039,2025-02-18 19:32:35,288.0
0.963,24.222,0.295,84.004,1.061,2025-02-18 19:32:35,288.0
0.987,24.25,0.566,83.902,1.15,2025-02-18 19:32:35,288.0
1.015,24.315,0.574,84.234,1.128,2025-02-18 19:32:35,288.0
1.004,24.314,0.417,84.022,1.078,2025-02-18 19:32:35,288.0
0.97,24.257,0.394,84.16,1.07,2025-02-18 19:32:35,288.0
0.969,24.375,0.659,84.014,1.132,2025-02-18 19:32:35,288.0
1.006,24.373,0.687,83.889,1.115,2025-02-18 19:32:35,288.0
0.989,24.34,0.336,83.852,1.143,2025-02-18 19:32:35,288.0
0.956,24.324,0.539,83.789,1.051,2025-02-18 19:32:35,288.0
0.975,24.259,0.342,83.994,1.084,2025-02-18 19:32:35,288.0
0.986,24.341,0.487,84.104,1.126,2025-02-18 19:32:35,288.0
0.993,24.276,0.429,83.685,1.113,2025-02-18 19:32:35,288.0
0.98,24.366,0.34,83.785,1.14,2025-02-18 19:32:35,288.0
0.966,24.257,0.446,83.771,1.068,2025-02-18 19:32:35,288.0
0.967,24.31,0.312,83.885,1.092,2025-02-18 19:32:35,288.0
0.964,24.266,0.628,83.827,1.062,2025-02-18 19:32:35,288.0
0.988,24.364,0.463,83.563,1.116,2025-02-18 19:32:35,288.0
0.98,24.308,0.573,84.15,1.094,2025-02-18 21:22:45,289.0
0.97,24.35,0.481,83.845,1.061,2025-02-18 21:22:45,289.0
1.001,24.487,0.574,83.983,1.035,2025-02-18 21:22:45,289.0
0.989,24.502,0.374,83.934,1.03,2025-02-18 21:22:45,289.0
0.964,24.418,0.621,83.642,1.125,2025-02-18 21:22:45,289.0
0.974,24.332,0.57,84.128,1.051,2025-02-18 21:22:45,289.0
0.927,24.238,0.62,84.032,1.095,2025-02-18 21:22:45,289.0
0.991,24.345,0.533,84.118,1.13,2025-02-18 21:22:45,289.0
0.998,24.261,0.494,83.842,1.197,2025-02-18 21:22:45,289.0
0.981,24.336,0.546,84.145,1.133,2025-02-18 21:22:45,289.0
1.015,24.402,0.532,83.894,1.05,2025-02-18 21:22:45,289.0
0.986,24.284,0.431,83.818,1.216,2025-02-18 21:22:45,289.0
0.969,24.312,0.475,84.082,1.136,2025-02-18 21:22:45,289.0
1.019,24.488,0.362,83.995,1.1,2025-02-18 21:22:45,289.0
1.003,24.375,0.55,84.205,1.139,2025-02-18 21:22:45,289.0
0.992,24.333,0.495,83.691,1.119,2025-02-18 21:22:45,289.0
0.989,24.421,0.56,84.028,1.079,2025-02-18 21:22:45,289.0
0.979,24.29,0.743,84.012,1.128,2025-02-18 21:22:45,289.0
0.955,24.399,0.832,83.78,1.146,2025-02-18 21:22:45,289.0
0.969,24.255,0.39,84.118,1.185,2025-02-18 21:27:47,290.0
1.011,24.349,0.354,84.403,1.119,2025-02-18 21:27:47,290.0
0.996,24.336,0.365,84.001,1.178,2025-02-18 21:27:47,290.0
0.996,24.331,0.239,83.959,1.138,2025-02-18 21:27:47,290.0
0.977,24.187,0.439,84.449,1.097,2025-02-18 21:27:47,290.0
1.023,24.338,0.273,83.701,1.133,2025-02-18 21:27:47,290.0
0.984,24.319,0.252,83.764,1.081,2025-02-18 21:27:47,290.0
0.997,24.321,0.239,84.163,1.158,2025-02-18 21:27:47,290.0
0.996,24.373,0.382,84.077,1.09,2025-02-18 21:27:47,290.0
1.004,24.342,0.749,84.015,1.261,2025-02-18 21:27:47,290.0
1.008,24.249,0.63,83.853,1.1,2025-02-18 21:27:47,290.0
0.994,24.351,0.605,83.823,1.191,2025-02-18 21:27:47,290.0
0.979,24.318,0.284,84.065,1.14,2025-02-18 21:27:47,290.0
0.989,24.26,0.477,84.282,1.128,2025-02-18 21:27:47,290.0
0.961,24.243,0.205,83.865,1.079,2025-02-18 21:27:47,290.0
0.985,24.35,0.343,84.009,1.171,2025-02-18 21:27:47,290.0
0.972,24.295,0.358,83.919,1.059,2025-02-18 21:27:47,290.0
1.002,24.238,0.479,83.989,1.123,2025-02-18 21:27:47,290.0
0.991,24.337,0.712,83.791,1.105,2025-02-18 21:27:47,290.0
0.972,24.272,0.335,83.833,1.083,2025-02-18 21:27:47,290.0
1.014,24.305,0.49,84.051,1.127,2025-02-19 10:57:43,291.0
1.004,24.221,0.563,83.988,1.156,2025-02-19 10:57:43,291.0
0.982,24.227,0.65,84.271,1.129,2025-02-19 10:57:43,291.0
0.998,24.334,0.536,83.793,1.052,2025-02-19 10:57:43,291.0
1.024,24.308,0.466,84.334,1.211,2025-02-19 10:57:43,291.0
0.997,24.312,0.611,84.19,1.134,2025-02-19 10:57:43,291.0
0.998,24.359,0.423,84.026,1.042,2025-02-19 10:57:43,291.0
0.961,24.156,0.395,84.091,1.055,2025-02-19 10:57:43,291.0
0.994,24.335,0.505,83.677,1.122,2025-02-19 10:57:43,291.0
1.01,24.336,0.498,84.207,1.118,2025-02-19 10:57:43,291.0
0.977,24.297,0.528,83.973,1.094,2025-02-19 10:57:43,291.0
1.021,24.428,0.574,84.283,1.07,2025-02-19 10:57:43,291.0
0.977,24.349,0.625,83.888,1.078,2025-02-19 10:57:43,291.0
0.992,24.281,0.443,84.091,1.141,2025-02-19 10:57:43,291.0
0.958,24.259,0.464,83.88,1.174,2025-02-19 10:57:43,291.0
1.015,24.29,0.348,84.164,1.126,2025-02-19 10:57:43,291.0
0.995,24.28,0.539,84.101,1.124,2025-02-19 10:57:43,291.0
0.991,24.211,0.551,84.409,1.169,2025-02-19 10:57:43,291.0
0.953,24.34,0.298,84.02,1.0,2025-02-19 11:02:45,292.0
0.955,24.238,0.364,84.217,1.027,2025-02-19 11:02:45,292.0
0.982,24.224,0.362,83.717,1.094,2025-02-19 11:02:45,292.0
0.995,24.342,0.585,83.978,1.097,2025-02-19 11:02:45,292.0
0.95,24.306,0.268,83.816,1.076,2025-02-19 11:02:45,292.0
0.981,24.191,0.393,84.34,1.057,2025-02-19 11:02:45,292.0
0.963,24.305,0.328,83.976,1.027,2025-02-19 11:02:45,292.0
0.979,24.319,0.492,83.835,1.025,2025-02-19 11:02:45,292.0
0.989,24.37,0.552,83.91,1.084,2025-02-19 11:02:45,292.0
0.979,24.278,0.438,83.885,1.071,2025-02-19 11:02:45,292.0
0.985,24.173,0.544,84.022,1.03,2025-02-19 11:02:45,292.0
0.963,24.26,0.314,83.832,1.077,2025-02-19 11:02:45,292.0
0.975,24.344,0.492,84.077,1.129,2025-02-19 11:02:45,292.0
0.98,24.132,0.629,84.165,1.102,2025-02-19 11:02:45,292.0
0.962,24.279,0.463,83.909,1.122,2025-02-19 11:02:45,292.0
0.953,24.221,0.316,84.052,1.056,2025-02-19 11:02:45,292.0
0.958,24.225,0.519,83.93,1.135,2025-02-19 11:02:45,292.0
0.968,24.159,0.416,83.678,1.075,2025-02-19 11:02:45,292.0
0.974,24.382,0.717,83.889,1.128,2025-02-19 11:02:45,292.0
0.974,24.151,0.572,83.902,1.095,2025-02-19 11:02:45,292.0
0.993,24.293,0.458,83.755,1.109,2025-02-19 13:02:59,293.0
0.995,24.247,0.568,84.196,1.061,2025-02-19 13:02:59,293.0
0.956,24.194,0.66,84.364,1.085,2025-02-19 13:02:59,293.0
0.952,24.346,0.405,83.911,1.105,2025-02-19 13:02:59,293.0
0.991,24.279,0.452,83.734,1.073,2025-02-19 13:02:59,293.0
0.955,24.198,0.362,83.982,1.121,2025-02-19 13:02:59,293.0
1.005,24.253,0.444,84.25,1.139,2025-02-19 13:02:59,293.0
0.999,24.282,0.302,84.248,1.154,2025-02-19 13:02:59,293.0
0.997,24.215,0.484,84.376,1.092,2025-02-19 13:02:59,293.0
0.985,24.349,0.762,84.097,1.1,2025-02-19 13:02:59,293.0
1.0,24.341,0.66,84.021,1.129,2025-02-19 13:02:59,293.0
0.985,24.35,0.468,83.456,1.151,2025-02-19 13:02:59,293.0
0.994,24.241,0.753,83.996,1.128,2025-02-19 13:02:59,293.0
1.003,24.137,0.589,83.992,1.21,2025-02-19 13:02:59,293.0
0.966,24.224,0.479,83.686,1.155,2025-02-19 13:02:59,293.0
0.976,24.272,0.583,84.015,1.103,2025-02-19 13:02:59,293.0
1.016,24.321,0.539,84.261,1.103,2025-02-19 13:02:59,293.0
1.006,24.278,0.539,84.015,1.164,2025-02-19 13:02:59,293.0
0.936,24.211,0.366,84.214,1.136,2025-02-19 13:02:59,293.0
0.968,24.328,0.452,83.993,1.155,2025-02-19 13:02:59,293.0
1.002,24.251,0.325,83.885,1.123,2025-02-19 13:08:00,294.0
0.984,24.329,0.417,84.224,1.095,2025-02-19 13:08:00,294.0
0.971,24.295,0.382,83.991,1.078,2025-02-19 13:08:00,294.0
0.986,24.248,0.558,84.112,1.132,2025-02-19 13:08:00,294.0
0.966,24.147,0.42,83.983,1.046,2025-02-19 13:08:00,294.0
0.967,24.253,0.305,83.827,1.011,2025-02-19 13:08:00,294.0
0.975,24.216,0.631,83.536,1.122,2025-02-19 13:08:00,294.0
0.995,24.295,0.469,84.156,1.147,2025-02-19 13:08:00,294.0
0.962,24.293,0.397,84.249,1.069,2025-02-19 13:08:00,294.0
0.988,24.305,0.365,83.865,1.048,2025-02-19 13:08:00,294.0
0.998,24.209,0.671,83.909,1.139,2025-02-19 13:08:00,294.0
0.962,24.237,0.451,83.934,1.041,2025-02-19 13:08:00,294.0
0.998,24.32,0.571,83.912,1.128,2025-02-19 13:08:00,294.0
0.981,24.202,0.393,84.163,1.051,2025-02-19 13:08:00,294.0
0.968,24.209,0.321,84.207,1.14,2025-02-19 13:08:00,294.0
0.989,24.193,0.295,83.897,1.138,2025-02-19 13:08:00,294.0
0.961,24.177,0.434,84.106,1.081,2025-02-19 13:08:00,294.0
0.981,24.249,0.364,84.027,1.084,2025-02-19 13:08:00,294.0
0.952,24.315,0.606,83.947,1.096,2025-02-19 13:08:00,294.0
0.998,24.294,0.594,83.705,1.108,2025-02-19 13:08:00,294.0
1.005,24.308,0.828,84.023,1.097,2025-02-19 21:23:17,295.0
1.02,24.274,0.595,84.244,1.155,2025-02-19 21:23:17,295.0
0.974,24.243,0.401,83.873,1.107,2025-02-19 21:23:17,295.0
0.977,24.226,0.314,83.913,1.107,2025-02-19 21:23:17,295.0
0.984,24.301,0.465,84.131,1.144,2025-02-19 21:23:17,295.0
1.007,24.234,0.491,83.92,1.176,2025-02-19 21:23:17,295.0
1.004,24.25,0.452,83.81,1.113,2025-02-19 21:23:17,295.0
0.993,24.17,0.484,84.086,1.165,2025-02-19 21:23:17,295.0
1.014,24.229,0.477,84.095,1.207,2025-02-19 21:23:17,295.0
0.942,24.305,0.384,83.851,1.026,2025-02-19 21:23:17,295.0
0.988,24.388,0.702,83.937,1.138,2025-02-19 21:23:17,295.0
0.952,24.223,0.357,83.914,1.09,2025-02-19 21:23:17,295.0
0.963,24.207,0.547,83.845,1.06,2025-02-19 21:23:17,295.0
0.983,24.242,0.487,84.03,1.104,2025-02-19 21:23:17,295.0
1.005,24.192,0.68,84.002,1.095,2025-02-19 21:23:17,295.0
1.001,24.307,0.366,84.051,1.131,2025-02-19 21:23:17,295.0
0.989,24.257,0.472,83.943,1.173,2025-02-19 21:23:17,295.0
0.968,24.254,0.764,84.03,1.075,2025-02-19 21:23:17,295.0
0.986,24.272,0.69,84.068,1.055,2025-02-19 21:23:17,295.0
0.961,24.219,0.545,83.971,1.152,2025-02-19 21:23:17,295.0
0.964,24.268,1.013,83.887,1.056,2025-02-19 21:28:18,296.0
0.979,24.224,0.405,84.003,1.07,2025-02-19 21:28:18,296.0
0.981,24.299,0.333,84.044,1.1,2025-02-19 21:28:18,296.0
0.972,24.339,0.455,83.962,1.121,2025-02-19 21:28:18,296.0
0.987,24.258,0.41,83.698,1.117,2025-02-19 21:28:18,296.0
0.991,24.306,0.454,83.707,1.02,2025-02-19 21:28:18,296.0
0.945,24.21,0.401,83.695,1.069,2025-02-19 21:28:18,296.0
0.965,24.233,0.511,83.918,1.106,2025-02-19 21:28:18,296.0
1.007,24.365,0.408,83.696,1.079,2025-02-19 21:28:18,296.0
0.946,24.285,0.268,83.701,1.007,2025-02-19 21:28:18,296.0
0.985,24.36,0.551,84.199,1.09,2025-02-19 21:28:18,296.0
0.974,24.229,0.375,83.729,1.057,2025-02-19 21:28:18,296.0
0.964,24.219,0.311,83.906,1.16,2025-02-19 21:28:18,296.0
0.982,24.36,0.392,83.697,1.109,2025-02-19 21:28:18,296.0
0.98,24.272,0.333,83.856,1.131,2025-02-19 21:28:18,296.0
0.971,24.307,0.477,83.865,1.016,2025-02-19 21:28:18,296.0
0.98,24.316,0.494,83.902,1.07,2025-02-19 21:28:18,296.0
0.97,24.406,0.671,83.884,1.076,2025-02-19 21:28:18,296.0
0.985,24.227,0.267,83.892,1.094,2025-02-19 21:28:18,296.0
0.982,24.308,0.434,83.835,1.158,2025-02-19 21:28:18,296.0
0.991,24.224,0.49,84.004,1.152,2025-02-20 11:06:52,297.0
0.981,24.337,0.591,84.004,1.082,2025-02-20 11:06:52,297.0
1.0,24.384,0.5,84.184,1.154,2025-02-20 11:06:52,297.0
0.993,24.407,0.491,83.861,1.18,2025-02-20 11:06:52,297.0
0.981,24.417,0.898,83.82,1.123,2025-02-20 11:06:52,297.0
0.997,24.415,0.416,84.015,1.117,2025-02-20 11:06:52,297.0
0.973,24.312,0.339,83.999,1.139,2025-02-20 11:06:52,297.0
0.997,24.437,0.353,83.968,1.105,2025-02-20 11:06:52,297.0
1.011,24.298,0.513,83.832,1.097,2025-02-20 11:06:52,297.0
0.99,24.282,0.424,83.94,1.07,2025-02-20 11:06:52,297.0
1.001,24.476,0.401,83.95,1.071,2025-02-20 11:06:52,297.0
1.015,24.343,0.484,83.886,1.114,2025-02-20 11:06:52,297.0
1.001,24.348,0.497,83.97,1.101,2025-02-20 11:06:52,297.0
0.974,24.47,0.535,83.896,1.061,2025-02-20 11:06:52,297.0
0.965,24.414,0.719,84.008,1.067,2025-02-20 11:06:52,297.0
0.957,24.236,0.532,84.018,1.063,2025-02-20 11:06:52,297.0
0.99,24.254,0.651,83.844,1.104,2025-02-20 11:06:52,297.0
1.005,24.314,0.412,84.219,1.1,2025-02-20 11:06:52,297.0
1.003,24.323,0.482,83.832,1.072,2025-02-20 11:26:53,298.0
0.998,24.382,0.354,84.188,1.03,2025-02-20 11:26:53,298.0
0.994,24.419,0.859,83.942,1.107,2025-02-20 11:26:53,298.0
0.977,24.294,0.25,83.674,1.058,2025-02-20 11:26:53,298.0
0.987,24.295,0.38,83.843,1.101,2025-02-20 11:26:53,298.0
0.998,24.372,0.425,83.987,1.095,2025-02-20 11:26:53,298.0
0.968,24.325,0.299,83.709,1.119,2025-02-20 11:26:53,298.0
0.986,24.296,0.403,83.703,1.093,2025-02-20 11:26:53,298.0
0.96,24.309,0.177,83.968,1.091,2025-02-20 11:26:53,298.0
0.984,24.276,0.409,84.097,1.183,2025-02-20 11:26:53,298.0
0.966,24.264,0.443,83.991,1.102,2025-02-20 11:26:53,298.0
0.968,24.158,0.701,83.858,1.08,2025-02-20 11:26:53,298.0
0.968,24.257,0.89,84.032,1.033,2025-02-20 11:26:53,298.0
0.982,24.332,0.345,84.06,1.156,2025-02-20 11:26:53,298.0
0.97,24.349,0.458,83.851,1.007,2025-02-20 11:26:53,298.0
1.001,24.425,0.715,83.823,1.059,2025-02-20 11:26:53,298.0
0.984,24.268,0.438,83.977,1.132,2025-02-20 11:26:53,298.0
0.995,24.387,0.34,83.884,1.064,2025-02-20 11:26:53,298.0
0.959,24.312,0.4,83.937,1.036,2025-02-20 11:26:53,298.0
0.969,24.328,0.587,83.761,1.133,2025-02-20 11:26:53,298.0
0.967,24.256,0.567,84.247,1.059,2025-02-20 13:07:03,299.0
