M,C,d,L,R,T,N,Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N_stat
0.519,16.958,0.476,96.956,1.886,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.535,16.927,0.462,97.16,2.121,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.513,16.971,0.476,97.197,1.816,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.514,16.987,0.448,97.141,1.819,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.52,16.952,0.434,96.996,1.983,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.51,16.892,0.458,97.172,1.948,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.523,17.065,0.416,97.013,1.959,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.526,17.015,0.41,97.119,1.892,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.511,16.955,0.465,96.988,1.885,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.546,17.137,0.627,97.14,2.008,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.515,16.873,0.385,97.253,1.994,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.522,16.98,0.455,96.992,2.009,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.52,17.018,0.378,96.832,1.923,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.515,16.917,0.434,96.936,1.908,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.528,17.009,0.483,97.154,1.971,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.519,16.864,0.472,97.365,2.004,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.518,17.012,0.588,97.147,1.867,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.505,16.905,0.41,97.052,1.959,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.505,16.911,0.357,96.947,1.886,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.508,16.999,0.515,97.132,1.909,2025-01-05 19:11:58,0.0,22.9,16.9,20.19,1.69,0.0,0.0
0.529,16.952,0.438,97.02,2.054,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.534,16.99,0.399,97.048,1.995,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.535,17.034,0.381,96.907,2.028,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.534,17.005,0.375,96.817,2.003,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.532,16.971,0.381,97.074,1.997,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.5,16.977,0.417,96.975,1.778,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.515,17.024,0.465,97.036,1.933,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.52,16.977,0.353,97.049,1.964,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.533,17.065,0.396,96.871,1.983,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.535,16.93,0.49,97.143,2.1,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.526,17.081,0.42,96.924,1.994,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.522,17.005,0.529,96.922,1.933,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.504,16.961,0.466,97.093,1.942,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.553,17.037,0.378,97.141,2.109,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.546,17.049,0.417,96.872,1.93,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.519,16.955,0.577,97.045,1.957,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.53,16.993,0.427,97.022,1.961,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.535,17.081,0.585,96.81,1.99,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.54,17.087,0.473,97.045,2.043,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.519,16.961,0.409,97.121,2.039,2025-01-05 21:02:03,1.0,23.9,16.5,20.68,2.07,0.0,1.0
0.518,16.911,0.504,97.075,1.939,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.518,16.98,0.434,96.995,1.999,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.53,16.987,0.578,96.958,2.003,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.536,16.999,0.385,96.952,2.069,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.531,16.924,0.441,96.919,2.004,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.519,16.958,0.455,97.092,1.887,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.53,16.927,0.35,97.057,2.023,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.527,17.043,0.371,96.948,1.899,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.531,16.958,0.311,97.272,2.061,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.525,16.933,0.409,97.025,2.008,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.526,16.917,0.367,96.978,1.938,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.531,16.965,0.374,96.987,2.048,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.53,16.927,0.35,97.038,1.965,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.518,16.987,0.385,97.051,2.006,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.508,16.886,0.553,96.861,1.946,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.523,17.002,0.389,97.13,1.949,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.527,16.946,0.371,97.066,2.036,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.516,16.971,0.378,97.134,1.957,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.499,16.936,0.361,96.89,1.81,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.54,17.009,0.423,96.895,2.029,2025-01-06 11:05:00,2.0,22.8,16.3,20.62,1.52,0.0,2.0
0.529,17.04,0.458,97.015,1.883,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.527,16.983,0.49,97.287,1.963,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.544,17.009,0.539,96.908,2.025,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.53,17.002,0.479,96.777,1.909,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.544,17.034,0.434,96.851,2.001,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.54,16.917,0.476,97.154,1.993,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.557,16.996,0.501,96.834,2.06,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.525,16.983,0.427,96.917,1.96,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.513,17.049,0.525,96.9,1.839,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.51,16.99,0.462,96.882,1.903,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.514,16.892,0.448,96.85,1.941,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.53,17.09,0.546,96.811,1.981,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.524,17.1,0.448,97.132,1.871,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.515,16.993,0.63,97.083,2.115,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.541,16.993,0.483,96.802,2.073,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.538,17.037,0.326,96.963,1.963,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.521,16.939,0.444,97.148,1.862,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.533,16.921,0.543,97.019,1.883,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.531,16.965,0.448,97.226,1.975,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.508,16.939,0.462,97.003,1.77,2025-01-06 13:00:13,3.0,25.2,16.8,21.8,2.18,0.0,3.0
0.518,16.933,0.424,97.046,1.936,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.53,16.943,0.501,97.008,1.967,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.552,16.899,0.427,96.831,2.046,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.524,17.018,0.417,96.922,1.961,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.53,17.031,0.469,97.122,2.039,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.517,17.005,0.455,96.981,1.937,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.537,17.021,0.389,97.124,2.126,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.525,16.949,0.438,96.77,2.019,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.529,17.062,0.35,96.976,1.957,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.532,16.961,0.49,96.878,1.96,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.52,16.965,0.266,96.949,1.852,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.531,16.955,0.455,97.203,2.078,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.534,16.983,0.361,96.956,2.06,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.514,17.031,0.375,96.906,1.937,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.519,17.002,0.361,96.768,1.941,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.515,16.911,0.406,96.947,1.943,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.536,17.065,0.472,97.238,2.037,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.52,16.93,0.483,96.992,2.007,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.526,17.112,0.546,96.805,1.99,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.533,16.939,0.458,96.945,2.085,2025-01-06 19:35:26,4.0,24.6,17.6,20.77,1.97,0.0,4.0
0.521,16.961,0.55,97.06,1.967,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.52,16.952,0.466,97.029,1.957,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.537,16.952,0.399,96.861,2.114,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.522,16.93,0.557,96.994,1.915,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.533,17.137,0.535,97.036,1.938,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.544,16.971,0.315,97.051,2.1,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.539,16.908,0.448,97.0,1.988,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.508,16.902,0.402,96.92,1.911,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.52,16.892,0.367,96.883,2.143,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.527,16.936,0.399,96.838,1.912,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.517,16.839,0.371,96.758,2.027,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.542,17.049,0.35,96.84,2.039,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.519,16.996,0.515,96.897,1.883,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.541,16.961,0.413,96.969,2.093,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.543,16.99,0.546,96.884,2.028,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.526,16.98,0.417,97.151,2.021,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.544,16.971,0.42,97.088,2.015,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.531,16.895,0.245,97.038,1.996,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.506,16.886,0.364,97.08,1.802,2025-01-06 21:05:30,5.0,26.8,18.1,21.35,2.07,0.0,5.0
0.513,16.921,0.451,96.961,1.873,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.546,17.065,0.532,97.089,2.144,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.53,16.939,0.556,97.11,2.022,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.518,16.952,0.378,97.207,2.011,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.52,16.971,0.49,96.843,2.034,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.538,17.021,0.392,97.258,2.017,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.536,17.056,0.392,97.053,1.98,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.521,17.037,0.392,97.234,1.956,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.533,16.987,0.336,96.902,2.014,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.511,16.927,0.402,96.997,1.932,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.53,16.977,0.409,96.902,2.034,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.519,17.059,0.354,97.13,1.955,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.528,16.971,0.332,96.867,1.985,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.529,17.031,0.371,97.151,1.815,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.516,16.983,0.539,97.079,1.947,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.535,16.939,0.483,96.988,1.959,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.531,17.009,0.518,96.84,1.961,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.514,16.939,0.525,97.079,1.849,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.528,16.965,0.221,96.915,1.889,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.524,16.971,0.479,96.823,1.923,2025-01-07 11:08:26,6.0,24.5,18.4,21.31,1.8,0.0,6.0
0.525,16.946,0.41,96.881,1.856,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.516,16.965,0.417,97.088,1.982,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.544,17.125,0.423,97.016,1.985,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.518,16.999,0.392,97.007,1.914,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.524,16.993,0.476,97.091,2.024,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.513,16.943,0.553,96.961,2.003,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.527,16.987,0.497,96.787,1.94,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.528,17.053,0.416,97.163,2.016,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.513,16.905,0.445,97.09,2.001,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.52,16.965,0.301,96.913,2.072,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.521,17.018,0.357,97.072,1.88,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.517,16.98,0.497,97.123,1.819,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.529,16.943,0.434,96.955,2.113,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.513,17.059,0.515,97.015,1.909,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.529,17.046,0.451,96.833,1.937,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.517,17.005,0.336,97.155,1.905,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.532,17.009,0.413,96.883,1.987,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.52,16.936,0.473,97.203,2.028,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.525,16.924,0.385,96.973,2.064,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.527,16.939,0.417,96.853,2.059,2025-01-07 13:03:35,7.0,24.0,17.8,20.64,1.31,0.0,7.0
0.522,17.046,0.479,96.957,2.022,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.528,17.084,0.465,97.022,1.882,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.528,16.961,0.49,97.003,1.94,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.54,16.961,0.448,97.099,2.004,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.528,16.911,0.431,96.983,1.949,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.522,17.093,0.438,96.904,1.876,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.549,17.024,0.581,97.083,1.987,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.527,17.018,0.55,96.923,1.939,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.519,17.009,0.417,96.876,1.853,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.521,16.996,0.444,96.882,1.937,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.548,17.053,0.532,96.911,2.045,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.537,17.046,0.399,96.996,2.09,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.519,16.996,0.406,96.976,1.992,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.544,17.056,0.465,97.149,2.161,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.524,17.009,0.396,97.005,1.928,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.54,17.04,0.431,96.975,1.978,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.505,17.031,0.571,96.836,1.798,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.512,16.939,0.452,96.927,1.917,2025-01-07 19:13:53,8.0,23.7,17.0,20.55,1.67,0.0,8.0
0.541,17.018,0.396,96.901,1.985,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.534,16.996,0.385,96.847,2.078,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.53,17.002,0.497,96.798,1.896,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.538,17.131,0.406,96.922,2.071,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.531,17.109,0.357,96.966,1.937,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.529,17.031,0.343,96.821,1.962,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.54,17.053,0.462,96.738,2.048,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.517,17.065,0.455,97.076,1.914,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.526,16.936,0.423,97.028,1.959,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.536,16.93,0.364,96.87,1.855,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.535,17.034,0.452,97.069,1.977,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.53,17.018,0.473,96.836,1.988,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.518,17.153,0.504,96.985,1.873,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.507,17.018,0.595,97.003,1.896,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.538,17.043,0.466,96.873,2.084,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.532,17.144,0.434,96.814,1.981,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.512,16.968,0.486,96.922,1.815,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.526,17.027,0.381,96.792,1.9,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.518,17.037,0.497,96.877,1.937,2025-01-07 21:08:59,9.0,22.5,15.7,20.0,1.65,0.0,9.0
0.528,16.965,0.546,97.053,1.992,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.528,16.914,0.466,96.958,1.971,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.517,16.886,0.431,97.055,1.825,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.53,16.811,0.396,97.01,2.023,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.53,16.946,0.585,96.929,1.907,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.536,16.965,0.599,96.902,1.982,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.536,16.908,0.497,97.299,2.0,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.519,17.053,0.325,96.824,2.008,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.508,16.917,0.441,97.033,1.934,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.522,16.958,0.424,96.996,1.884,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.542,16.98,0.431,97.025,2.079,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.52,17.027,0.458,96.817,1.97,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.543,17.065,0.41,96.93,1.997,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.531,16.946,0.396,96.964,1.994,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.565,16.996,0.385,96.901,2.099,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.52,17.049,0.389,96.757,1.886,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.541,16.98,0.417,97.031,2.056,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.51,16.968,0.469,96.989,1.9,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.519,16.993,0.546,96.873,1.953,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.523,16.867,0.343,96.985,2.091,2025-01-08 11:17:04,10.0,23.3,17.9,20.62,1.51,0.0,10.0
0.54,16.946,0.487,96.776,1.972,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.545,17.075,0.41,96.865,2.019,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.534,17.115,0.406,97.026,1.934,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.532,16.993,0.511,96.89,2.097,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.543,17.109,0.353,96.959,2.064,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.534,16.98,0.417,97.097,1.952,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.533,16.977,0.438,96.815,1.996,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.524,17.002,0.434,96.962,1.825,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.539,16.861,0.329,97.336,2.029,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.518,16.987,0.423,96.997,2.004,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.521,17.015,0.553,96.806,1.984,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
0.531,17.053,0.462,96.77,1.943,2025-01-08 13:02:11,11.0,25.6,16.7,20.26,2.03,0.0,11.0
